ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,2573
BackwardDifferenceDerivative,7,2573
CenterDifferenceDerivative,7,2573
ForwardDifferenceDerivative,7,2573
DerivativeOperatorFactory,5,2575
DerivativeOperatorFactoryTest,6,2575
FunctionOperator,3,2575
UnivariateRealFunctionProxy,7,2573
UnivariateRealFunctionUtils,7,2573
UnivariateRealFunctionUtilsTest,8,2573
Compilable,7,2575
DefaultContext,8,2575
EvaluationContext,7,2575
EvaluationException,8,2575
Evaluation,7,2575
Add,7,2575
Divide,7,2575
Equals,7,2575
Multiply,7,2575
Power,7,2575
Sqrt,7,2575
Subtract,7,2575
Variable,7,2575
CholeskySolver,7,2572
CholeskySolverTest,7,2572
Decomposer,7,2575
DecompositionFactory,6,2575
Decomposition,6,2575
RealVector,5,2575
RecursiveLayoutRealMatrix,4,1263
RecursiveLayoutRealMatrixTest,2,1263
BeanListUnivariateImpl,5,2359
BeanListUnivariateImplTest,5,2359
BeanTransformer,6,2106
BeanTransformerTest,6,2106
AbstractStoreUnivariate,4,2786
BisectionSolver,26,2603
BrentSolver,33,2603
ConvergenceException,7,2603
CubicSplineFunction,14,2603
DifferentiableMultivariateRealFunction,2,1227
DifferentiableMultivariateVectorialFunction,3,1227
DifferentiableUnivariateMatrixFunction,2,1227
DifferentiableUnivariateRealFunction,5,2473
DifferentiableUnivariateVectorialFunction,2,1227
DividedDifferenceInterpolator,9,2011
LegendreGaussIntegrator,4,1297
RombergIntegrator,7,1309
SimpsonIntegrator,7,1309
TrapezoidIntegrator,7,1309
UnivariateRealIntegratorImpl,6,1309
UnivariateRealIntegrator,5,1309
DividedDifferenceInterpolator,3,1309
LoessInterpolator,3,990
NevilleInterpolator,3,1309
SplineInterpolator,4,1309
UnivariateRealInterpolator,2,1309
LaguerreSolver,9,2011
BrentMinimizer,3,1306
UnivariateRealMinimizerImpl,4,1306
UnivariateRealMinimizer,3,1306
MullerSolver,9,2011
MultivariateMatrixFunction,3,1227
MultivariateRealFunction,3,1227
MultivariateVectorialFunction,3,1227
NevilleInterpolator,6,2011
NewtonSolver,14,2455
PolynomialFunction,17,2596
PolynomialFunctionLagrangeForm,8,2011
PolynomialFunctionNewtonForm,7,2011
PolynomialSplineFunction,18,2475
PolynomialFunction,8,1309
PolynomialFunctionLagrangeForm,5,1309
PolynomialFunctionNewtonForm,4,1309
PolynomialSplineFunction,4,1309
PolynomialsUtils,3,1276
QuinticFunction,4,2603
RiddersSolver,7,2011
RombergIntegrator,8,2014
RootFinding,7,2603
SecantSolver,25,2603
SimpsonIntegrator,8,2014
SinFunction,4,2603
BisectionSolver,5,1309
BrentSolver,4,1309
LaguerreSolver,8,1309
MullerSolver,6,1309
NewtonSolver,6,1309
RiddersSolver,5,1309
SecantSolver,5,1309
UnivariateRealSolverFactoryImpl,4,1309
UnivariateRealSolverFactory,3,1309
UnivariateRealSolverImpl,9,1309
UnivariateRealSolver,7,1309
UnivariateRealSolverUtils,7,1309
SplineInterpolator,24,2603
TrapezoidIntegrator,8,2014
UnivariateFunction,5,2603
UnivariateMatrixFunction,3,1227
