ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,2072
BackwardDifferenceDerivative,7,2072
CenterDifferenceDerivative,7,2072
ForwardDifferenceDerivative,7,2072
DerivativeOperatorFactory,5,2074
DerivativeOperatorFactoryTest,6,2074
FunctionOperator,3,2074
UnivariateRealFunctionProxy,7,2072
UnivariateRealFunctionUtils,7,2072
UnivariateRealFunctionUtilsTest,8,2072
Compilable,7,2074
DefaultContext,8,2074
EvaluationContext,7,2074
EvaluationException,8,2074
Evaluation,7,2074
Add,7,2074
Divide,7,2074
Equals,7,2074
Multiply,7,2074
Power,7,2074
Sqrt,7,2074
Subtract,7,2074
Variable,7,2074
CholeskySolver,7,2071
CholeskySolverTest,7,2071
Decomposer,7,2074
DecompositionFactory,6,2074
Decomposition,6,2074
RealVector,5,2074
RecursiveLayoutRealMatrix,4,762
RecursiveLayoutRealMatrixTest,2,762
BeanListUnivariateImpl,5,1858
BeanListUnivariateImplTest,5,1858
BeanTransformer,6,1605
BeanTransformerTest,6,1605
AbstractStoreUnivariate,4,2285
BisectionSolver,26,2102
BrentSolver,33,2102
ConvergenceException,7,2102
CubicSplineFunction,14,2102
DifferentiableMultivariateRealFunction,2,726
DifferentiableMultivariateVectorialFunction,3,726
DifferentiableUnivariateMatrixFunction,2,726
DifferentiableUnivariateRealFunction,5,1972
DifferentiableUnivariateVectorialFunction,2,726
DividedDifferenceInterpolator,9,1510
LegendreGaussIntegrator,4,796
RombergIntegrator,7,808
SimpsonIntegrator,7,808
TrapezoidIntegrator,7,808
UnivariateRealIntegratorImpl,6,808
UnivariateRealIntegrator,5,808
DividedDifferenceInterpolator,3,808
LoessInterpolator,3,489
NevilleInterpolator,3,808
SplineInterpolator,4,808
UnivariateRealInterpolator,2,808
LaguerreSolver,9,1510
BrentMinimizer,3,805
UnivariateRealMinimizerImpl,4,805
UnivariateRealMinimizer,3,805
MullerSolver,9,1510
MultivariateMatrixFunction,3,726
MultivariateRealFunction,3,726
MultivariateVectorialFunction,3,726
NevilleInterpolator,6,1510
NewtonSolver,14,1954
PolynomialFunction,17,2095
PolynomialFunctionLagrangeForm,8,1510
PolynomialFunctionNewtonForm,7,1510
PolynomialSplineFunction,18,1974
PolynomialFunction,8,808
PolynomialFunctionLagrangeForm,5,808
PolynomialFunctionNewtonForm,4,808
PolynomialSplineFunction,4,808
PolynomialsUtils,3,775
QuinticFunction,4,2102
RiddersSolver,7,1510
RombergIntegrator,8,1513
RootFinding,7,2102
SecantSolver,25,2102
SimpsonIntegrator,8,1513
SinFunction,4,2102
BisectionSolver,5,808
BrentSolver,4,808
LaguerreSolver,8,808
MullerSolver,6,808
NewtonSolver,6,808
RiddersSolver,5,808
SecantSolver,5,808
UnivariateRealSolverFactoryImpl,4,808
UnivariateRealSolverFactory,3,808
UnivariateRealSolverImpl,9,808
UnivariateRealSolver,7,808
UnivariateRealSolverUtils,7,808
SplineInterpolator,24,2102
TrapezoidIntegrator,8,1513
UnivariateFunction,5,2102
UnivariateMatrixFunction,3,726
UnivariateRealFunction,19,2102
UnivariateRealIntegratorImpl,6,1513
UnivariateRealIntegrator,6,1513
UnivariateRealInterpolator,14,2102
UnivariateRealSolverFactoryImpl,18,2102
UnivariateRealSolverFactory,24,2102
UnivariateRealSolverImpl,22,2102
UnivariateRealSolver,20,2102
UnivariateRealSolverUtil,5,2102
UnivariateRealSolverUtils,17,2102
UnivariateVectorialFunction,3,726
ArgumentOutsideDomainException,8,1423
BeanListUnivariateImpl,2,2252
BivariateRegression,2,2257
BrentSolver,2,2199
ComplexField,4,650
ComplexFormat,24,2040
Complex,33,2102
ComplexMath,10,2102
ComplexUtils,11,1731
ContinuedFraction,4,2216
ContractableDoubleArray,7,2284
ConvergenceException,25,2102
ConvergingAlgorithmImpl,4,806
ConvergingAlgorithm,4,806
DimensionMismatchException,6,1409
AbstractContinuousDistribution,37,2102
AbstractDiscreteDistribution,19,2102
AbstractDistribution,8,1625
AbstractIntegerDistribution,9,1625
BetaDistributionImpl,5,964
BetaDistribution,3,964
BinomialDistributionImpl,28,2102
BinomialDistribution,16,2102
CauchyDistributionImpl,13,1590
CauchyDistribution,9,1590
ChiSquaredDistributionImpl,28,2102
ChiSquaredDistribution,19,2102
ContinuousDistribution,20,2102
DiscreteDistribution,20,2102
DistributionFactoryImpl,28,2102
DistributionFactory,34,2102
Distribution,5,1625
ExponentialDistributionImpl,28,2102
ExponentialDistribution,17,2102
FDistributionImpl,28,2102
FDistribution,17,2102
GammaDistributionImpl,31,2102
GammaDistribution,20,2102
HasDensity,3,968
HypergeometricDistributionImpl,25,2102
HypergeometricDistribution,15,2102
IntegerDistribution,6,1625
NormalDistributionImpl,25,1901
NormalDistribution,15,1901
PascalDistributionImpl,9,1474
PascalDistribution,6,1475
PoissonDistributionImpl,12,1625
PoissonDistribution,5,1625
TDistributionImpl,27,2102
TDistribution,16,2102
WeibullDistributionImpl,11,1584
WeibullDistribution,7,1584
ZipfDistributionImpl,5,886
ZipfDistribution,3,886
DoubleArray,5,2281
DuplicateSampleAbscissaException,6,1424
EmpiricalDistributionImpl,5,2267
EmpiricalDistribution,5,2267
AbstractEstimator,20,735
EstimatedParameter,9,735
EstimationException,10,735
EstimationProblem,8,735
Estimator,9,735
GaussNewtonEstimator,24,735
LevenbergMarquardtEstimator,16,735
SimpleEstimationProblem,12,735
WeightedMeasurement,11,735
ExpandableDoubleArray,12,2288
FieldElement,3,651
Field,3,651
FixedDoubleArray,5,2279
AbstractFormat,5,706
BigFractionField,4,650
BigFractionFormat,3,706
BigFraction,10,709
FractionConversionException,9,1425
FractionField,4,650
FractionFormat,15,1592
Fraction,30,1592
ProperBigFractionFormat,3,706
ProperFractionFormat,11,1592
Freq,3,2292
FunctionEvaluationException,16,1730
AbstractListChromosome,3,500
BinaryChromosome,3,500
BinaryMutation,3,500
Chromosome,4,1081
ChromosomePair,5,1081
CrossoverPolicy,5,1081
ElitisticListPopulation,3,500
Fitness,5,1081
FixedGenerationCount,3,500
GeneticAlgorithm,10,1081
InvalidRepresentationException,3,500
ListPopulation,3,500
MutationPolicy,5,1081
OnePointCrossover,3,500
PermutationChromosome,3,500
Population,5,1081
RandomKey,4,500
RandomKeyMutation,5,500
SelectionPolicy,5,1081
StoppingCondition,4,1081
TournamentSelection,3,500
CardanEulerSingularityException,8,1407
NotARotationMatrixException,8,1407
Rotation,16,1407
RotationOrder,7,1407
Vector3DFormat,8,993
Vector3D,20,1407
AbstractFieldMatrix,9,649
AbstractRealMatrix,22,883
AnyMatrix,2,603
Array2DRowFieldMatrix,2,502
Array2DRowRealMatrix,2,502
ArrayFieldVector,2,502
ArrayRealVector,2,502
BiDiagonalTransformer,6,529
BigMatrixImpl,39,1836
BigMatrix,17,1836
BlockFieldMatrix,4,504
BlockRealMatrix,4,504
CholeskyDecompositionImpl,7,529
CholeskyDecomposition,4,529
BiDiagonalTransformer,3,754
CholeskyDecompositionImpl,6,754
CholeskyDecomposition,4,754
DecompositionSolver,3,754
EigenDecompositionImpl,5,754
EigenDecomposition,3,754
FieldDecompositionSolver,3,649
FieldLUDecompositionImpl,3,649
FieldLUDecomposition,3,649
LUDecompositionImpl,6,754
LUDecomposition,3,754
NonSquareMatrixException,3,754
NotPositiveDefiniteMatrixException,3,754
NotSymmetricMatrixException,3,754
QRDecompositionImpl,5,754
QRDecomposition,3,754
SingularMatrixException,3,754
SingularValueDecompositionImpl,5,754
SingularValueDecomposition,3,754
DecompositionSolver,11,529
TriDiagonalTransformer,3,754
DefaultFieldMatrixChangingVisitor,3,649
DefaultFieldMatrixPreservingVisitor,3,649
DefaultRealMatrixChangingVisitor,3,829
DefaultRealMatrixPreservingVisitor,3,829
DenseFieldMatrix,6,641
DenseRealMatrix,16,870
EigenDecompositionImpl,18,529
EigenDecomposition,12,529
EigenSolver,4,888
FieldDecompositionSolver,2,529
FieldLUDecompositionImpl,3,529
FieldLUDecomposition,2,529
FieldMatrixChangingVisitor,3,649
FieldMatrixImpl,6,649
FieldMatrix,5,649
FieldMatrixPreservingVisitor,3,649
FieldVectorImpl,5,649
FieldVector,5,649
GershgorinCirclesUnion,3,940
InvalidMatrixException,14,2045
LUDecompositionImpl,17,529
LUDecomposition,12,529
LUSolver,4,888
MatrixIndexException,16,2045
MatrixUtils,23,1644
MatrixVisitorException,2,840
NonSquareMatrixException,4,529
NotPositiveDefiniteMatrixException,4,529
NotSymmetricMatrixException,4,529
OpenMapRealMatrix,6,597
OpenMapRealVector,6,597
QRDecompositionImpl,28,529
QRDecomposition,18,529
QRSolver,4,888
RankDeficientMatrixException,3,931
RealMatrixChangingVisitor,5,840
