ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,6,1265
BackwardDifferenceDerivative,6,1265
CenterDifferenceDerivative,6,1265
ForwardDifferenceDerivative,6,1265
DerivativeOperatorFactory,4,1267
DerivativeOperatorFactoryTest,5,1267
FunctionOperator,2,1267
UnivariateRealFunctionProxy,6,1265
UnivariateRealFunctionUtils,6,1265
UnivariateRealFunctionUtilsTest,6,1265
Compilable,6,1267
DefaultContext,7,1267
EvaluationContext,6,1267
EvaluationException,7,1267
Evaluation,6,1267
Add,6,1267
Divide,6,1267
Equals,6,1267
Multiply,6,1267
Power,6,1267
Sqrt,6,1267
Subtract,6,1267
Variable,6,1267
CholeskySolver,5,1264
CholeskySolverTest,5,1264
Decomposer,6,1267
DecompositionFactory,5,1267
Decomposition,5,1267
RealVector,4,1267
BeanListUnivariateImpl,4,1051
BeanListUnivariateImplTest,4,1051
BeanTransformer,5,798
BeanTransformerTest,5,798
AbstractStoreUnivariate,4,1478
BisectionSolver,25,1295
BrentSolver,32,1295
ConvergenceException,7,1295
CubicSplineFunction,14,1295
DifferentiableUnivariateRealFunction,4,1165
DividedDifferenceInterpolator,8,703
LaguerreSolver,8,703
MullerSolver,8,703
NevilleInterpolator,5,703
NewtonSolver,13,1147
PolynomialFunction,16,1288
PolynomialFunctionLagrangeForm,7,703
PolynomialFunctionNewtonForm,6,703
PolynomialSplineFunction,17,1167
QuinticFunction,4,1295
RiddersSolver,6,703
RombergIntegrator,7,706
RootFinding,7,1295
SecantSolver,24,1295
SimpsonIntegrator,7,706
SinFunction,4,1295
SplineInterpolator,23,1295
TrapezoidIntegrator,7,706
UnivariateFunction,5,1295
UnivariateRealFunction,16,1295
UnivariateRealIntegratorImpl,5,706
UnivariateRealIntegrator,5,706
UnivariateRealInterpolator,13,1295
UnivariateRealSolverFactoryImpl,17,1295
UnivariateRealSolverFactory,23,1295
UnivariateRealSolverImpl,21,1295
UnivariateRealSolver,19,1295
UnivariateRealSolverUtil,5,1295
UnivariateRealSolverUtils,16,1295
ArgumentOutsideDomainException,6,616
BeanListUnivariateImpl,2,1445
BivariateRegression,2,1450
BrentSolver,2,1392
ComplexFormat,20,1233
Complex,23,1295
ComplexMath,10,1295
ComplexUtils,9,924
ContinuedFraction,4,1409
ContractableDoubleArray,7,1477
ConvergenceException,23,1295
DimensionMismatchException,4,602
AbstractContinuousDistribution,30,1295
AbstractDiscreteDistribution,19,1295
AbstractDistribution,6,818
AbstractIntegerDistribution,6,818
BetaDistributionImpl,2,157
BetaDistribution,2,157
BinomialDistributionImpl,25,1295
BinomialDistribution,15,1295
CauchyDistributionImpl,10,783
CauchyDistribution,8,783
ChiSquaredDistributionImpl,26,1295
ChiSquaredDistribution,18,1295
ContinuousDistribution,19,1295
DiscreteDistribution,19,1295
DistributionFactoryImpl,28,1295
DistributionFactory,34,1295
Distribution,4,818
ExponentialDistributionImpl,25,1295
ExponentialDistribution,16,1295
FDistributionImpl,25,1295
FDistribution,16,1295
GammaDistributionImpl,28,1295
GammaDistribution,19,1295
HasDensity,2,161
HypergeometricDistributionImpl,22,1295
HypergeometricDistribution,14,1295
IntegerDistribution,5,818
NormalDistributionImpl,22,1094
NormalDistribution,14,1094
PascalDistributionImpl,6,667
PascalDistribution,5,668
PoissonDistributionImpl,9,818
PoissonDistribution,4,818
TDistributionImpl,24,1295
TDistribution,15,1295
WeibullDistributionImpl,8,777
WeibullDistribution,6,777
ZipfDistributionImpl,2,79
ZipfDistribution,2,79
DoubleArray,5,1474
DuplicateSampleAbscissaException,4,617
EmpiricalDistributionImpl,5,1460
EmpiricalDistribution,5,1460
AbstractEstimator,13,389
EstimatedParameter,6,603
EstimationException,6,603
EstimationProblem,5,603
Estimator,6,603
GaussNewtonEstimator,15,603
LevenbergMarquardtEstimator,11,603
SimpleEstimationProblem,8,504
WeightedMeasurement,8,603
ExpandableDoubleArray,12,1481
FixedDoubleArray,5,1472
FractionConversionException,7,618
FractionFormat,10,785
Fraction,18,785
ProperFractionFormat,8,785
Freq,3,1485
FunctionEvaluationException,12,923
Chromosome,2,274
ChromosomePair,3,274
CrossoverPolicy,3,274
Fitness,3,274
GeneticAlgorithm,6,274
