ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,4367
BackwardDifferenceDerivative,7,4367
CenterDifferenceDerivative,7,4367
ForwardDifferenceDerivative,7,4367
DerivativeOperatorFactory,5,4369
DerivativeOperatorFactoryTest,6,4369
FunctionOperator,3,4369
UnivariateRealFunctionProxy,7,4367
UnivariateRealFunctionUtils,7,4367
UnivariateRealFunctionUtilsTest,8,4367
Compilable,7,4369
DefaultContext,8,4369
EvaluationContext,7,4369
EvaluationException,8,4369
Evaluation,7,4369
Add,7,4369
Divide,7,4369
Equals,7,4369
Multiply,7,4369
Power,7,4369
Sqrt,7,4369
Subtract,7,4369
Variable,7,4369
CholeskySolver,7,4366
CholeskySolverTest,7,4366
Decomposer,7,4369
DecompositionFactory,6,4369
Decomposition,6,4369
RealVector,5,4369
RecursiveLayoutRealMatrix,4,3057
RecursiveLayoutRealMatrixTest,2,3057
BeanListUnivariateImpl,5,4153
BeanListUnivariateImplTest,5,4153
BeanTransformer,6,3900
BeanTransformerTest,6,3900
AbstractStoreUnivariate,4,4580
BisectionSolver,26,4397
BrentSolver,33,4397
ConvergenceException,7,4397
CubicSplineFunction,14,4397
DifferentiableMultivariateRealFunction,2,3021
DifferentiableMultivariateVectorialFunction,3,3021
DifferentiableUnivariateMatrixFunction,2,3021
DifferentiableUnivariateRealFunction,5,4267
DifferentiableUnivariateVectorialFunction,2,3021
DividedDifferenceInterpolator,9,3805
LegendreGaussIntegrator,4,3091
RombergIntegrator,7,3103
SimpsonIntegrator,7,3103
TrapezoidIntegrator,7,3103
UnivariateRealIntegratorImpl,6,3103
UnivariateRealIntegrator,5,3103
DividedDifferenceInterpolator,3,3103
LoessInterpolator,3,2784
NevilleInterpolator,3,3103
SplineInterpolator,4,3103
UnivariateRealInterpolator,2,3103
LaguerreSolver,9,3805
BrentMinimizer,3,3100
UnivariateRealMinimizerImpl,4,3100
UnivariateRealMinimizer,3,3100
MullerSolver,9,3805
MultivariateMatrixFunction,3,3021
MultivariateRealFunction,3,3021
MultivariateVectorialFunction,3,3021
NevilleInterpolator,6,3805
NewtonSolver,14,4249
PolynomialFunction,17,4390
PolynomialFunctionLagrangeForm,8,3805
PolynomialFunctionNewtonForm,7,3805
PolynomialSplineFunction,18,4269
PolynomialFunction,8,3103
PolynomialFunctionLagrangeForm,5,3103
PolynomialFunctionNewtonForm,4,3103
PolynomialSplineFunction,4,3103
PolynomialsUtils,3,3070
QuinticFunction,4,4397
