ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,2614
BackwardDifferenceDerivative,7,2614
CenterDifferenceDerivative,7,2614
ForwardDifferenceDerivative,7,2614
DerivativeOperatorFactory,5,2616
DerivativeOperatorFactoryTest,6,2616
FunctionOperator,3,2616
UnivariateRealFunctionProxy,7,2614
UnivariateRealFunctionUtils,7,2614
UnivariateRealFunctionUtilsTest,8,2614
Compilable,7,2616
DefaultContext,8,2616
EvaluationContext,7,2616
EvaluationException,8,2616
Evaluation,7,2616
Add,7,2616
Divide,7,2616
Equals,7,2616
Multiply,7,2616
Power,7,2616
Sqrt,7,2616
Subtract,7,2616
Variable,7,2616
CholeskySolver,7,2613
CholeskySolverTest,7,2613
Decomposer,7,2616
DecompositionFactory,6,2616
Decomposition,6,2616
RealVector,5,2616
RecursiveLayoutRealMatrix,4,1304
RecursiveLayoutRealMatrixTest,2,1304
BeanListUnivariateImpl,5,2400
BeanListUnivariateImplTest,5,2400
BeanTransformer,6,2147
BeanTransformerTest,6,2147
AbstractStoreUnivariate,4,2827
BisectionSolver,26,2644
BrentSolver,33,2644
ConvergenceException,7,2644
CubicSplineFunction,14,2644
DifferentiableMultivariateRealFunction,2,1268
DifferentiableMultivariateVectorialFunction,3,1268
DifferentiableUnivariateMatrixFunction,2,1268
DifferentiableUnivariateRealFunction,5,2514
DifferentiableUnivariateVectorialFunction,2,1268
DividedDifferenceInterpolator,9,2052
LegendreGaussIntegrator,4,1338
RombergIntegrator,7,1350
SimpsonIntegrator,7,1350
TrapezoidIntegrator,7,1350
UnivariateRealIntegratorImpl,6,1350
UnivariateRealIntegrator,5,1350
DividedDifferenceInterpolator,3,1350
LoessInterpolator,3,1031
NevilleInterpolator,3,1350
SplineInterpolator,4,1350
UnivariateRealInterpolator,2,1350
LaguerreSolver,9,2052
BrentMinimizer,3,1347
UnivariateRealMinimizerImpl,4,1347
UnivariateRealMinimizer,3,1347
MullerSolver,9,2052
MultivariateMatrixFunction,3,1268
MultivariateRealFunction,3,1268
MultivariateVectorialFunction,3,1268
NevilleInterpolator,6,2052
NewtonSolver,14,2496
PolynomialFunction,17,2637
PolynomialFunctionLagrangeForm,8,2052
PolynomialFunctionNewtonForm,7,2052
PolynomialSplineFunction,18,2516
PolynomialFunction,8,1350
PolynomialFunctionLagrangeForm,5,1350
PolynomialFunctionNewtonForm,4,1350
PolynomialSplineFunction,4,1350
PolynomialsUtils,3,1317
QuinticFunction,4,2644
RiddersSolver,7,2052
RombergIntegrator,8,2055
RootFinding,7,2644
SecantSolver,25,2644
SimpsonIntegrator,8,2055
SinFunction,4,2644
BisectionSolver,5,1350
BrentSolver,4,1350
LaguerreSolver,8,1350
MullerSolver,6,1350
NewtonSolver,6,1350
RiddersSolver,5,1350
SecantSolver,5,1350
UnivariateRealSolverFactoryImpl,4,1350
UnivariateRealSolverFactory,3,1350
UnivariateRealSolverImpl,9,1350
UnivariateRealSolver,7,1350
UnivariateRealSolverUtils,7,1350
SplineInterpolator,24,2644
TrapezoidIntegrator,8,2055
UnivariateFunction,5,2644
UnivariateMatrixFunction,3,1268
UnivariateRealFunction,19,2644
UnivariateRealIntegratorImpl,6,2055
UnivariateRealIntegrator,6,2055
UnivariateRealInterpolator,14,2644
UnivariateRealSolverFactoryImpl,18,2644
UnivariateRealSolverFactory,24,2644
UnivariateRealSolverImpl,22,2644
UnivariateRealSolver,20,2644
UnivariateRealSolverUtil,5,2644
UnivariateRealSolverUtils,17,2644
UnivariateVectorialFunction,3,1268
ArgumentOutsideDomainException,8,1965
BeanListUnivariateImpl,2,2794
BivariateRegression,2,2799
BrentSolver,2,2741
ComplexField,4,1192
ComplexFormat,24,2582
Complex,33,2644
ComplexMath,10,2644
ComplexUtils,11,2273
ContinuedFraction,4,2758
ContractableDoubleArray,7,2826
ConvergenceException,25,2644
ConvergingAlgorithmImpl,4,1348
ConvergingAlgorithm,4,1348
DimensionMismatchException,6,1951
AbstractContinuousDistribution,37,2644
AbstractDiscreteDistribution,19,2644
AbstractDistribution,8,2167
AbstractIntegerDistribution,9,2167
BetaDistributionImpl,5,1506
BetaDistribution,3,1506
BinomialDistributionImpl,28,2644
BinomialDistribution,16,2644
CauchyDistributionImpl,13,2132
CauchyDistribution,9,2132
ChiSquaredDistributionImpl,28,2644
ChiSquaredDistribution,19,2644
ContinuousDistribution,20,2644
DiscreteDistribution,20,2644
DistributionFactoryImpl,28,2644
DistributionFactory,34,2644
Distribution,5,2167
ExponentialDistributionImpl,28,2644
ExponentialDistribution,17,2644
FDistributionImpl,28,2644
FDistribution,17,2644
GammaDistributionImpl,31,2644
GammaDistribution,20,2644
HasDensity,3,1510
HypergeometricDistributionImpl,25,2644
HypergeometricDistribution,15,2644
IntegerDistribution,6,2167
NormalDistributionImpl,25,2443
NormalDistribution,15,2443
PascalDistributionImpl,9,2016
PascalDistribution,6,2017
PoissonDistributionImpl,12,2167
PoissonDistribution,5,2167
TDistributionImpl,27,2644
TDistribution,16,2644
WeibullDistributionImpl,11,2126
WeibullDistribution,7,2126
ZipfDistributionImpl,5,1428
ZipfDistribution,3,1428
DoubleArray,5,2823
DuplicateSampleAbscissaException,6,1966
EmpiricalDistributionImpl,5,2809
EmpiricalDistribution,5,2809
AbstractEstimator,20,1277
EstimatedParameter,9,1277
EstimationException,10,1277
EstimationProblem,8,1277
Estimator,9,1277
