ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,6,1826
BackwardDifferenceDerivative,6,1826
CenterDifferenceDerivative,6,1826
ForwardDifferenceDerivative,6,1826
DerivativeOperatorFactory,4,1828
DerivativeOperatorFactoryTest,5,1828
FunctionOperator,2,1828
UnivariateRealFunctionProxy,6,1826
UnivariateRealFunctionUtils,6,1826
UnivariateRealFunctionUtilsTest,6,1826
Compilable,6,1828
DefaultContext,7,1828
EvaluationContext,6,1828
EvaluationException,7,1828
Evaluation,6,1828
Add,6,1828
Divide,6,1828
Equals,6,1828
Multiply,6,1828
Power,6,1828
Sqrt,6,1828
Subtract,6,1828
Variable,6,1828
CholeskySolver,6,1825
CholeskySolverTest,6,1825
Decomposer,6,1828
DecompositionFactory,5,1828
Decomposition,5,1828
RealVector,4,1828
RecursiveLayoutRealMatrix,3,516
RecursiveLayoutRealMatrixTest,1,516
BeanListUnivariateImpl,4,1612
BeanListUnivariateImplTest,4,1612
BeanTransformer,5,1359
BeanTransformerTest,5,1359
AbstractStoreUnivariate,4,2039
BisectionSolver,26,1856
BrentSolver,33,1856
ConvergenceException,7,1856
CubicSplineFunction,14,1856
DifferentiableMultivariateRealFunction,2,480
DifferentiableMultivariateVectorialFunction,3,480
DifferentiableUnivariateMatrixFunction,2,480
DifferentiableUnivariateRealFunction,5,1726
DifferentiableUnivariateVectorialFunction,2,480
DividedDifferenceInterpolator,9,1264
LegendreGaussIntegrator,4,550
RombergIntegrator,7,562
SimpsonIntegrator,7,562
TrapezoidIntegrator,7,562
UnivariateRealIntegratorImpl,6,562
UnivariateRealIntegrator,5,562
DividedDifferenceInterpolator,3,562
LoessInterpolator,3,243
NevilleInterpolator,3,562
SplineInterpolator,4,562
UnivariateRealInterpolator,2,562
LaguerreSolver,9,1264
BrentMinimizer,3,559
UnivariateRealMinimizerImpl,4,559
UnivariateRealMinimizer,3,559
MullerSolver,9,1264
MultivariateMatrixFunction,3,480
MultivariateRealFunction,3,480
MultivariateVectorialFunction,3,480
NevilleInterpolator,6,1264
NewtonSolver,14,1708
PolynomialFunction,17,1849
PolynomialFunctionLagrangeForm,8,1264
PolynomialFunctionNewtonForm,7,1264
PolynomialSplineFunction,18,1728
PolynomialFunction,8,562
PolynomialFunctionLagrangeForm,5,562
PolynomialFunctionNewtonForm,4,562
PolynomialSplineFunction,4,562
PolynomialsUtils,3,529
QuinticFunction,4,1856
RiddersSolver,7,1264
RombergIntegrator,8,1267
RootFinding,7,1856
SecantSolver,25,1856
SimpsonIntegrator,8,1267
SinFunction,4,1856
BisectionSolver,5,562
BrentSolver,4,562
LaguerreSolver,8,562
MullerSolver,6,562
NewtonSolver,6,562
RiddersSolver,5,562
SecantSolver,5,562
UnivariateRealSolverFactoryImpl,4,562
UnivariateRealSolverFactory,3,562
UnivariateRealSolverImpl,9,562
UnivariateRealSolver,7,562
UnivariateRealSolverUtils,7,562
SplineInterpolator,24,1856
TrapezoidIntegrator,8,1267
UnivariateFunction,5,1856
UnivariateMatrixFunction,3,480
UnivariateRealFunction,19,1856
UnivariateRealIntegratorImpl,6,1267
UnivariateRealIntegrator,6,1267
UnivariateRealInterpolator,14,1856
UnivariateRealSolverFactoryImpl,18,1856
UnivariateRealSolverFactory,24,1856
UnivariateRealSolverImpl,22,1856
UnivariateRealSolver,20,1856
UnivariateRealSolverUtil,5,1856
UnivariateRealSolverUtils,17,1856
UnivariateVectorialFunction,3,480
ArgumentOutsideDomainException,8,1177
BeanListUnivariateImpl,2,2006
BivariateRegression,2,2011
BrentSolver,2,1953
ComplexField,4,404
ComplexFormat,24,1794
Complex,33,1856
ComplexMath,10,1856
ComplexUtils,11,1485
ContinuedFraction,4,1970
ContractableDoubleArray,7,2038
ConvergenceException,25,1856
ConvergingAlgorithmImpl,4,560
ConvergingAlgorithm,4,560
DimensionMismatchException,6,1163
AbstractContinuousDistribution,37,1856
AbstractDiscreteDistribution,19,1856
AbstractDistribution,8,1379
AbstractIntegerDistribution,9,1379
BetaDistributionImpl,5,718
BetaDistribution,3,718
BinomialDistributionImpl,28,1856
BinomialDistribution,16,1856
CauchyDistributionImpl,13,1344
CauchyDistribution,9,1344
ChiSquaredDistributionImpl,28,1856
ChiSquaredDistribution,19,1856
ContinuousDistribution,20,1856
DiscreteDistribution,20,1856
DistributionFactoryImpl,28,1856
DistributionFactory,34,1856
Distribution,5,1379
ExponentialDistributionImpl,28,1856
ExponentialDistribution,17,1856
FDistributionImpl,28,1856
FDistribution,17,1856
GammaDistributionImpl,31,1856
GammaDistribution,20,1856
HasDensity,3,722
HypergeometricDistributionImpl,25,1856
HypergeometricDistribution,15,1856
IntegerDistribution,6,1379
NormalDistributionImpl,25,1655
NormalDistribution,15,1655
PascalDistributionImpl,9,1228
PascalDistribution,6,1229
PoissonDistributionImpl,12,1379
PoissonDistribution,5,1379
TDistributionImpl,27,1856
TDistribution,16,1856
WeibullDistributionImpl,11,1338
WeibullDistribution,7,1338
ZipfDistributionImpl,5,640
ZipfDistribution,3,640
DoubleArray,5,2035
DuplicateSampleAbscissaException,6,1178
EmpiricalDistributionImpl,5,2021
EmpiricalDistribution,5,2021
AbstractEstimator,20,489
EstimatedParameter,9,489
EstimationException,10,489
EstimationProblem,8,489
Estimator,9,489
GaussNewtonEstimator,24,489
LevenbergMarquardtEstimator,16,489
SimpleEstimationProblem,12,489
WeightedMeasurement,11,489
ExpandableDoubleArray,12,2042
FieldElement,3,405
Field,3,405
FixedDoubleArray,5,2033
AbstractFormat,5,460
BigFractionField,4,404
BigFractionFormat,3,460
BigFraction,10,463
FractionConversionException,9,1179
FractionField,4,404
FractionFormat,15,1346
Fraction,30,1346
ProperBigFractionFormat,3,460
ProperFractionFormat,11,1346
Freq,3,2046
FunctionEvaluationException,16,1484
AbstractListChromosome,3,254
BinaryChromosome,3,254
BinaryMutation,3,254
Chromosome,4,835
ChromosomePair,5,835
CrossoverPolicy,5,835
ElitisticListPopulation,3,254
Fitness,5,835
FixedGenerationCount,3,254
GeneticAlgorithm,10,835
InvalidRepresentationException,3,254
ListPopulation,3,254
MutationPolicy,5,835
OnePointCrossover,3,254
PermutationChromosome,3,254
Population,5,835
RandomKey,4,254
RandomKeyMutation,5,254
SelectionPolicy,5,835
StoppingCondition,4,835
TournamentSelection,3,254
CardanEulerSingularityException,8,1161
NotARotationMatrixException,8,1161
Rotation,16,1161
RotationOrder,7,1161
Vector3DFormat,8,747
Vector3D,20,1161
AbstractFieldMatrix,9,403
AbstractRealMatrix,22,637
AnyMatrix,2,357
Array2DRowFieldMatrix,2,256
Array2DRowRealMatrix,2,256
ArrayFieldVector,2,256
ArrayRealVector,2,256
BiDiagonalTransformer,6,283
BigMatrixImpl,39,1590
BigMatrix,17,1590
BlockFieldMatrix,4,258
BlockRealMatrix,4,258
CholeskyDecompositionImpl,7,283
CholeskyDecomposition,4,283
BiDiagonalTransformer,3,508
CholeskyDecompositionImpl,6,508
CholeskyDecomposition,4,508
DecompositionSolver,3,508
EigenDecompositionImpl,5,508
EigenDecomposition,3,508
FieldDecompositionSolver,3,403
FieldLUDecompositionImpl,3,403
FieldLUDecomposition,3,403
LUDecompositionImpl,6,508
LUDecomposition,3,508
NonSquareMatrixException,3,508
NotPositiveDefiniteMatrixException,3,508
NotSymmetricMatrixException,3,508
QRDecompositionImpl,5,508
QRDecomposition,3,508
SingularMatrixException,3,508
SingularValueDecompositionImpl,5,508
SingularValueDecomposition,3,508
DecompositionSolver,11,283
TriDiagonalTransformer,3,508
DefaultFieldMatrixChangingVisitor,3,403
DefaultFieldMatrixPreservingVisitor,3,403
DefaultRealMatrixChangingVisitor,3,583
DefaultRealMatrixPreservingVisitor,3,583
DenseFieldMatrix,6,395
DenseRealMatrix,16,624
EigenDecompositionImpl,18,283
EigenDecomposition,12,283
EigenSolver,4,642
FieldDecompositionSolver,2,283
FieldLUDecompositionImpl,3,283
FieldLUDecomposition,2,283
FieldMatrixChangingVisitor,3,403
FieldMatrixImpl,6,403
FieldMatrix,5,403
FieldMatrixPreservingVisitor,3,403
FieldVectorImpl,5,403
FieldVector,5,403
GershgorinCirclesUnion,3,694
InvalidMatrixException,14,1799
LUDecompositionImpl,17,283
LUDecomposition,12,283
LUSolver,4,642
MatrixIndexException,16,1799
MatrixUtils,23,1398
MatrixVisitorException,2,594
NonSquareMatrixException,4,283
NotPositiveDefiniteMatrixException,4,283
NotSymmetricMatrixException,4,283
OpenMapRealMatrix,6,351
OpenMapRealVector,6,351
QRDecompositionImpl,28,283
QRDecomposition,18,283
QRSolver,4,642
RankDeficientMatrixException,3,685
RealMatrixChangingVisitor,5,594
RealMatrixImpl,75,1856
RealMatrix,48,1856
RealMatrixPreservingVisitor,5,594
RealVectorFormat,7,736
RealVectorImpl,14,736
RealVector,7,736
SingularMatrixException,5,283
SingularValueDecompositionImpl,13,283
SingularValueDecomposition,11,283
SingularValueSolver,4,642
SparseFieldMatrix,5,363
SparseFieldVector,9,363
SparseRealMatrix,13,350
SparseRealVector,28,350
TriDiagonalTransformer,12,283
ListUnivariateImpl,7,2039
MathConfigurationException,26,1856
MathException,39,1856
MathRuntimeException,12,685
MathUtils,3,1986
MaxEvaluationsExceededException,2,311
MaxIterationsExceededException,9,1180
MessagesResources_fr,66,1181
