ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,2026
BackwardDifferenceDerivative,7,2026
CenterDifferenceDerivative,7,2026
ForwardDifferenceDerivative,7,2026
DerivativeOperatorFactory,5,2028
DerivativeOperatorFactoryTest,6,2028
FunctionOperator,3,2028
UnivariateRealFunctionProxy,7,2026
UnivariateRealFunctionUtils,7,2026
UnivariateRealFunctionUtilsTest,8,2026
Compilable,7,2028
DefaultContext,8,2028
EvaluationContext,7,2028
EvaluationException,8,2028
Evaluation,7,2028
Add,7,2028
Divide,7,2028
Equals,7,2028
Multiply,7,2028
Power,7,2028
Sqrt,7,2028
Subtract,7,2028
Variable,7,2028
CholeskySolver,7,2025
CholeskySolverTest,7,2025
Decomposer,7,2028
DecompositionFactory,6,2028
Decomposition,6,2028
RealVector,5,2028
RecursiveLayoutRealMatrix,4,716
RecursiveLayoutRealMatrixTest,2,716
BeanListUnivariateImpl,5,1812
BeanListUnivariateImplTest,5,1812
BeanTransformer,6,1559
BeanTransformerTest,6,1559
AbstractStoreUnivariate,4,2239
BisectionSolver,26,2056
BrentSolver,33,2056
ConvergenceException,7,2056
CubicSplineFunction,14,2056
DifferentiableMultivariateRealFunction,2,680
DifferentiableMultivariateVectorialFunction,3,680
DifferentiableUnivariateMatrixFunction,2,680
DifferentiableUnivariateRealFunction,5,1926
DifferentiableUnivariateVectorialFunction,2,680
DividedDifferenceInterpolator,9,1464
LegendreGaussIntegrator,4,750
RombergIntegrator,7,762
SimpsonIntegrator,7,762
TrapezoidIntegrator,7,762
UnivariateRealIntegratorImpl,6,762
UnivariateRealIntegrator,5,762
DividedDifferenceInterpolator,3,762
LoessInterpolator,3,443
NevilleInterpolator,3,762
SplineInterpolator,4,762
UnivariateRealInterpolator,2,762
LaguerreSolver,9,1464
BrentMinimizer,3,759
UnivariateRealMinimizerImpl,4,759
UnivariateRealMinimizer,3,759
MullerSolver,9,1464
MultivariateMatrixFunction,3,680
MultivariateRealFunction,3,680
MultivariateVectorialFunction,3,680
NevilleInterpolator,6,1464
NewtonSolver,14,1908
PolynomialFunction,17,2049
PolynomialFunctionLagrangeForm,8,1464
PolynomialFunctionNewtonForm,7,1464
PolynomialSplineFunction,18,1928
PolynomialFunction,8,762
PolynomialFunctionLagrangeForm,5,762
PolynomialFunctionNewtonForm,4,762
PolynomialSplineFunction,4,762
PolynomialsUtils,3,729
QuinticFunction,4,2056
RiddersSolver,7,1464
RombergIntegrator,8,1467
RootFinding,7,2056
SecantSolver,25,2056
SimpsonIntegrator,8,1467
SinFunction,4,2056
BisectionSolver,5,762
BrentSolver,4,762
LaguerreSolver,8,762
MullerSolver,6,762
NewtonSolver,6,762
RiddersSolver,5,762
SecantSolver,5,762
UnivariateRealSolverFactoryImpl,4,762
UnivariateRealSolverFactory,3,762
UnivariateRealSolverImpl,9,762
UnivariateRealSolver,7,762
UnivariateRealSolverUtils,7,762
SplineInterpolator,24,2056
TrapezoidIntegrator,8,1467
UnivariateFunction,5,2056
UnivariateMatrixFunction,3,680
UnivariateRealFunction,19,2056
UnivariateRealIntegratorImpl,6,1467
UnivariateRealIntegrator,6,1467
UnivariateRealInterpolator,14,2056
UnivariateRealSolverFactoryImpl,18,2056
UnivariateRealSolverFactory,24,2056
UnivariateRealSolverImpl,22,2056
UnivariateRealSolver,20,2056
UnivariateRealSolverUtil,5,2056
UnivariateRealSolverUtils,17,2056
UnivariateVectorialFunction,3,680
ArgumentOutsideDomainException,8,1377
