ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,6,1418
BackwardDifferenceDerivative,6,1418
CenterDifferenceDerivative,6,1418
ForwardDifferenceDerivative,6,1418
DerivativeOperatorFactory,4,1420
DerivativeOperatorFactoryTest,5,1420
FunctionOperator,2,1420
UnivariateRealFunctionProxy,6,1418
UnivariateRealFunctionUtils,6,1418
UnivariateRealFunctionUtilsTest,6,1418
Compilable,6,1420
DefaultContext,7,1420
EvaluationContext,6,1420
EvaluationException,7,1420
Evaluation,6,1420
Add,6,1420
Divide,6,1420
Equals,6,1420
Multiply,6,1420
Power,6,1420
Sqrt,6,1420
Subtract,6,1420
Variable,6,1420
CholeskySolver,5,1417
CholeskySolverTest,5,1417
Decomposer,6,1420
DecompositionFactory,5,1420
Decomposition,5,1420
RealVector,4,1420
RecursiveLayoutRealMatrix,2,108
RecursiveLayoutRealMatrixTest,1,108
BeanListUnivariateImpl,4,1204
BeanListUnivariateImplTest,4,1204
BeanTransformer,5,951
BeanTransformerTest,5,951
AbstractStoreUnivariate,4,1631
BisectionSolver,26,1448
BrentSolver,33,1448
ConvergenceException,7,1448
CubicSplineFunction,14,1448
DifferentiableMultivariateRealFunction,1,72
DifferentiableMultivariateVectorialFunction,1,72
DifferentiableUnivariateMatrixFunction,1,72
DifferentiableUnivariateRealFunction,4,1318
DifferentiableUnivariateVectorialFunction,1,72
DividedDifferenceInterpolator,9,856
LegendreGaussIntegrator,2,142
RombergIntegrator,5,154
SimpsonIntegrator,5,154
TrapezoidIntegrator,5,154
UnivariateRealIntegratorImpl,4,154
UnivariateRealIntegrator,4,154
DividedDifferenceInterpolator,1,154
NevilleInterpolator,1,154
SplineInterpolator,1,154
UnivariateRealInterpolator,1,154
LaguerreSolver,9,856
BrentMinimizer,3,151
UnivariateRealMinimizerImpl,4,151
UnivariateRealMinimizer,3,151
MullerSolver,9,856
MultivariateMatrixFunction,1,72
MultivariateRealFunction,1,72
MultivariateVectorialFunction,1,72
NevilleInterpolator,6,856
NewtonSolver,14,1300
PolynomialFunction,17,1441
PolynomialFunctionLagrangeForm,8,856
PolynomialFunctionNewtonForm,7,856
PolynomialSplineFunction,18,1320
PolynomialFunction,4,154
PolynomialFunctionLagrangeForm,2,154
PolynomialFunctionNewtonForm,1,154
PolynomialSplineFunction,1,154
PolynomialsUtils,2,121
QuinticFunction,4,1448
RiddersSolver,7,856
RombergIntegrator,8,859
RootFinding,7,1448
SecantSolver,25,1448
SimpsonIntegrator,8,859
SinFunction,4,1448
BisectionSolver,2,154
BrentSolver,3,154
LaguerreSolver,4,154
MullerSolver,3,154
NewtonSolver,3,154
RiddersSolver,2,154
SecantSolver,2,154
UnivariateRealSolverFactoryImpl,3,154
UnivariateRealSolverFactory,2,154
UnivariateRealSolverImpl,5,154
UnivariateRealSolver,5,154
UnivariateRealSolverUtils,4,154
SplineInterpolator,24,1448
TrapezoidIntegrator,8,859
UnivariateFunction,5,1448
UnivariateMatrixFunction,1,72
UnivariateRealFunction,17,1448
UnivariateRealIntegratorImpl,6,859
UnivariateRealIntegrator,6,859
UnivariateRealInterpolator,14,1448
UnivariateRealSolverFactoryImpl,18,1448
UnivariateRealSolverFactory,24,1448
UnivariateRealSolverImpl,22,1448
UnivariateRealSolver,20,1448
UnivariateRealSolverUtil,5,1448
UnivariateRealSolverUtils,17,1448
UnivariateVectorialFunction,1,72
ArgumentOutsideDomainException,7,769
BeanListUnivariateImpl,2,1598
BivariateRegression,2,1603
BrentSolver,2,1545
ComplexFormat,22,1386
Complex,25,1448
