ClassName,Changes,TotalCommits
AbstractDifferenceDerivative,7,4003
BackwardDifferenceDerivative,7,4003
CenterDifferenceDerivative,7,4003
ForwardDifferenceDerivative,7,4003
DerivativeOperatorFactory,5,4005
DerivativeOperatorFactoryTest,6,4005
FunctionOperator,3,4005
UnivariateRealFunctionProxy,7,4003
UnivariateRealFunctionUtils,7,4003
UnivariateRealFunctionUtilsTest,8,4003
Compilable,7,4005
DefaultContext,8,4005
EvaluationContext,7,4005
EvaluationException,8,4005
Evaluation,7,4005
Add,7,4005
Divide,7,4005
Equals,7,4005
Multiply,7,4005
Power,7,4005
Sqrt,7,4005
Subtract,7,4005
Variable,7,4005
CholeskySolver,7,4002
CholeskySolverTest,7,4002
Decomposer,7,4005
DecompositionFactory,6,4005
Decomposition,6,4005
RealVector,5,4005
RecursiveLayoutRealMatrix,4,2693
RecursiveLayoutRealMatrixTest,2,2693
BeanListUnivariateImpl,5,3789
BeanListUnivariateImplTest,5,3789
BeanTransformer,6,3536
BeanTransformerTest,6,3536
AbstractStoreUnivariate,4,4216
BisectionSolver,26,4033
BrentSolver,33,4033
ConvergenceException,7,4033
CubicSplineFunction,14,4033
DifferentiableMultivariateRealFunction,2,2657
DifferentiableMultivariateVectorialFunction,3,2657
DifferentiableUnivariateMatrixFunction,2,2657
DifferentiableUnivariateRealFunction,5,3903
DifferentiableUnivariateVectorialFunction,2,2657
DividedDifferenceInterpolator,9,3441
LegendreGaussIntegrator,4,2727
RombergIntegrator,7,2739
SimpsonIntegrator,7,2739
TrapezoidIntegrator,7,2739
UnivariateRealIntegratorImpl,6,2739
UnivariateRealIntegrator,5,2739
DividedDifferenceInterpolator,3,2739
LoessInterpolator,3,2420
NevilleInterpolator,3,2739
SplineInterpolator,4,2739
UnivariateRealInterpolator,2,2739
LaguerreSolver,9,3441
BrentMinimizer,3,2736
UnivariateRealMinimizerImpl,4,2736
UnivariateRealMinimizer,3,2736
MullerSolver,9,3441
MultivariateMatrixFunction,3,2657
MultivariateRealFunction,3,2657
MultivariateVectorialFunction,3,2657
NevilleInterpolator,6,3441
NewtonSolver,14,3885
PolynomialFunction,17,4026
PolynomialFunctionLagrangeForm,8,3441
PolynomialFunctionNewtonForm,7,3441
PolynomialSplineFunction,18,3905
PolynomialFunction,8,2739
PolynomialFunctionLagrangeForm,5,2739
PolynomialFunctionNewtonForm,4,2739
PolynomialSplineFunction,4,2739
PolynomialsUtils,3,2706
QuinticFunction,4,4033
RiddersSolver,7,3441
RombergIntegrator,8,3444
RootFinding,7,4033
SecantSolver,25,4033
SimpsonIntegrator,8,3444
SinFunction,4,4033
BisectionSolver,5,2739
BrentSolver,4,2739
LaguerreSolver,8,2739
MullerSolver,6,2739
NewtonSolver,6,2739
RiddersSolver,5,2739
SecantSolver,5,2739
UnivariateRealSolverFactoryImpl,4,2739
UnivariateRealSolverFactory,3,2739
UnivariateRealSolverImpl,9,2739
UnivariateRealSolver,7,2739
UnivariateRealSolverUtils,7,2739
SplineInterpolator,24,4033
TrapezoidIntegrator,8,3444
UnivariateFunction,5,4033
UnivariateMatrixFunction,3,2657
UnivariateRealFunction,19,4033
UnivariateRealIntegratorImpl,6,3444
UnivariateRealIntegrator,6,3444
UnivariateRealInterpolator,14,4033
UnivariateRealSolverFactoryImpl,18,4033
UnivariateRealSolverFactory,24,4033
UnivariateRealSolverImpl,22,4033
UnivariateRealSolver,20,4033
UnivariateRealSolverUtil,5,4033
UnivariateRealSolverUtils,17,4033
UnivariateVectorialFunction,3,2657
ArgumentOutsideDomainException,8,3354
BeanListUnivariateImpl,2,4183
BivariateRegression,2,4188
BrentSolver,2,4130
ComplexField,4,2581
ComplexFormat,24,3971
Complex,33,4033
ComplexMath,10,4033
ComplexUtils,11,3662
ContinuedFraction,4,4147
ContractableDoubleArray,7,4215
ConvergenceException,25,4033
ConvergingAlgorithmImpl,4,2737
ConvergingAlgorithm,4,2737
DimensionMismatchException,6,3340
AbstractContinuousDistribution,37,4033
AbstractDiscreteDistribution,19,4033
AbstractDistribution,8,3556
AbstractIntegerDistribution,9,3556
BetaDistributionImpl,5,2895
BetaDistribution,3,2895
BinomialDistributionImpl,28,4033
BinomialDistribution,16,4033
CauchyDistributionImpl,13,3521
CauchyDistribution,9,3521
ChiSquaredDistributionImpl,28,4033
ChiSquaredDistribution,19,4033
ContinuousDistribution,20,4033
DiscreteDistribution,20,4033
DistributionFactoryImpl,28,4033
DistributionFactory,34,4033
Distribution,5,3556
ExponentialDistributionImpl,28,4033
ExponentialDistribution,17,4033
FDistributionImpl,28,4033
FDistribution,17,4033
GammaDistributionImpl,31,4033
GammaDistribution,20,4033
HasDensity,3,2899
HypergeometricDistributionImpl,25,4033
HypergeometricDistribution,15,4033
IntegerDistribution,6,3556
NormalDistributionImpl,25,3832
NormalDistribution,15,3832
PascalDistributionImpl,9,3405
PascalDistribution,6,3406
PoissonDistributionImpl,12,3556
PoissonDistribution,5,3556
TDistributionImpl,27,4033
TDistribution,16,4033
WeibullDistributionImpl,11,3515
WeibullDistribution,7,3515
ZipfDistributionImpl,5,2817
ZipfDistribution,3,2817
