ClassName,Changes,TotalCommits
MainTest,2,325
TestAll,2,325
TestGJChronology,2,325
TestGJDateTimeField,2,325
TestGJDayOfMonthField,2,325
TestGJDayOfWeekField,2,325
TestGJDayOfYearField,2,325
TestGJMonthOfYearField,2,325
TestGJWeekOfWeekyearField,2,325
TestGJWeekyearField,2,325
TestGJYearField,2,325
TestGregorianChronology,2,325
TestJulianChronology,2,325
TestJulianDayOfMonthField,2,325
TestJulianMonthOfYearField,2,325
TestJulianWeekyearField,2,325
TestJulianYearField,2,325
TestAll,2,325
TestBuddhistChronology,3,325
TestCopticChronology,3,325
TestEthiopicChronology,3,325
TestGJChronology,3,325
TestGregorianChronology,3,325
TestIslamicChronology,3,325
TestISOChronology,3,325
TestJulianChronology,3,325
TestLenientChronology,2,325
ClassLoadTest,2,325
MockBadChronology,2,325
MockUnknownCalendar,2,325
MockUnknownTimeZone,2,325
MockZeroNullIntegerConverter,2,325
TestAll,2,325
TestCalendarConverter,3,325
TestConverterManager,3,325
TestConverterSet,3,325
TestDateConverter,3,325
TestLongConverter,3,325
TestNullConverter,3,325
TestReadableDurationConverter,3,325
TestReadableInstantConverter,3,325
TestReadableIntervalConverter,3,325
TestReadablePartialConverter,3,325
TestReadablePeriodConverter,3,325
TestStringConverter,3,325
TestAll,2,325
TestBaseDateTimeField,2,325
TestFieldUtils,2,325
TestMillisDurationField,3,325
TestOffsetDateTimeField,2,325
TestPreciseDateTimeField,2,325
TestPreciseDurationDateTimeField,2,325
TestPreciseDurationField,3,325
TestScaledDurationField,3,325
TestUnsupportedDateTimeField,2,325
TestAll,2,325
TestDateTimeFormat,3,325
TestDateTimeFormatStyle,3,325
TestDateTimeFormatterBuilder,2,325
TestDateTimeFormatter,3,325
TestISODateTimeFormat_Fields,2,325
TestISODateTimeFormat,3,325
TestISODateTimeFormatParsing,3,325
TestISOPeriodFormat,3,325
TestISOPeriodFormatParsing,3,325
TestPeriodFormat,3,325
TestPeriodFormatParsing,3,325
TestPeriodFormatterBuilder,3,325
TestPeriodFormatter,3,325
TestTextFields,3,325
MockNullZoneChronology,2,325
MockPartial,2,325
MockZone,2,325
TestAbstractPartial,2,325
TestAll,2,325
TestAllPackages,2,325
TestBasePartial,2,325
TestBaseSingleFieldPeriod,2,325
TestChronology,3,325
TestDateMidnight_Basics,3,325
TestDateMidnight_Constructors,3,325
TestDateMidnight_Properties,3,325
TestDateTime_Basics,3,325
TestDateTimeComparator,3,325
TestDateTimeConstants,2,325
TestDateTime_Constructors,3,325
TestDateTimeFieldType,3,325
TestDateTime_Properties,3,325
TestDateTimeUtils,3,325
TestDateTimeZoneCutover,2,325
TestDateTimeZone,3,325
TestDays,3,325
TestDuration_Basics,3,325
TestDuration_Constructors,3,325
TestDurationField,2,325
TestDurationFieldType,3,325
TestHours,3,325
TestIllegalFieldValueException,2,325
TestInstant_Basics,3,325
TestInstant_Constructors,3,325
TestInterval_Basics,3,325
TestInterval_Constructors,3,325
TestLocalDate_Basics,3,325
TestLocalDate_Constructors,2,325
TestLocalDate_Properties,2,325
TestLocalDateTime_Basics,3,325
TestLocalDateTime_Constructors,2,325
TestLocalDateTime_Properties,2,325
TestLocalTime_Basics,3,325
TestLocalTime_Constructors,3,325
TestLocalTime_Properties,2,325
TestMinutes,3,325
TestMonths,3,325
TestMutableDateTime_Adds,3,325
TestMutableDateTime_Basics,3,325
TestMutableDateTime_Constructors,3,325
TestMutableDateTime_Properties,3,325
TestMutableDateTime_Sets,3,325
TestMutableInterval_Basics,3,325
TestMutableInterval_Constructors,3,325
TestMutableInterval_Updates,3,325
TestMutablePeriod_Basics,3,325
TestMutablePeriod_Constructors,3,325
TestMutablePeriod_Updates,3,325
TestParseISO,2,325
TestPartial_Basics,3,325
TestPartial_Constructors,2,325
TestPartial_Match,2,325
TestPartial_Properties,2,325
TestPeriod_Basics,3,325
TestPeriod_Constructors,3,325
TestPeriodType,3,325
TestSeconds,3,325
TestSerialization,3,325
TestTimeOfDay_Basics,3,325
TestTimeOfDay_Constructors,3,325
TestTimeOfDay_Properties,2,325
TestWeeks,3,325
TestYearMonthDay_Basics,3,325
TestYearMonthDay_Constructors,2,325
TestYearMonthDay_Properties,2,325
TestYears,3,325
TestAll,2,325
TestBuilder,3,325
TestCompiler,2,325
TestFixedDateTimeZone,2,325
TestUTCProvider,3,325
CharArrayWriter,2,334
DataInput,2,333
DataOutput,2,333
InputStream,2,334
ObjectInputStream,2,334
ObjectOutputStream,2,334
ObjectStreamException,2,333
Writer,2,334
ClassNotFoundException,2,334
InternalError,2,334
WeakReference,2,334
SecurityException,2,334
DateFormatSymbols,2,334
Calendar,2,334
GregorianCalendar,2,334
Locale,2,334
TimeZone,2,334
AbstractDateTime,3,334
AbstractDuration,2,334
AbstractInstant,2,334
AbstractInterval,2,334
AbstractPartial,2,334
AbstractPeriod,2,334
BaseDateTime,2,334
BaseDuration,2,334
BaseInterval,2,334
BaseLocal,2,334
