version, time
1, 118.25071620941162
11, 113.56223917007446
3, 117.55757546424866
13, 111.43633556365967
22, 104.86112952232361
2, 118.08248376846313
18, 109.40258026123047
10, 114.18058967590332
15, 111.01320719718933
4, 117.98047757148743
12, 111.8729317188263
17, 109.7444179058075
5, 116.86048150062561
20, 108.676185131073
16, 110.35946655273438
25, 116.76538467407227
24, 104.53642964363098
6, 115.2960877418518
14, 110.48644685745239
9, 114.63037729263306
19, 108.71405816078186
23, 104.993234872818
26, 104.05675983428955
8, 114.28882431983948
7, 115.08594036102295
