version, time
1, 238.94626235961914
61, 110.84037208557129
153, 55.382808446884155
115, 286.4565336704254
169, 216.60336351394653
68, 93.39217734336853
126, 251.62301778793335
41, 167.81979131698608
140, 22.236928462982178
51, 134.37587213516235
160, 93.71783685684204
49, 136.13071298599243
108, 327.0561475753784
11, 206.76789259910583
149, 43.70718479156494
127, 251.52806282043457
143, 35.58965063095093
70, 94.3874180316925
31, 182.09105157852173
86, 62.454185485839844
27, 190.24936962127686
164, 172.27397394180298
3, 232.05807042121887
96, 51.287946462631226
67, 95.92628502845764
144, 39.959474325180054
125, 270.53587198257446
101, 35.14864921569824
165, 193.61807107925415
150, 55.384140729904175
44, 146.2433681488037
35, 174.12727046012878
80, 71.86576318740845
79, 71.88524961471558
163, 145.65963339805603
97, 42.10582876205444
158, 80.35271072387695
13, 202.33614468574524
69, 94.04434013366699
92, 56.554405212402344
66, 94.68165612220764
74, 79.26402401924133
132, 249.47897505760193
22, 198.10807609558105
29, 190.21604180335999
2, 233.76101541519165
32, 182.41255402565002
73, 85.94757151603699
146, 42.74910616874695
103, 32.94961166381836
42, 170.0898551940918
18, 201.12464237213135
110, 314.0738422870636
102, 33.45460534095764
72, 87.47057509422302
124, 269.1686005592346
34, 180.42056155204773
81, 70.04031324386597
112, 286.03732109069824
119, 282.657502412796
128, 251.12571024894714
104, 32.58903217315674
83, 66.17296433448792
139, 35.68670892715454
91, 56.45680522918701
10, 210.9507336616516
142, 35.53608202934265
98, 39.59287691116333
15, 200.77157497406006
95, 53.03898644447327
138, 34.59600305557251
65, 96.07765340805054
145, 42.60962247848511
118, 281.4602448940277
55, 123.7190477848053
120, 280.61116433143616
85, 63.977659702301025
45, 147.5744709968567
174, 286.72075176239014
111, 292.233300447464
28, 188.5957043170929
60, 114.04286742210388
4, 230.42289996147156
161, 119.0804500579834
57, 123.57433772087097
56, 123.64106750488281
87, 63.21327328681946
89, 60.70087122917175
114, 285.49736046791077
117, 281.8681569099426
173, 279.75627851486206
159, 86.19776010513306
157, 79.26988005638123
77, 75.94383597373962
71, 89.95371437072754
76, 75.6268982887268
107, 321.9531455039978
12, 204.34934830665588
141, 35.48807168006897
99, 40.34713864326477
156, 78.20697474479675
155, 78.07926511764526
17, 198.529687166214
40, 170.64068794250488
5, 225.30493927001953
109, 318.1335484981537
20, 198.7392201423645
54, 124.58229470252991
36, 176.1776967048645
16, 200.39476537704468
62, 113.01242542266846
122, 274.4302110671997
170, 261.2932057380676
116, 284.802529335022
48, 139.9783616065979
21, 200.75476360321045
151, 54.83574867248535
25, 191.0439007282257
64, 98.94836854934692
100, 40.34590458869934
53, 128.01059794425964
58, 121.8458240032196
24, 193.22328329086304
30, 182.66509580612183
43, 169.73726439476013
52, 131.27524304389954
121, 280.8099687099457
33, 180.71620631217957
129, 249.428612947464
47, 141.80909633636475
137, 36.24895000457764
90, 55.464078426361084
6, 224.1085455417633
123, 273.43800354003906
75, 79.3022813796997
14, 202.59138083457947
9, 210.17886400222778
19, 199.90095686912537
136, 33.88916873931885
162, 126.13173842430115
106, 22.728606939315796
152, 56.40923857688904
38, 171.5084228515625
23, 196.34325671195984
154, 68.99342727661133
94, 49.79917097091675
172, 273.9312605857849
26, 190.8128378391266
113, 285.49725127220154
166, 200.4215087890625
8, 215.51932621002197
171, 273.6097114086151
50, 134.87395524978638
105, 29.885754823684692
147, 44.889840841293335
133, 244.69401383399963
168, 196.58524084091187
59, 111.60811853408813
39, 164.92551040649414
78, 70.33387064933777
135, 11.378933429718018
134, 9.763781309127808
7, 208.5033609867096
88, 53.90189552307129
84, 57.28183078765869
82, 60.67042303085327
148, 26.79680633544922
46, 137.55356168746948
37, 166.5114779472351
167, 194.28140139579773
131, 239.46619701385498
130, 239.56459140777588
