version, time
1, 765.7764632701874
61, 215.85775017738342
68, 193.93944787979126
41, 379.08022809028625
51, 311.232629776001
49, 314.4715938568115
11, 690.0830957889557
70, 192.57027173042297
31, 538.9950342178345
86, 115.66558885574341
27, 573.7975659370422
3, 743.3984892368317
96, 78.68749141693115
67, 198.8537335395813
101, 66.60592365264893
44, 360.6640946865082
35, 531.9939277172089
80, 174.1509428024292
79, 174.26562094688416
97, 76.19572257995605
13, 684.3089632987976
69, 193.3529074192047
92, 90.91031670570374
66, 200.01586365699768
74, 180.9197165966034
22, 598.9340867996216
29, 551.2308692932129
2, 765.5038254261017
32, 543.749685049057
73, 181.3929316997528
103, 60.29131746292114
42, 377.8177616596222
18, 620.190614938736
102, 62.06984901428223
72, 181.14792656898499
34, 528.4032475948334
81, 172.15598702430725
104, 59.107494592666626
83, 163.91967391967773
91, 102.15151453018188
10, 693.5824654102325
98, 69.11653876304626
15, 656.7076489925385
95, 78.02308320999146
63, 211.10813927650452
65, 204.7368016242981
55, 273.2132239341736
85, 124.55454516410828
45, 358.6138014793396
28, 582.5592153072357
60, 233.4686164855957
4, 741.1183495521545
93, 88.30838251113892
57, 264.00905299186707
56, 271.45370650291443
87, 115.54720973968506
89, 106.01200914382935
77, 176.8583116531372
71, 187.6541793346405
76, 177.52391362190247
12, 679.8285672664642
99, 95.02345538139343
17, 625.0317485332489
40, 381.1031594276428
5, 725.5696613788605
20, 624.1487848758698
54, 281.5556309223175
36, 428.94610142707825
16, 674.3177423477173
62, 217.8459973335266
48, 322.1203727722168
21, 611.6859283447266
25, 591.8844079971313
64, 205.84016942977905
100, 67.67041087150574
53, 299.0943856239319
58, 263.37630343437195
24, 593.506621837616
30, 548.1990823745728
43, 372.19909477233887
52, 308.0274541378021
33, 533.5151343345642
47, 323.4371266365051
90, 103.09675717353821
6, 723.040689945221
75, 179.22451257705688
14, 683.0011405944824
9, 697.9578394889832
19, 612.8983361721039
106, 40.26920032501221
38, 386.04805421829224
23, 595.0685856342316
94, 87.09446668624878
26, 571.360259771347
8, 695.7058448791504
50, 309.6707715988159
105, 39.31018257141113
59, 240.42059326171875
39, 385.13609504699707
78, 173.31373810768127
7, 705.3702194690704
88, 114.25766086578369
84, 162.8029682636261
82, 163.48087644577026
46, 318.81006956100464
37, 396.9886634349823
