version, time
1, 245.8517143726349
11, 199.1055874824524
31, 135.54245567321777
27, 147.1098334789276
3, 242.73481917381287
35, 104.1978132724762
13, 124.62288498878479
22, 188.20833897590637
29, 136.45593237876892
2, 237.4075517654419
32, 131.58535432815552
18, 243.4598593711853
34, 112.1825156211853
10, 204.75147080421448
15, 135.28464436531067
28, 137.28473734855652
4, 236.96213054656982
12, 126.59795212745667
17, 111.11045908927917
5, 233.49374198913574
20, 238.4847288131714
36, 103.79410719871521
16, 111.07109880447388
21, 214.92832398414612
25, 180.51841163635254
24, 184.35611057281494
30, 134.74805355072021
33, 127.62768578529358
6, 229.52617573738098
14, 127.61599397659302
9, 222.32853937149048
19, 244.84205722808838
38, 100.98887348175049
23, 190.90159034729004
26, 179.8462450504303
8, 233.44933152198792
7, 235.77384328842163
37, 111.24918508529663
