1, 217.01272320747375
61, 49.49609637260437
41, 70.4541563987732
51, 53.21561074256897
49, 55.36990261077881
11, 157.88767504692078
31, 106.80778288841248
27, 111.15555000305176
3, 212.19971704483032
44, 60.53576612472534
35, 103.19169330596924
13, 148.73171997070312
22, 116.28433179855347
29, 108.55151605606079
32, 102.55733942985535
42, 59.8939311504364
18, 131.64109086990356
34, 103.41245770454407
10, 175.5778250694275
15, 144.9139106273651
63, 45.7148814201355
55, 47.696778297424316
45, 60.538297176361084
28, 109.56924223899841
60, 48.4800705909729
4, 210.65514588356018
57, 48.03111672401428
56, 47.740105867385864
12, 158.7867329120636
17, 132.94034147262573
40, 68.6229739189148
5, 203.1684272289276
20, 129.10378050804138
54, 47.316405296325684
36, 87.72932171821594
16, 137.0765664577484
62, 44.450769662857056
48, 51.0178120136261
21, 112.74908542633057
25, 111.39387655258179
64, 33.073790073394775
53, 47.53828263282776
58, 43.73513174057007
24, 109.48374223709106
30, 100.52327585220337
43, 54.09041094779968
52, 47.87656593322754
33, 98.39164805412292
47, 50.82319736480713
6, 187.62041306495667
14, 141.492032289505
9, 168.61239409446716
19, 125.8558759689331
38, 84.20962882041931
23, 110.42369341850281
26, 107.34830403327942
8, 171.46914386749268
50, 48.5732843875885
59, 43.681713342666626
39, 83.71442246437073
7, 186.62420749664307
46, 52.778711557388306
37, 84.24473333358765
