ClassName,Changes,TotalCommits
Option,23,159
HelpFormatter,19,159
Parser,12,159
Options,12,159
OptionBuilder,10,159
DefaultParser,9,159
PosixParser,9,159
CommandLine,8,159
BugsTest,7,159
AmbiguousOptionException,7,159
PatternOptionBuilder,7,159
OptionValidator,7,159
MissingOptionException,6,159
GnuParser,6,159
TypeHandler,6,159
OptionTest,6,159
HelpFormatterTest,5,159
Util,5,159
package-info,2,76
OptionGroupTest,4,159
ParserTestCase,4,159
ValueTest,4,159
BasicParser,4,159
BugCLI71Test,4,159
OptionBuilderTest,4,159
OptionGroup,4,159
OptionsTest,4,159
BugCLI148Test,3,159
PosixParserTest,3,159
ArgumentIsOptionTest,3,159
GnuParserTest,3,159
BugCLI162Test,3,159
PatternOptionBuilderTest,3,159
ApplicationTest,3,159
ValuesTest,3,159
BasicParserTest,3,159
UnrecognizedOptionException,2,159
ParseException,2,159
BugCLI133Test,2,159
DefaultParserTest,2,159
BugCLI13Test,2,159
MissingArgumentException,2,159
CommandLineTest,2,159
AlreadySelectedException,2,159
BugCLI18Test,1,159
CommandLineParser,1,159
UtilTest,1,159
