ClassName,Changes,TotalCommits
BugCLI51Test,1,0
BugCLI138Test,2,0
BugCLI148Test,2,4
Option,11,65
Parser,5,65
HelpFormatter,5,65
CommandLine,4,65
OptionTest,3,53
TypeHandler,3,65
PatternOptionBuilder,3,65
PatternOptionBuilderTest,3,65
PosixParser,3,65
TestHelpFormatter,3,65
CommandLineParser,3,65
CLI2Converter,2,61
CLI2ConverterTest,2,61
OptionGroup,2,65
HelpFormatterTest,2,65
ApplicationTest,2,65
ParseTest,2,65
Util,2,65
OptionsTest,2,65
BugCLI18Test,2,65
Options,2,65
GnuParseTest,2,65
GnuParser,2,65
BugsTest,2,65
ValueTest,2,65
BugCLI133Test,1,36
UtilTest,1,36
BugCLI71Test,1,53
BugCLI13Test,1,55
OptionTestCase,1,65
ParentTestCase,1,65
OptionException,1,65
NumberValidator,1,65
NumberValidatorTest,1,65
OptionGroupTest,1,65
ParseRequiredTest,1,65
ParseException,1,65
ParentTest,1,65
OptionImpl,1,65
ParentImpl,1,65
Parent,1,65
OptionBuilder,1,65
OptionBuilderTest,1,65
ParserTest,1,65
OptionValidator,1,65
AlreadySelectedException,1,65
PatternBuilder,1,65
Switch,1,65
WriteableCommandLineImplTest,1,65
WriteableCommandLineImpl,1,65
WriteableCommandLine,1,65
ValuesTest,1,65
Validator,1,65
UrlValidatorTest,1,65
UrlValidator,1,65
UnrecognizedOptionException,1,65
TimeZoneTestSuite,1,65
SwitchTest,1,65
SwitchBuilder,1,65
SourceDestArgument,1,65
PrecedenceTest,1,65
ResourceHelperTest,1,65
ResourceHelper,1,65
ResourceConstants,1,65
ProtectedClass,1,65
PropertyOptionTest,1,65
PropertyOption,1,65
MissingOptionException,1,65
PropertiesCommandLineTest,1,65
PropertiesCommandLine,1,65
PreferencesCommandLineTest,1,65
PreferencesCommandLine,1,65
NestedGroupTest,1,65
HelpFormatterExamples,1,65
MissingArgumentException,1,65
Bug28005Test,1,65
CommandTest,1,65
CommandLineTestCase,1,65
CommandLineImpl,1,65
CommandLineDefaultsTest,1,65
CommandBuilder,1,65
Command,1,65
ClassValidatorTest,1,65
ClassValidator,1,65
CLITestCase,1,65
BuildTest,1,65
BugLoopingOptionLookAlikeTest,1,65
Bug32533Test,1,65
Bug27575Test,1,65
LsTest,1,65
Bug15648Test,1,65
Bug15046Test,1,65
Bug13935Test,1,65
Bug13886Test,1,65
BasicParser,1,65
ArgumentTestCase,1,65
ArgumentTest,1,65
ArgumentIsOptionTest,1,65
ArgumentImpl,1,65
ArgumentBuilderTest,1,65
ArgumentBuilder,1,65
Argument,1,65
Comparators,1,65
ComparatorsTest,1,65
CpTest,1,65
CvsTest,1,65
LongOptionWithShort,1,65
JDependTest,1,65
InvalidArgumentException,1,65
HelpLineImpl,1,65
HelpLine,1,65
AntTest,1,65
GroupTestCase,1,65
GroupTest,1,65
GroupImpl,1,65
GroupBuilder,1,65
Group,1,65
FileValidatorTest,1,65
FileValidator,1,65
EnumValidatorTest,1,65
EnumValidator,1,65
DocumentationTest,1,65
DisplaySetting,1,65
DefaultingCommandLineTest,1,65
DefaultingCommandLine,1,65
DefaultOptionTest,1,65
DefaultOptionBuilderTest,1,65
DefaultOptionBuilder,1,65
DefaultOption,1,65
DateValidatorTest,1,65
DateValidator,1,65
WriteableCommandLineTestCase,1,65
