ClassName,Changes,TotalCommits
AmbiguousOptionException,2,17
ParserTestCase,5,157
BasicParserTest,4,157
HelpFormatter,4,157
GnuParserTest,3,157
PosixParserTest,3,157
HelpFormatterTest,2,157
CommandLine,2,157
GnuParseTest,1,157
CLI2ConverterTest,1,157
HelpFormatterExamples,1,157
ApplicationTest,1,157
LongOptionWithShort,1,157
Options,1,157
OptionsTest,1,157
ParseRequiredTest,1,157
ParseTest,1,157
Parser,1,157
CLI2Converter,1,157
PosixParser,1,157
BuildTest,1,157
TestHelpFormatter,1,157
TypeHandler,1,157
