ClassName,Changes,TotalCommits
BugCLI51Test,3,0
BugCLI138Test,2,0
ParserTestCase,2,1
GnuParserTest,7,42
PosixParserTest,10,66
Parser,14,139
Option,13,139
HelpFormatterTest,11,139
HelpFormatter,10,139
PosixParser,9,139
OptionsTest,8,139
CommandLine,8,139
PatternOptionBuilderTest,7,139
ApplicationTest,7,139
OptionTest,6,127
PatternOptionBuilder,6,139
TypeHandler,6,139
OptionGroupTest,6,139
ParseRequiredTest,6,139
GnuParseTest,6,139
GnuParser,6,139
BugCLI148Test,3,78
UtilTest,4,110
ParseTest,5,139
BugsTest,5,139
ValueTest,5,139
BasicParserTest,2,57
CommandLineTest,1,34
OptionBuilderTest,4,139
MissingOptionException,4,139
CommandLineParser,4,139
OptionGroup,4,139
OptionValidator,4,139
MissingArgumentException,4,139
AlreadySelectedException,4,139
Options,4,139
UnrecognizedOptionException,4,139
ArgumentIsOptionTest,4,139
ValuesTest,4,139
BugCLI71Test,3,127
ParseException,3,139
BuildTest,3,139
BugCLI18Test,3,139
TestHelpFormatter,3,139
LongOptionWithShort,3,139
Util,3,139
BugCLI133Test,2,110
BugCLI13Test,2,129
CLI2ConverterTest,2,135
CLI2Converter,2,135
OptionBuilder,2,139
HelpFormatterExamples,2,139
BasicParser,2,139
DefaultOptionTest,1,139
ProtectedClass,1,139
PropertyOption,1,139
PropertiesCommandLineTest,1,139
PropertiesCommandLine,1,139
PreferencesCommandLineTest,1,139
PreferencesCommandLine,1,139
PrecedenceTest,1,139
Bug13886Test,1,139
Bug13935Test,1,139
Bug15046Test,1,139
Bug15648Test,1,139
PatternBuilder,1,139
Bug27575Test,1,139
ParserTest,1,139
Bug28005Test,1,139
Bug32533Test,1,139
BugLoopingOptionLookAlikeTest,1,139
CLITestCase,1,139
ParentTestCase,1,139
PropertyOptionTest,1,139
ResourceConstants,1,139
DefaultingCommandLine,1,139
UrlValidatorTest,1,139
WriteableCommandLineImplTest,1,139
WriteableCommandLineImpl,1,139
WriteableCommandLine,1,139
Argument,1,139
ArgumentBuilder,1,139
Validator,1,139
ArgumentBuilderTest,1,139
ArgumentImpl,1,139
UrlValidator,1,139
ResourceHelper,1,139
ArgumentTest,1,139
ArgumentTestCase,1,139
TimeZoneTestSuite,1,139
SwitchTest,1,139
SwitchBuilder,1,139
Switch,1,139
SourceDestArgument,1,139
ResourceHelperTest,1,139
ParentTest,1,139
ParentImpl,1,139
Parent,1,139
DefaultOption,1,139
DateValidator,1,139
AntTest,1,139
DateValidatorTest,1,139
GroupTestCase,1,139
GroupTest,1,139
GroupImpl,1,139
GroupBuilder,1,139
Group,1,139
DefaultOptionBuilder,1,139
HelpLineImpl,1,139
DefaultOptionBuilderTest,1,139
FileValidatorTest,1,139
FileValidator,1,139
EnumValidatorTest,1,139
EnumValidator,1,139
DocumentationTest,1,139
DisplaySetting,1,139
DefaultingCommandLineTest,1,139
HelpLine,1,139
InvalidArgumentException,1,139
ClassValidator,1,139
CommandLineTestCase,1,139
ClassValidatorTest,1,139
Command,1,139
OptionTestCase,1,139
CommandBuilder,1,139
OptionImpl,1,139
CommandLineDefaultsTest,1,139
CommandLineImpl,1,139
OptionException,1,139
CommandTest,1,139
JDependTest,1,139
Comparators,1,139
NumberValidatorTest,1,139
NumberValidator,1,139
NestedGroupTest,1,139
ComparatorsTest,1,139
CpTest,1,139
LsTest,1,139
CvsTest,1,139
WriteableCommandLineTestCase,1,139
