ClassName,Changes,TotalCommits
BugCLI18Test,3,11
Parser,29,225
Option,32,261
HelpFormatter,27,261
BugsTest,23,229
Options,24,261
CommandLine,23,261
OptionBuilder,19,237
DateValidatorTest,12,152
GroupImpl,11,152
PosixParser,17,258
ArgumentImpl,10,152
HelpFormatterTest,10,152
ResourceConstants,3,46
ArgumentTest,9,152
FileValidatorTest,9,152
Switch,9,152
EnumValidator,9,152
DateValidator,9,152
GnuParser,15,257
ResourceHelper,8,152
ResourceHelperTest,2,40
PatternOptionBuilder,13,261
ArgumentBuilderTest,2,43
SwitchBuilder,7,152
DocumentationTest,7,152
DefaultOption,7,152
OptionImpl,7,152
NumberValidator,7,152
OptionGroup,12,261
TypeHandler,11,261
PrecedenceTest,6,152
DefaultOptionBuilder,6,152
CommandLineTestCase,6,152
UrlValidator,6,152
GroupTest,6,152
Command,6,152
DefaultingCommandLineTest,6,152
ParentImpl,6,152
ClassValidator,6,152
ArgumentBuilder,6,152
SwitchTest,6,152
ApplicationTest,10,257
ValuesTest,10,261
Util,7,187
CommandLineParser,9,258
BugLoopingOptionLookAlikeTest,3,87
CommandBuilder,5,152
ParentTest,5,152
CommandTest,5,152
UrlValidatorTest,5,152
PropertiesCommandLineTest,5,152
PropertyOption,5,152
FileValidator,5,152
NumberValidatorTest,5,152
SourceDestArgument,5,152
WriteableCommandLineImpl,5,152
EnumValidatorTest,5,152
BasicParser,7,225
AlreadySelectedException,8,261
ValueTest,8,261
Bug32533Test,3,98
NestedGroupTest,3,98
TimeZoneTestSuite,2,73
OptionsTest,5,186
MissingArgumentException,7,261
MissingOptionException,7,261
ParseException,7,261
OptionGroupTest,7,261
ParseRequiredTest,7,261
ParseTest,7,261
UnrecognizedOptionException,7,261
TestHelpFormatter,7,261
PatternOptionBuilderTest,7,261
OptionValidator,5,187
OptionException,4,152
ClassValidatorTest,4,152
PropertyOptionTest,4,152
PreferencesCommandLineTest,4,152
CpTest,4,152
DefaultOptionBuilderTest,4,152
DefaultOptionTest,4,152
JDependTest,4,152
WriteableCommandLineTestCase,4,152
ParserTest,2,80
Token,2,86
ParserControl,2,86
AbstractParserControl,2,86
ClutilTestCase,2,86
CLArgsParser,2,86
CLOption,2,86
CLOptionDescriptor,2,86
CLUtil,2,86
CommandLineParserFactory,5,250
PatternBuilder,3,152
CLI2Converter,3,152
CLI2ConverterTest,3,152
CLITestCase,3,152
ProtectedClass,3,152
CommandLineImpl,3,152
Comparators,3,152
ComparatorsTest,3,152
DisplaySetting,3,152
GroupBuilder,3,152
WriteableCommandLineImplTest,3,152
WriteableCommandLine,3,152
InvalidArgumentException,3,152
Argument,3,152
Validator,3,152
GroupTestCase,3,152
Bug28005Test,3,152
ArgumentIsOptionTest,2,110
OptionBuilderTest,4,237
GnuParseTest,4,250
CommandLineDefaultsTest,2,128
BuildTest,4,261
Bug13886Test,2,152
Bug15648Test,2,152
ArgumentTestCase,2,152
Bug15046Test,2,152
Bug27575Test,2,152
AntTest,2,152
Bug13935Test,2,152
OptionTestCase,2,152
PropertiesCommandLine,2,152
PreferencesCommandLine,2,152
CvsTest,2,152
DefaultingCommandLine,2,152
Group,2,152
HelpLine,2,152
ParentTestCase,2,152
HelpLineImpl,2,152
Parent,2,152
LsTest,2,152
HelpFormatterExamples,3,261
LongOptionWithShort,1,110
