ClassName,Changes,TotalCommits
BugCLI122Test,4,0
BugCLI80Test,4,0
BugCLI159Test,1,0
BugCLI158Test,1,0
BugCLI145Test,1,0
BugCLI144Test,1,0
BugCLI12Test,6,0
BugCLI126Test,2,0
BugCLI123Test,1,0
ArgumentImpl,9,109
WriteableCommandLineImpl,8,109
GroupImpl,8,109
Option,7,109
BugLoopingOptionLookAlikeTest,6,109
PropertiesCommandLine,6,109
CommandLine,6,109
WriteableCommandLine,6,109
HelpFormatter,6,109
PreferencesCommandLine,6,109
DefaultingCommandLine,6,109
Parser,6,109
CommandLineTestCase,5,109
Comparators,5,109
CpTest,5,109
OptionException,5,109
LsTest,5,109
PropertyOptionTest,5,109
GroupTest,5,109
DateValidator,5,109
ParserTest,5,109
DisplaySetting,5,109
DefaultingCommandLineTest,5,109
DateValidatorTest,5,109
WriteableCommandLineTestCase,5,109
ResourceHelper,5,109
ArgumentBuilder,5,109
ResourceConstants,4,109
ParentImpl,4,109
FileValidator,4,109
FileValidatorTest,4,109
Group,4,109
GroupBuilder,4,109
Validator,4,109
ArgumentBuilderTest,4,109
HelpFormatterTest,4,109
DocumentationTest,4,109
HelpLine,4,109
HelpLineImpl,4,109
Parent,4,109
JDependTest,4,109
Argument,4,109
OptionImpl,4,109
NestedGroupTest,4,109
ClassValidatorTest,4,109
PatternBuilder,4,109
PropertyOption,4,109
PropertiesCommandLineTest,4,109
ComparatorsTest,4,109
CommandLineImpl,4,109
BugCLI18Test,4,109
Bug32533Test,4,109
Bug28005Test,4,109
PreferencesCommandLineTest,4,109
ResourceHelperTest,4,109
CommandLineDefaultsTest,4,109
Bug27575Test,4,109
CLITestCase,4,109
DefaultOptionTest,4,109
WriteableCommandLineImplTest,3,109
NumberValidatorTest,3,109
ProtectedClass,3,109
OptionTestCase,3,109
SwitchTest,3,109
SourceDestArgument,3,109
Switch,3,109
TimeZoneTestSuite,3,109
ParentTestCase,3,109
UrlValidatorTest,3,109
PrecedenceTest,3,109
UrlValidator,3,109
SwitchBuilder,3,109
ParentTest,3,109
GroupTestCase,3,109
NumberValidator,3,109
EnumValidatorTest,3,109
ArgumentTest,3,109
ArgumentTestCase,3,109
Bug13886Test,3,109
Bug13935Test,3,109
Bug15046Test,3,109
Bug15648Test,3,109
ClassValidator,3,109
Command,3,109
CommandBuilder,3,109
CommandTest,3,109
CvsTest,3,109
DefaultOptionBuilder,3,109
DefaultOptionBuilderTest,3,109
EnumValidator,3,109
DefaultOption,3,109
AntTest,3,109
InvalidArgumentException,3,109
ParseTest,1,109
BasicParser,1,109
MissingArgumentException,1,109
TestHelpFormatter,1,109
OptionGroupTest,1,109
TypeHandler,1,109
UnrecognizedOptionException,1,109
OptionGroup,1,109
Util,1,109
BugsTest,1,109
MissingOptionException,1,109
ValueTest,1,109
ValuesTest,1,109
OptionBuilderTest,1,109
ArgumentIsOptionTest,1,109
ApplicationTest,1,109
LongOptionWithShort,1,109
BuildTest,1,109
GnuParseTest,1,109
CLI2Converter,1,109
CLI2ConverterTest,1,109
OptionValidator,1,109
Options,1,109
OptionsTest,1,109
CommandLineParser,1,109
HelpFormatterExamples,1,109
OptionBuilder,1,109
GnuParser,1,109
PosixParser,1,109
PatternOptionBuilderTest,1,109
PatternOptionBuilder,1,109
ParseException,1,109
ParseRequiredTest,1,109
AlreadySelectedException,1,109
