ClassName,Changes,TotalCommits
BugCLI122Test,1,0
BugCLI80Test,2,0
BugCLI12Test,3,0
Parser,3,63
ArgumentImpl,3,63
DateValidator,3,63
HelpFormatterTest,2,63
HelpFormatter,2,63
Option,2,63
ParentImpl,2,63
DateValidatorTest,2,63
CpTest,2,63
CommandLine,2,63
BugCLI18Test,2,63
LsTest,2,63
TestHelpFormatter,1,63
OptionImpl,1,63
ParseTest,1,63
ParseRequiredTest,1,63
ParseException,1,63
ParentTestCase,1,63
ParentTest,1,63
WriteableCommandLine,1,63
Parent,1,63
OptionsTest,1,63
Options,1,63
OptionValidator,1,63
OptionTestCase,1,63
OptionGroupTest,1,63
ValueTest,1,63
OptionGroup,1,63
OptionException,1,63
OptionBuilderTest,1,63
OptionBuilder,1,63
WriteableCommandLineImpl,1,63
WriteableCommandLineImplTest,1,63
NumberValidatorTest,1,63
NumberValidator,1,63
NestedGroupTest,1,63
MissingOptionException,1,63
MissingArgumentException,1,63
ValuesTest,1,63
Validator,1,63
SwitchTest,1,63
PropertyOptionTest,1,63
SwitchBuilder,1,63
TimeZoneTestSuite,1,63
TypeHandler,1,63
UnrecognizedOptionException,1,63
UrlValidator,1,63
Switch,1,63
SourceDestArgument,1,63
ResourceHelperTest,1,63
ResourceHelper,1,63
ResourceConstants,1,63
ProtectedClass,1,63
PropertyOption,1,63
ParserTest,1,63
PropertiesCommandLineTest,1,63
PropertiesCommandLine,1,63
UrlValidatorTest,1,63
PreferencesCommandLineTest,1,63
PreferencesCommandLine,1,63
LongOptionWithShort,1,63
PosixParser,1,63
PatternOptionBuilderTest,1,63
PatternOptionBuilder,1,63
PatternBuilder,1,63
Util,1,63
PrecedenceTest,1,63
AlreadySelectedException,1,63
JDependTest,1,63
Bug28005Test,1,63
CommandLineDefaultsTest,1,63
CommandBuilder,1,63
Command,1,63
ClassValidatorTest,1,63
ClassValidator,1,63
CLITestCase,1,63
CLI2ConverterTest,1,63
CLI2Converter,1,63
BuildTest,1,63
BugsTest,1,63
BugLoopingOptionLookAlikeTest,1,63
Bug32533Test,1,63
Bug27575Test,1,63
CommandLineParser,1,63
Bug15648Test,1,63
Bug15046Test,1,63
Bug13935Test,1,63
Bug13886Test,1,63
BasicParser,1,63
ArgumentTestCase,1,63
ArgumentTest,1,63
ArgumentIsOptionTest,1,63
ArgumentBuilderTest,1,63
ArgumentBuilder,1,63
Argument,1,63
ApplicationTest,1,63
CommandLineImpl,1,63
CommandLineTestCase,1,63
InvalidArgumentException,1,63
FileValidator,1,63
HelpLineImpl,1,63
HelpLine,1,63
AntTest,1,63
HelpFormatterExamples,1,63
GroupTestCase,1,63
GroupTest,1,63
GroupImpl,1,63
GroupBuilder,1,63
Group,1,63
GnuParser,1,63
GnuParseTest,1,63
FileValidatorTest,1,63
EnumValidatorTest,1,63
CommandTest,1,63
EnumValidator,1,63
DocumentationTest,1,63
DisplaySetting,1,63
DefaultingCommandLineTest,1,63
DefaultingCommandLine,1,63
DefaultOptionTest,1,63
DefaultOptionBuilderTest,1,63
DefaultOptionBuilder,1,63
DefaultOption,1,63
CvsTest,1,63
ComparatorsTest,1,63
Comparators,1,63
WriteableCommandLineTestCase,1,63
