TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
org.apache.commons.codec.digest.DigestUtilsTest.testShaUpdateWithString,0.10283687943262411,0.08554964539007093,0.05673758865248227,0.3421985815602837,0.0810476488401008,0.08341926724918788,0.017835460583981125,4.028368794326241,2.2601950354609928,1.4574468085106382,9.040780141843971,1.9351306691115449,2.0718731402814443,1.034242347798464,"[""DigestUtilsTest"", ""MessageDigest"", ""DigestUtils"", ""StringUtils"", ""Hex""]","[0.10283687943262411, 0.0975177304964539, 0.0851063829787234, 0.05673758865248227]","[4.028368794326241, 1.6329787234042554, 1.4574468085106382, 1.9219858156028369]"
org.apache.commons.codec.digest.DigestUtilsTest.testSha1UpdateWithString,0.10283687943262411,0.08554964539007093,0.05673758865248227,0.3421985815602837,0.0810476488401008,0.08341926724918788,0.017835460583981125,4.028368794326241,2.2601950354609928,1.4574468085106382,9.040780141843971,1.9351306691115449,2.0718731402814443,1.034242347798464,"[""DigestUtilsTest"", ""MessageDigest"", ""DigestUtils"", ""StringUtils"", ""Hex""]","[0.10283687943262411, 0.0975177304964539, 0.0851063829787234, 0.05673758865248227]","[4.028368794326241, 1.6329787234042554, 1.4574468085106382, 1.9219858156028369]"
org.apache.commons.codec.binary.Base64Test.testUUID,0.0975177304964539,0.07569082492949636,0.05673758865248227,0.30276329971798543,0.07194431363149818,0.07378730176521843,0.016969342823982745,2.711311589174185,2.1451602881174914,1.6329787234042554,8.580641152469966,2.0686992292472364,2.1066165805784123,0.4066000303877399,"[""String"", ""Arrays"", ""Base64"", ""StringUtils"", ""Base64Test"", ""Hex""]","[0.0975177304964539, 0.08674531575294935, 0.06176266481609993, 0.05673758865248227]","[1.6329787234042554, 2.711311589174185, 2.3143650242886884, 1.9219858156028369]"
org.apache.commons.codec.binary.Base64Test.testStringToByteVariations,0.0975177304964539,0.07569082492949636,0.05673758865248227,0.30276329971798543,0.07194431363149818,0.07378730176521843,0.016969342823982745,2.711311589174185,2.1451602881174914,1.6329787234042554,8.580641152469966,2.0686992292472364,2.1066165805784123,0.4066000303877399,"[""String"", ""Arrays"", ""Base64"", ""StringUtils"", ""Base64Test"", ""Hex""]","[0.0975177304964539, 0.08674531575294935, 0.06176266481609993, 0.05673758865248227]","[1.6329787234042554, 2.711311589174185, 2.3143650242886884, 1.9219858156028369]"
org.apache.commons.codec.binary.Base64Test.testByteToStringVariations,0.0975177304964539,0.07569082492949636,0.05673758865248227,0.30276329971798543,0.07194431363149818,0.07378730176521843,0.016969342823982745,2.711311589174185,2.1451602881174914,1.6329787234042554,8.580641152469966,2.0686992292472364,2.1066165805784123,0.4066000303877399,"[""String"", ""Base64"", ""StringUtils"", ""Base64Test"", ""Hex""]","[0.0975177304964539, 0.08674531575294935, 0.06176266481609993, 0.05673758865248227]","[1.6329787234042554, 2.711311589174185, 2.3143650242886884, 1.9219858156028369]"
org.apache.commons.codec.binary.Base32InputStreamTest.testBase32InputStreamByChunk,0.08333333333333333,0.05023640661938534,0.02127659574468085,0.30141843971631205,0.03806042848188731,0.04380471246077583,0.024878918652304006,3.4680851063829787,1.95951536643026,0.3528368794326241,11.75709219858156,0.9310862286327996,1.4302896523201116,1.196084369256816,"[""InputStream"", ""Arrays"", ""Base32TestData"", ""Base32"", ""System"", ""Base32InputStream"", ""BaseNCodec"", ""Random"", ""Base32InputStreamTest"", ""StringUtils"", ""ByteArrayInputStream""]","[0.08333333333333333, 0.0797872340425532, 0.05673758865248227, 0.03546099290780142, 0.024822695035460994, 0.02127659574468085]","[3.118794326241135, 3.4680851063829787, 1.9219858156028369, 2.4113475177304964, 0.3528368794326241, 0.48404255319148937]"
org.apache.commons.codec.binary.Base32InputStreamTest.testBase32InputStreamByteByByte,0.08333333333333333,0.05023640661938534,0.02127659574468085,0.30141843971631205,0.03806042848188731,0.04380471246077583,0.024878918652304006,3.4680851063829787,1.95951536643026,0.3528368794326241,11.75709219858156,0.9310862286327996,1.4302896523201116,1.196084369256816,"[""InputStream"", ""Arrays"", ""Base32TestData"", ""Base32"", ""Base32InputStream"", ""BaseNCodec"", ""Random"", ""Base32InputStreamTest"", ""StringUtils"", ""ByteArrayInputStream""]","[0.08333333333333333, 0.0797872340425532, 0.05673758865248227, 0.03546099290780142, 0.024822695035460994, 0.02127659574468085]","[3.118794326241135, 3.4680851063829787, 1.9219858156028369, 2.4113475177304964, 0.3528368794326241, 0.48404255319148937]"
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32OutputStreamByteByByte,0.08333333333333333,0.04934988179669031,0.02127659574468085,0.29609929078014185,0.037035131937657534,0.04269362544348884,0.025436036705680048,3.4680851063829787,1.783983451536643,0.3599290780141844,10.703900709219859,0.8936960260524907,1.302968252661618,1.1931861900256735,"[""Base32OutputStreamTest"", ""ByteArrayOutputStream"", ""Arrays"", ""Base32TestData"", ""Base32"", ""BaseNCodec"", ""Base32OutputStream"", ""Random"", ""OutputStream"", ""StringUtils""]","[0.08333333333333333, 0.0797872340425532, 0.05673758865248227, 0.028368794326241134, 0.026595744680851064, 0.02127659574468085]","[3.118794326241135, 3.4680851063829787, 1.9219858156028369, 0.3599290780141844, 1.351063829787234, 0.48404255319148937]"
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32OutputStreamByChunk,0.08333333333333333,0.04934988179669031,0.02127659574468085,0.29609929078014185,0.037035131937657534,0.04269362544348884,0.025436036705680048,3.4680851063829787,1.783983451536643,0.3599290780141844,10.703900709219859,0.8936960260524907,1.302968252661618,1.1931861900256735,"[""Base32OutputStreamTest"", ""ByteArrayOutputStream"", ""Arrays"", ""Base32TestData"", ""Base32"", ""BaseNCodec"", ""Base32OutputStream"", ""Random"", ""OutputStream"", ""StringUtils""]","[0.08333333333333333, 0.0797872340425532, 0.05673758865248227, 0.028368794326241134, 0.026595744680851064, 0.02127659574468085]","[3.118794326241135, 3.4680851063829787, 1.9219858156028369, 0.3599290780141844, 1.351063829787234, 0.48404255319148937]"
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte,0.08674531575294935,0.05883842485271753,0.03368794326241135,0.29419212426358765,0.05358834113247395,0.056245967321996305,0.017161330808205907,2.711311589174185,1.6436807575511492,0.36879432624113473,8.218403787755745,0.9573870214386627,1.3068030870631802,0.9001500569113353,"[""String"", ""InputStream"", ""Base64InputStreamTest"", ""Arrays"", ""Base64InputStream"", ""Random"", ""Base64TestData"", ""StringUtils"", ""ByteArrayInputStream"", ""Base64""]","[0.08674531575294935, 0.06382978723404255, 0.05673758865248227, 0.05319148936170213, 0.03368794326241135]","[2.711311589174185, 2.3847517730496453, 1.9219858156028369, 0.36879432624113473, 0.8315602836879432]"
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByChunk,0.08674531575294935,0.05883842485271753,0.03368794326241135,0.29419212426358765,0.05358834113247395,0.056245967321996305,0.017161330808205907,2.711311589174185,1.6436807575511492,0.36879432624113473,8.218403787755745,0.9573870214386627,1.3068030870631802,0.9001500569113353,"[""String"", ""InputStream"", ""Base64InputStreamTest"", ""Arrays"", ""System"", ""Base64InputStream"", ""Base64TestData"", ""StringUtils"", ""Random"", ""ByteArrayInputStream"", ""Base64""]","[0.08674531575294935, 0.06382978723404255, 0.05673758865248227, 0.05319148936170213, 0.03368794326241135]","[2.711311589174185, 2.3847517730496453, 1.9219858156028369, 0.36879432624113473, 0.8315602836879432]"
org.apache.commons.codec.digest.DigestUtilsTest.testSha1UpdateWithByteBuffer,0.10283687943262411,0.09515366430260047,0.0851063829787234,0.2854609929078014,0.09455166996823577,0.09485601368050343,0.007428962819135068,4.028368794326241,2.372931442080378,1.4574468085106382,7.118794326241134,1.9395523339499416,2.1243895394518506,1.1727624038126532,"[""String"", ""ByteBuffer"", ""DigestUtilsTest"", ""MessageDigest"", ""DigestUtils"", ""Hex""]","[0.10283687943262411, 0.0975177304964539, 0.0851063829787234]","[4.028368794326241, 1.6329787234042554, 1.4574468085106382]"
