TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.math.optimization.fitting.HarmonicFitterTest.testNoError,0.0750256937307297,0.030968699321428057,0.006633499170812604,0.15484349660714028
org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest.testInterpolateSin,0.0750256937307297,0.019149492390264033,0.006034193764666443,0.15319593912211227
org.apache.commons.math.util.MathUtilsTest.testBinomialCoefficientLarge,0.0750256937307297,0.05061004514446079,0.030845157310302282,0.15183013543338236
org.apache.commons.math.util.MathUtilsTest.testBinomialCoefficient,0.0750256937307297,0.05061004514446079,0.030845157310302282,0.15183013543338236
org.apache.commons.math.util.MathUtilsTest.testFactorial,0.0750256937307297,0.05061004514446079,0.030845157310302282,0.15183013543338236
org.apache.commons.math.distribution.ExponentialDistributionTest.testDensity,0.0750256937307297,0.03603030622742812,0.007390745501285347,0.1441212249097125
org.apache.commons.math.stat.correlation.PearsonsCorrelationTest.testStdErrorConsistency,0.0750256937307297,0.022167148212633447,0.006748071979434447,0.13300288927580067
org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest.testSinMin,0.0750256937307297,0.01857777476768081,0.002061855670103093,0.13004442337376568
org.apache.commons.math.stat.descriptive.SummaryStatisticsTest.testSetterInjection,0.0750256937307297,0.025560922571290966,0.007545494895694629,0.12780461285645484
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.testIncreasingTolerance,0.0750256937307297,0.025089520620368212,0.007751937984496124,0.12544760310184105
org.apache.commons.math.util.FastMathTest.testCbrtAccuracy,0.0750256937307297,0.02496178609966422,0.005036807438977141,0.1248089304983211
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.backward,0.0750256937307297,0.024681523884342103,0.005711954304365565,0.12340761942171051
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.testIncreasingTolerance,0.0750256937307297,0.02456389644165599,0.007751937984496124,0.12281948220827996
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testIncreasingTolerance,0.0750256937307297,0.024470663021951732,0.007751937984496124,0.12235331510975866
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testIncreasingTolerance,0.0750256937307297,0.02438906367474651,0.007751937984496124,0.12194531837373256
org.apache.commons.math.util.MathUtilsTest.testArrayEquals,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.util.MathUtilsTest.testEqualsWithAllowedUlps,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.util.MathUtilsTest.testNormalizeAngle,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.util.MathUtilsTest.testArrayEqualsIncludingNaN,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.util.MathUtilsTest.testEqualsIncludingNaNWithAllowedUlps,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.util.MathUtilsTest.testArrayHash,0.0750256937307297,0.06049248906154005,0.0459592843923504,0.1209849781230801
org.apache.commons.math.complex.ComplexTest.testSqrtPolar,0.0750256937307297,0.030209804631633138,0.006931776723823422,0.12083921852653255
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.backward,0.0750256937307297,0.02415589970562988,0.005711954304365565,0.1207794985281494
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testMinStep,0.0750256937307297,0.02406266628592562,0.005711954304365565,0.1203133314296281
org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testSmallError,0.0750256937307297,0.02388985074330429,0.004079967360261118,0.11944925371652144
org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testNoError,0.0750256937307297,0.02388985074330429,0.004079967360261118,0.11944925371652144
org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testSmallLastStep,0.0750256937307297,0.023817868244309957,0.005711954304365565,0.11908934122154978
org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testIncreasingTolerance,0.0750256937307297,0.02367479042995585,0.007751937984496124,0.11837395214977925
org.apache.commons.math.linear.BiDiagonalTransformerTest.testSingularMatrix,0.0750256937307297,0.029478147990272877,0.007369614512471655,0.11791259196109151
org.apache.commons.math.linear.BiDiagonalTransformerTest.testMatricesValues,0.0750256937307297,0.029478147990272877,0.007369614512471655,0.11791259196109151
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testStats,0.0750256937307297,0.029182057195269756,0.008853681267474371,0.11672822878107902
org.apache.commons.math.linear.SparseRealVectorTest.testMapFunctions,0.0224019912881145,0.004316165061329992,0.002403846153846154,0.11653645665590977
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testSinFunction,0.0750256937307297,0.01926011655171132,0.005575467941059339,0.11556069931026791
org.apache.commons.math.analysis.interpolation.NevilleInterpolatorTest.testSinFunction,0.0750256937307297,0.018996040391577807,0.005555555555555556,0.11397624234946685
org.apache.commons.math.complex.ComplexTest.testAcos,0.0750256937307297,0.03796914726756971,0.018637532133676093,0.11390744180270913
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testDecreasingSteps,0.0750256937307297,0.018964230608868385,0.004895960832313341,0.11378538365321031
org.apache.commons.math.ode.nonstiff.MidpointIntegratorTest.testDecreasingSteps,0.0750256937307297,0.018896231152864037,0.004895960832313341,0.11337738691718421
org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testDecreasingSteps,0.0750256937307297,0.018896231152864037,0.004895960832313341,0.11337738691718421
org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testDecreasingSteps,0.0750256937307297,0.018896231152864037,0.004895960832313341,0.11337738691718421
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDecreasingSteps,0.0750256937307297,0.018896231152864037,0.004895960832313341,0.11337738691718421
org.apache.commons.math.linear.ArrayRealVectorTest.testMapFunctions,0.021164021164021163,0.004173728563500145,0.002403846153846154,0.1126906712145039
org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.polynomial,0.0750256937307297,0.02815516665995459,0.005124919923126201,0.11262066663981836
org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testIncreasingTolerance,0.0750256937307297,0.022185881300205507,0.007751937984496124,0.11092940650102753
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function,0.0750256937307297,0.0183946196585771,0.0047789725209080045,0.11036771795146261
org.apache.commons.math.stat.StatUtilsTest.testSumLog,0.0750256937307297,0.03668380022386791,0.016388174807197942,0.11005140067160374
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.polynomial,0.0750256937307297,0.027498136436564312,0.005124919923126201,0.10999254574625725
org.apache.commons.math.analysis.integration.TrapezoidIntegratorTest.testQuinticFunction,0.0750256937307297,0.027491980273597675,0.009116131589377725,0.1099679210943907
org.apache.commons.math.analysis.integration.TrapezoidIntegratorTest.testSinFunction,0.0750256937307297,0.027491980273597675,0.009116131589377725,0.1099679210943907
org.apache.commons.math.ode.nonstiff.EulerStepInterpolatorTest.interpolationInside,0.0750256937307297,0.036522550387101345,0.008567931456548347,0.10956765116130403
