TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.jsoup.nodes.NodeTest.unwrap,0.17266187050359713,0.07641868708989392,0.006472491909385114,0.5349308096292574
org.jsoup.nodes.NodeTest.testRemove,0.17266187050359713,0.07876344828753011,0.006472491909385114,0.47258068972518064
org.jsoup.nodes.NodeTest.testReplace,0.17266187050359713,0.09322163956315911,0.0472636815920398,0.46610819781579554
org.jsoup.nodes.NodeTest.before,0.17266187050359713,0.09029689801668336,0.0472636815920398,0.4514844900834168
org.jsoup.nodes.NodeTest.after,0.17266187050359713,0.09029689801668336,0.0472636815920398,0.4514844900834168
org.jsoup.parser.ParserTest.parsesUnterminatedComments,0.17266187050359713,0.07488693784539838,0.03357314148681055,0.44932162707239026
org.jsoup.nodes.TextNodeTest.testTextBean,0.17266187050359713,0.07037016291582747,0.006472491909385114,0.4222209774949648
org.jsoup.nodes.TextNodeTest.testSplitAnEmbolden,0.17266187050359713,0.07037016291582747,0.006472491909385114,0.4222209774949648
org.jsoup.nodes.TextNodeTest.testSplitText,0.17266187050359713,0.08314969711711594,0.0472636815920398,0.4157484855855797
org.jsoup.integration.UrlConnectTest.ignoresExceptionIfSoConfigured,0.17266187050359713,0.0828747950875201,0.0472636815920398,0.4143739754376005
org.jsoup.parser.AttributeParseTest.canStartWithEq,0.17266187050359713,0.08027199927538932,0.0472636815920398,0.4013599963769466
org.jsoup.parser.AttributeParseTest.parsesEmptyString,0.17266187050359713,0.08027199927538932,0.0472636815920398,0.4013599963769466
org.jsoup.nodes.ElementTest.dataset,0.17266187050359713,0.08027199927538932,0.0472636815920398,0.4013599963769466
org.jsoup.parser.AttributeParseTest.parsesRoughAttributeString,0.17266187050359713,0.08027199927538932,0.0472636815920398,0.4013599963769466
org.jsoup.integration.ParseTest.testGoogleSearchIpod,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.integration.ParseTest.testYahooArticle,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.integration.ParseTest.testYahooJp,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.integration.ParseTest.testNewsHomepage,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.integration.ParseTest.testNytArticle,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.integration.ParseTest.testBaidu,0.17266187050359713,0.07969824077555789,0.04509283819628647,0.3984912038777894
org.jsoup.parser.ParserTest.parsesComments,0.17266187050359713,0.07659901929202907,0.03357314148681055,0.38299509646014535
org.jsoup.parser.ParserTest.handlesBlocksInDefinitions,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.select.ElementsTest.setHtml,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testWrap,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.parser.ParserTest.parsesBodyFragment,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testAddNewHtml,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testPrependRowToTable,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testAppendRowToTable,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testClone,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.before,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testPrependNewHtml,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testAddNewElement,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.select.ElementsTest.before,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.select.ElementsTest.after,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.DocumentTest.testClone,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.NodeTest.unwrapNoChildren,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.testWrapWithRemainder,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.select.ElementsTest.unwrap,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.nodes.ElementTest.after,0.17266187050359713,0.07197417151817762,0.006472491909385114,0.35987085759088805
org.jsoup.select.SelectorTest.testGroupOrAttribute,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.testByAttribute,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.ElementTest.testGetText,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.testByClass,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.ParserTest.handlesSpanInTbody,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.ElementTest.parentlessToString,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.ParserTest.parsesUnterminatedOption,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.ParserTest.handlesEscapedData,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.testSupportsLeadingCombinator,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.ParserTest.handlesUnclosedDefinitionLists,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.ElementsTest.parents,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.and,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.NodeTest.literalAbsPrefix,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.adjacentSiblings,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.ParserTest.handlesUnclosedScriptAtEof,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.ElementTest.testSetText,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.select.SelectorTest.containsOwn,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.parser.AttributeParseTest.strictAttributeUnescapes,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.ElementTest.testGetParents,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
org.jsoup.nodes.ElementTest.getNamespacedElementsByTag,0.17266187050359713,0.08834959142037574,0.0472636815920398,0.35339836568150296
