TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest.testReadPasswordEncryptedEntryViaStream,0.1388888888888889,0.08372960372960372,0.05,0.41864801864801865,2.185185185185185,1.76244301994302,1.0256410256410255,8.8122150997151
org.apache.commons.compress.archivers.zip.EncryptedArchiveTest.testReadPasswordEncryptedEntryViaZipFile,0.1111111111111111,0.07261849261849261,0.05,0.36309246309246307,2.185185185185185,1.5642948717948717,0.8981481481481481,7.821474358974359
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testFinish,0.1111111111111111,0.048941798941798946,0.009259259259259259,0.3425925925925926,2.185185185185185,0.7698412698412698,0.12037037037037036,5.388888888888888
org.apache.commons.compress.archivers.ZipTestCase.testFileEntryFromFile,0.1111111111111111,0.08101851851851852,0.027777777777777776,0.32407407407407407,2.185185185185185,1.048611111111111,0.1111111111111111,4.194444444444444
org.apache.commons.compress.archivers.ZipTestCase.testExplicitDirectoryEntry,0.1111111111111111,0.08101851851851852,0.027777777777777776,0.32407407407407407,2.185185185185185,1.048611111111111,0.1111111111111111,4.194444444444444
org.apache.commons.compress.archivers.ZipTestCase.testExplicitFileEntry,0.1111111111111111,0.08101851851851852,0.027777777777777776,0.32407407407407407,2.185185185185185,1.048611111111111,0.1111111111111111,4.194444444444444
org.apache.commons.compress.archivers.ZipTestCase.testDirectoryEntryFromFile,0.1111111111111111,0.08101851851851852,0.027777777777777776,0.32407407407407407,2.185185185185185,1.048611111111111,0.1111111111111111,4.194444444444444
org.apache.commons.compress.archivers.ZipTestCase.testSkipEntryWithUnsupportedCompressionMethod,0.1388888888888889,0.0925925925925926,0.027777777777777776,0.2777777777777778,2.185185185185185,1.3950617283950617,0.1111111111111111,4.185185185185185
org.apache.commons.compress.archivers.ZipTestCase.testZipArchiveCreation,0.1111111111111111,0.0462962962962963,0.009259259259259259,0.2777777777777778,2.185185185185185,0.6805555555555557,0.09259259259259259,4.083333333333334
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceFalse,0.1111111111111111,0.06018518518518519,0.027777777777777776,0.24074074074074076,2.185185185185185,0.9699074074074074,0.5,3.8796296296296298
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToZip,0.1111111111111111,0.06018518518518519,0.027777777777777776,0.24074074074074076,2.185185185185185,0.9699074074074074,0.5,3.8796296296296298
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testCompressionMethod,0.1111111111111111,0.08024691358024692,0.027777777777777776,0.24074074074074076,2.185185185185185,1.1234567901234567,0.18518518518518517,3.3703703703703702
org.apache.commons.compress.changes.ChangeSetTestCase.testAddToEmptyArchive,0.1111111111111111,0.06018518518518519,0.027777777777777776,0.24074074074074076,2.185185185185185,0.9699074074074074,0.5,3.8796296296296298
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceTrue,0.1111111111111111,0.06018518518518519,0.027777777777777776,0.24074074074074076,2.185185185185185,0.9699074074074074,0.5,3.8796296296296298
org.apache.commons.compress.archivers.ZipTestCase.testZipUnarchive,0.1111111111111111,0.046296296296296294,0.009259259259259259,0.23148148148148145,2.185185185185185,0.7148148148148148,0.09259259259259259,3.574074074074074
org.apache.commons.compress.archivers.JarTestCase.testJarArchiveCreation,0.1111111111111111,0.046296296296296294,0.009259259259259259,0.23148148148148145,2.185185185185185,0.8240740740740741,0.09259259259259259,4.12037037037037
org.apache.commons.compress.archivers.ZipTestCase.testListAllFilesWithNestedArchive,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.2222222222222222,2.185185185185185,0.8703703703703703,0.1111111111111111,3.4814814814814814
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testOptionalFinish,0.1111111111111111,0.05555555555555555,0.009259259259259259,0.2222222222222222,2.185185185185185,0.9467592592592593,0.4074074074074074,3.787037037037037
org.apache.commons.compress.archivers.JarTestCase.testJarUnarchive,0.1111111111111111,0.042592592592592585,0.009259259259259259,0.2129629629629629,2.185185185185185,0.8222222222222222,0.09259259259259259,4.111111111111111
org.apache.commons.compress.archivers.TarTestCase.testTarArchiveLongNameCreation,0.06481481481481481,0.04074074074074073,0.009259259259259259,0.20370370370370366,0.6851851851851852,0.4851851851851852,0.09259259259259259,2.425925925925926
org.apache.commons.compress.archivers.TarTestCase.testTarArchiveCreation,0.06481481481481481,0.04074074074074073,0.009259259259259259,0.20370370370370366,0.6851851851851852,0.4851851851851852,0.09259259259259259,2.425925925925926
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToTar,0.06481481481481481,0.048611111111111105,0.027777777777777776,0.19444444444444442,0.6851851851851852,0.537037037037037,0.4537037037037037,2.148148148148148
org.apache.commons.compress.archivers.CpioTestCase.testCpioUnarchive,0.05555555555555555,0.027777777777777773,0.009259259259259259,0.19444444444444442,1.0277777777777777,0.41798941798941797,0.05555555555555555,2.9259259259259256
org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest.testJarMarker,0.1111111111111111,0.09722222222222221,0.08333333333333333,0.19444444444444442,2.185185185185185,1.5416666666666665,0.8981481481481481,3.083333333333333
