TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.cli.bug.BugCLI266Test.testOptionComparatorDefaultOrder,0.5,0.27777777777777773,0.16666666666666666,0.8333333333333333
org.apache.commons.cli.bug.BugCLI266Test.testOptionComparatorInsertedOrder,0.5,0.27777777777777773,0.16666666666666666,0.8333333333333333
org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsageWithNullComparator,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugCLI71Test.testGetsDefaultIfOptional,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugsTest.test11458,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugsTest.test15046,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testPrintUsage,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugsTest.test31148,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugsTest.test13935,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.OptionsTest.testDuplicateLong,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
org.apache.commons.cli.bug.BugCLI133Test.testOrder,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
