ClassName,Changes,TotalCommits
package-info,222,1281
NonCorrelatedWeight,2,15
RealVectorAbstractTest,47,678
BaseMultiStartMultivariateOptimizer,4,69
DerivativeStructure,23,466
DerivativeStructureTest,21,466
MultiStartUnivariateOptimizer,3,69
MultiStartMultivariateVectorOptimizerTest,3,69
MultiStartMultivariateVectorOptimizer,3,69
MultivariateVectorOptimizer,3,69
FastMath,93,2187
MathUtils,170,4456
Weight,8,211
DSCompiler,17,466
LocalizedFormats,76,2252
CMAESOptimizer,58,1829
BOBYQAOptimizer,46,1489
MultiStartMultivariateOptimizer,2,69
GradientMultivariateOptimizer,2,69
MultiStartUnivariateOptimizerTest,2,69
MultiStartMultivariateOptimizerTest,2,69
MathUtilsTest,119,4456
AbstractLeastSquaresOptimizer,76,2961
MessagesResources_fr,90,3665
RealVectorTest,35,1437
ArrayRealVectorTest,62,2726
RandomDataImpl,101,4501
RandomDataTest,96,4501
EuclideanDoublePoint,3,146
SparseRealVectorTest,60,3004
GTest,4,201
SymmLQ,23,1187
FiniteDifferencesDifferentiator,6,311
RealMatrixImpl,86,4516
Target,4,211
ArrayRealVector,51,2726
PowellOptimizer,41,2229
TestUtils,79,4326
EigenDecompositionImpl,54,2978
AbstractRealMatrix,55,3107
Frequency,76,4326
SingularValueDecompositionImpl,52,2978
ResizableDoubleArray,69,4048
OpenMapRealVector,48,2821
RandomDataGenerator,7,413
GaussNewtonOptimizer,50,2961
FastFourierTransformer,62,3680
SimpleUnivariateValueCheckerTest,2,120
Complex,72,4326
RealMatrix,75,4516
FastMathTest,36,2173
LevenbergMarquardtOptimizerTest,49,2960
SimpleBounds,4,245
LevenbergMarquardtOptimizer,48,2960
OptimizationData,4,247
InitialGuess,4,247
Variance,70,4326
Gamma,70,4326
QRDecompositionImpl,48,2978
EmpiricalDistributionImpl,72,4491
GraggBulirschStoerIntegrator,58,3665
Precision,19,1215
BrentSolver,69,4423
AdaptiveStepsizeIntegrator,57,3665
Line,26,1672
DescriptiveStatistics,67,4323
BOBYQAOptimizerTest,23,1489
RungeKuttaIntegrator,56,3665
SimplePointCheckerTest,2,131
SimpleValueCheckerTest,2,131
SimpleVectorValueCheckerTest,2,131
AbstractContinuousDistribution,66,4326
AbstractDifferentiableOptimizer,5,331
AdamsMoultonIntegrator,41,2736
SimplexTableau,44,2937
RealVector,64,4298
MathRuntimeException,46,3155
BaseAbstractMultivariateOptimizer,15,1034
ObjectiveFunctionGradient,1,69
MaxEval,1,69
ModelFunctionJacobian,1,69
ModelFunction,1,69
UnivariateObjectiveFunction,1,69
MaxIter,1,69
SearchInterval,1,69
LinearConstraintSet,1,69
JacobianMultivariateVectorOptimizer,1,69
NonNegativeConstraint,1,69
TooManyIterationsException,1,69
AbstractIntegrator,47,3248
DirectSearchOptimizer,53,3665
RealMatrixImplTest,65,4516
AbstractRealDistribution,15,1044
NonLinearConjugateGradientOptimizer,42,2941
AbstractRealVector,35,2460
CMAESOptimizerTest,26,1829
LegendreRuleFactory,8,567
MultistepIntegrator,45,3222
SynchronizedRandomGenerator,2,145
LUDecompositionImpl,41,2978
AdamsBashforthIntegrator,37,2736
MinpackTest,49,3653
MathException,58,4326
StatUtils,58,4326
HighamHall54IntegratorTest,49,3665
QuaternionTest,4,302
AbstractFieldMatrix,38,2873
EmbeddedRungeKuttaIntegrator,46,3481
MathArrays,16,1214
Kurtosis,57,4326
GaussNewtonOptimizerTest,39,2961
Fraction,50,3816
Vector3D,48,3665
