ClassName,Changes,TotalCommits
AbstractRealVector,7,29
WeightedEvaluation,2,12
ComposableFunction,3,26
SparseRealVector,30,389
AdamsMoultonIntegrator,21,305
UnivariateRealFunctions,2,30
QRDecompositionImpl,36,547
MessagesResources_fr,81,1234
AdamsBashforthIntegrator,19,305
EigenDecompositionImpl,34,547
MicrosphereInterpolatingFunction,4,74
AbstractEstimator,27,534
LUDecompositionImpl,27,547
CurveFitterTest,1,21
EigenDecompositionImplTest,26,547
SimplexTableau,24,506
OpenMapRealVector,18,390
AdamsBashforthIntegratorTest,14,305
AdamsMoultonIntegratorTest,14,305
SingularValueDecompositionImpl,25,547
NordsieckStepInterpolator,15,341
QRDecomposition,24,547
MersenneTwister,8,183
MicrosphereInterpolator,3,74
MathUtils,82,2025
QRDecompositionImplTest,22,547
AdamsIntegrator,10,251
RealMatrixImpl,82,2085
SparseRealMatrix,15,389
ComposableFunctionTest,1,26
BinaryFunction,1,26
BivariateRealFunction,1,26
BinaryFunctionTest,1,26
SimplexSolverTest,19,506
SaddlePointExpansion,2,54
AbstractRealMatrix,25,676
SparseRealVectorTest,21,573
AggregateSummaryStatistics,15,418
SingularValueDecomposition,19,547
AbstractRealVectorTest,1,29
DirectSearchOptimizer,42,1234
EigenDecomposition,18,547
LUDecomposition,18,547
MersenneTwisterTest,6,183
NordsieckTransformer,9,278
LoessInterpolator,9,282
SimpleEstimationProblem,17,534
OLSMultipleLinearRegression,27,850
TriDiagonalTransformer,17,547
RungeKuttaIntegrator,38,1234
MultistepIntegrator,24,791
AbstractLeastSquaresOptimizer,16,530
GaussNewtonOptimizer,16,530
Frequency,57,1895
AbstractFieldMatrix,13,442
RealMatrixImplTest,61,2085
QRSolverTest,16,547
DecompositionSolver,16,547
GraggBulirschStoerIntegrator,36,1234
Variance,55,1895
MathUtilsTest,58,2025
AdaptiveStepsizeIntegrator,35,1234
BigFraction,14,502
EventStateTest,1,36
EmpiricalDistributionImpl,57,2060
CholeskyDecompositionImpl,15,547
SparseFieldVector,11,402
RealMatrix,57,2085
RandomKey,8,293
BitsStreamGenerator,5,184
FieldMatrixImplTest,12,442
BlockRealMatrixTest,8,295
ArrayRealVector,8,295
SparseRealMatrixTest,18,666
MultivariateRealInterpolator,2,74
OpenIntToDoubleHashMap,18,667
BlockRealMatrix,8,297
BlockFieldMatrix,8,297
BigMatrixImpl,43,1629
OpenIntToFieldHashMap,11,422
NaturalRankingTest,10,385
DenseRealMatrixTest,17,663
RandomDataTest,53,2070
LevenbergMarquardtOptimizerTest,13,529
GaussNewtonOptimizerTest,13,530
MultiStartDifferentiableMultivariateRealOptimizerTest,5,205
DescriptiveStatistics,46,1892
GaussNewtonEstimator,30,1234
TestUtils,46,1895
DenseRealMatrix,16,663
GeneticAlgorithmTestPermutations,7,293
RandomKeyMutation,7,293
Fraction,33,1385
EmbeddedRungeKuttaIntegrator,25,1050
AdamsNordsieckTransformer,6,252
LUDecompositionImplTest,13,547
SingularValueSolverTest,13,547
SingularValueDecompositionImplTest,13,547
Kurtosis,45,1895
ArrayRealVectorTest,7,295
SimplexSolver,12,506
GLSMultipleLinearRegression,20,850
NonLinearConjugateGradientOptimizer,12,510
NordsieckStepInterpolatorTest,8,341
NaturalRanking,9,385
StatUtils,44,1895
OpenMapRealMatrix,9,390
MathException,43,1895
Vector3D,28,1234
HighamHall54IntegratorTest,28,1234
NelderMeadTest,28,1234
BigReal,10,443
OLSMultipleLinearRegressionTest,19,850
Sum,42,1895
Skewness,42,1895
MathRuntimeException,16,724
BrentSolver,44,1992
AbstractIntegrator,18,817
LUSolverTest,12,547
EigenSolverTest,12,547
GraggBulirschStoerIntegratorTest,27,1234
AbstractStepInterpolator,27,1234
RandomDataImpl,45,2070
GeometricMean,41,1895
Mean,41,1895
SynchronizedMultivariateSummaryStatisticsTest,4,188
LoessInterpolatorTest,6,282
MinpackTest,26,1222
DescriptiveStatisticsTest,40,1892
Complex,40,1895
Gamma,40,1895
LevenbergMarquardtEstimator,26,1234
AllTests,26,1234
EuclideanIntegerPointTest,4,192
LevenbergMarquardtOptimizer,11,529
DenseFieldMatrixTest,9,434
EventState,17,821
ListUnivariateImpl,43,2078
SummaryStatistics,38,1844
Percentile,39,1895
Product,39,1895
AbstractContinuousDistribution,39,1895
RandomKeyTest,6,293
