ClassName,Changes,TotalCommits
package-info,202,1050
RealVectorAbstractTest,47,447
DerivativeStructure,19,235
DerivativeStructureTest,19,235
SimpleBounds,1,14
DSCompiler,15,235
OptimizationData,1,16
InitialGuess,1,16
FastMath,88,1956
MathUtils,170,4225
FiniteDifferencesDifferentiator,3,80
LocalizedFormats,74,2021
CMAESOptimizer,51,1598
BOBYQAOptimizer,40,1258
RealVectorTest,35,1206
Quaternion,2,71
QuaternionTest,2,71
MathUtilsTest,119,4225
MessagesResources_fr,90,3434
SegmentTest,1,39
FiniteDifferencesDifferentiatorTest,2,80
ArrayRealVectorTest,62,2495
UnivariateDifferentiableFunction,3,122
SymmLQ,23,956
LegendreRuleFactory,8,336
RandomDataImpl,99,4270
RandomDataTest,96,4270
AbstractLeastSquaresOptimizer,60,2730
SparseRealVectorTest,60,2773
AbstractMultivariateRealDistribution,5,236
MultivariateRealDistribution,5,236
LegendreHighPrecisionRuleFactory,7,336
ArrayRealVector,51,2495
RealMatrixImpl,86,4285
OrderedCrossover,5,250
EigenDecompositionImpl,54,2747
AbstractRealMatrix,55,2876
SingularValueDecompositionImpl,52,2747
RectangularCholeskyDecompositionTest,2,106
OpenMapRealVector,48,2590
Precision,18,984
TestUtils,74,4095
FastFourierTransformer,62,3449
BaseRuleFactory,6,336
Frequency,73,4095
UnivariateDifferentiableMatrixFunction,2,113
Complex,72,4095
FastMathTest,34,1942
RealMatrix,75,4285
QRDecompositionImpl,48,2747
Line,25,1441
Variance,70,4095
UnivariateDifferentiator,4,235
PowellOptimizer,34,1998
MultivariateNormalDistribution,4,236
EmpiricalDistributionImpl,72,4260
GraggBulirschStoerIntegrator,58,3434
NewtonRaphsonSolver,3,178
AdaptiveStepsizeIntegrator,57,3434
MultivariateDifferentiableFunction,2,121
MultivariateDifferentiableVectorFunction,2,121
UnivariateDifferentiableVectorFunction,2,121
UnivariateDiferentiableMatrixFunction,2,121
RandomDataGenerator,3,182
BrentSolver,69,4192
AdamsMoultonIntegrator,41,2505
RungeKuttaIntegrator,56,3434
LevenbergMarquardtOptimizerTest,44,2729
AbstractContinuousDistribution,66,4095
AbstractRealDistribution,13,813
BOBYQAOptimizerTest,20,1258
CycleCrossover,4,252
MathRuntimeException,46,2924
AbstractRealVector,35,2229
DescriptiveStatistics,64,4092
AbstractIntegrator,47,3017
DirectSearchOptimizer,53,3434
RealVector,62,4067
RealMatrixImplTest,65,4285
SimplexTableau,41,2706
CMAESOptimizerTest,24,1598
LUDecompositionImpl,41,2747
AdamsBashforthIntegrator,37,2505
MultistepIntegrator,44,2991
Gamma,60,4095
SchurTransformer,7,478
AbstractFieldMatrix,38,2642
LevenbergMarquardtOptimizer,39,2729
GaussNewtonOptimizer,39,2730
HighamHall54IntegratorTest,49,3434
MathException,58,4095
StatUtils,58,4095
EmbeddedRungeKuttaIntegrator,46,3250
NonLinearConjugateGradientOptimizer,38,2710
Vector3D,48,3434
Fraction,50,3585
Kurtosis,57,4095
FastCosineTransformer,48,3449
SparseRealVector,36,2589
RealMatrixFormatAbstractTest,4,291
SummaryStatistics,55,4044
SymmLQTest,13,956
MinpackTest,46,3422
NormalDistributionImpl,52,3894
AbstractScalarDifferentiableOptimizer,36,2710
Percentile,54,4095
GaussNewtonOptimizerTest,36,2730
OLSMultipleLinearRegression,40,3050
GammaDistributionImpl,53,4095
TrapezoidIntegrator,45,3506
MultivariateNormalDistributionTest,3,234
GeometricMean,52,4095
Sum,52,4095
ExponentialDistributionImpl,52,4095
BigFraction,34,2702
ResizableDoubleArray,48,3817
LaguerreSolver,44,3503
BrentOptimizer,34,2712
Rotation,43,3434
DormandPrince853IntegratorTest,43,3434
BaseAbstractScalarOptimizer,25,2003
BaseAbstractMultivariateOptimizer,10,803
ArrayFieldVector,31,2495
SecantSolver,52,4192
EigenDecomposition,34,2747
BaseSecantSolver,17,1381
ArithmeticUtils,12,977
BigMatrixImpl,47,3829
EventState,37,3021
GraggBulirschStoerIntegratorTest,42,3434
DescriptiveStatisticsTest,50,4092
Max,50,4095
MathArrays,12,983
EmpiricalDistributionTest,52,4260
ConjugateGradient,13,1065
UnivariateFunctionDifferentiator,1,82
UnivariateMatrixFunctionDifferentiator,1,82
UnivariateVectorFunctionDifferentiator,1,82
FastSineTransformer,42,3449
MatrixUtils,44,3637
EigenDecompositionImplTest,33,2747
CholeskyDecompositionImpl,33,2747
BrentOptimizerTest,24,2001
Skewness,49,4095
Min,49,4095
FDistributionImpl,49,4095
ISAACRandom,10,839
GaussIntegratorFactory,4,336
LineTest,17,1441
AbstractUnivariateStatistic,48,4095
Product,48,4095
Mean,48,4095
AbstractEstimator,32,2734
QRDecomposition,32,2747
ValueServer,49,4260
PolynomialFunction,47,4088
UnivariateRealSolverUtils,47,4095
TDistributionImpl,47,4095
ConvergenceException,47,4095
ListUnivariateImpl,49,4278
UnivariateRealSolverImpl,48,4192
MultiStartUnivariateRealOptimizer,31,2717
ClassicalRungeKuttaIntegratorTest,39,3434
MillerUpdatingRegression,15,1322
LoessInterpolator,28,2482
SimplexOptimizer,21,1867
AbstractUnivariateDifferentiableSolver,2,178
NewtonRaphsonSolverTest,2,178
UnivariateDifferentiableSolver,2,178
AbstractStorelessUnivariateStatistic,46,4095
BisectionSolver,46,4095
SplineInterpolator,46,4095
StandardDeviation,46,4095
BaseAbstractMultivariateSimpleBoundsOptimizer,9,802
SparseRealMatrixTest,32,2866
SparseFieldVector,29,2602
SimplexSolverTest,30,2706
AllTests,38,3434
AbstractStepInterpolator,38,3434
ChiSquareTestImpl,43,3902
ChiSquaredDistributionImpl,45,4095
ComplexTest,45,4095
BicubicSplineInterpolatingFunction,23,2099
MathIllegalArgumentException,22,2014
QRSolverTest,30,2747
ComplexFormat,44,4033
LocalizedFormatsTest,7,644
RegulaFalsiSolverTest,15,1385
BlockRealMatrixTest,27,2495
ContinuousOutputModel,37,3434
DormandPrince54IntegratorTest,37,3434
DormandPrince853StepInterpolator,37,3434
LogNormalDistribution,8,744
SumOfLogs,44,4095
BinomialDistributionImpl,44,4095
SimplexSolver,29,2706
UnivariateDifferentiable,2,188
HermiteInterpolator,4,376
TriangularDistribution,8,752
SimpleRegression,39,3674
FieldMatrixImplTest,28,2642
FastHadamardTransformer,30,2834
SimpsonIntegrator,37,3506
SubLine,15,1426
PowellOptimizerTest,21,1998
AbstractIntegerDistribution,38,3618
FrequencyTest,43,4095
StatUtilsTest,43,4095
GammaDistributionTest,43,4095
TDistributionTest,43,4095
OLSMultipleLinearRegressionTest,32,3050
GillIntegratorTest,36,3434
