ClassName,Changes,TotalCommits
BOBYQAOptimizerTest,3,12
BOBYQAOptimizer,2,12
PerfTestUtils,3,35
RandomGeneratorAbstractTest,2,24
BaseSecantSolver,11,135
FastMath,50,710
MillerUpdatingRegression,5,76
NonSquareLinearOperatorException,1,16
Line,12,195
RegressionResults,6,100
LocalizedFormats,44,775
BracketingNthOrderBrentSolverDFPTest,2,39
BracketingNthOrderBrentSolverDFP,2,39
RegulaFalsiSolver,7,139
AllowedSolutions,7,139
BracketingNthOrderBrentSolver,2,40
BracketingNthOrderBrentSolverTest,2,40
CMAESOptimizer,17,352
MathUtils,140,2979
BaseSecantSolverAbstractTest,6,131
RegulaFalsiSolverTest,6,139
BracketedUnivariateRealSolver,5,118
BitsStreamGeneratorTest,1,24
MessagesResources_fr,90,2188
LineTest,8,195
ModelSpecificationException,2,51
IllinoisSolver,5,139
PegasusSolver,5,139
PolygonsSet,7,195
AllowedSolution,1,29
AbstractRealVector,33,983
EigenDecompositionImpl,50,1501
NonPositiveDefiniteLinearOperatorException,3,92
MathUtilsTest,95,2979
FastMathTest,22,696
SegmentBuilder,6,195
Segment,6,195
OutlineExtractor,6,195
PolyhedronsSet,6,195
UpdatingMultipleLinearRegression,3,100
QRDecompositionImpl,45,1501
RealMatrixImpl,86,3039
KolmogorovSmirnovDistributionImpl,8,284
OverlappingEventsTest,2,72
SubLine,5,180
SingularValueDecompositionImpl,41,1501
AdamsMoultonIntegrator,34,1259
PowellOptimizer,20,752
AbstractRealMatrix,43,1630
MillerUpdatingRegressionTest,2,76
AbstractLeastSquaresOptimizer,39,1484
PolygonsSetTest,5,195
PlaneTest,5,195
Plane,5,195
PolyhedronsSetTest,5,195
OrientedPoint,5,195
NestedLoops,5,195
IntervalsSet,5,195
UnivariateDfpFunction,1,39
RandomDataTest,74,3024
MathRuntimeException,41,1678
DirectSearchOptimizer,53,2188
LUDecompositionImpl,36,1501
Frequency,68,2849
AdamsBashforthIntegrator,30,1259
OpenMapRealVector,32,1344
MathIllegalArgumentException,18,768
SparseRealVector,31,1343
SparseRealVectorTest,35,1527
RealMatrix,69,3039
EmpiricalDistributionImpl,68,3014
InvertibleRealLinearOperator,2,89
BaseSecantSolverTest,3,135
BaseBracketedSecantSolver,3,135
Variance,63,2849
RealLinearOperator,2,92
NonSelfAdjointLinearOperatorException,2,92
BrentSolver,64,2946
ArrayRealVectorTest,27,1249
IllinoisSolverTest,3,139
PegasusSolverTest,3,139
LevenbergMarquardtOptimizer,32,1483
AbstractEstimator,32,1488
AbstractFieldMatrix,30,1396
RungeKuttaIntegrator,47,2188
GraggBulirschStoerIntegrator,47,2188
FastMathTestPerformance,9,420
RealMatrixImplTest,65,3039
EigenDecompositionImplTest,32,1501
BaseAbstractScalarOptimizer,16,757
AbstractContinuousDistribution,60,2849
AdaptiveStepsizeIntegrator,45,2188
Point3D,4,195
Point1D,4,195
Point2D,4,195
IntervalsSetTest,4,195
RandomDataImpl,62,3024
TestUtils,58,2849
Complex,58,2849
SubLineTest,3,149
DescriptiveStatistics,57,2846
CMAESOptimizerTest,7,352
SimplexTableau,29,1460
FirstOrderIntegratorWithJacobians,18,907
Vector3D,43,2188
LevenbergMarquardtOptimizerTest,29,1483
MultistepIntegrator,34,1745
ArrayRealVector,24,1249
NonLinearConjugateGradientOptimizer,28,1464
MathException,54,2849
GaussNewtonOptimizer,28,1484
BicubicSplineInterpolatingFunction,16,853
HighamHall54IntegratorTest,41,2188
PowellOptimizerTest,14,752
MathUserException,11,592
EmbeddedRungeKuttaIntegrator,37,2004
MinpackTest,40,2176
OLSMultipleLinearRegression,33,1804
Kurtosis,52,2849
BigMatrixImpl,47,2583
RectangularCholeskyDecomposition,4,221
AbstractIntegrator,32,1771
CholeskyDecompositionImpl,27,1501
Fraction,42,2339
StatUtils,51,2849
NormalDistributionImpl,47,2648
MultiStartUnivariateRealOptimizer,26,1471
KalmanFilter,3,170
KolmogorovSmirnovDistribution,5,284
Percentile,50,2849
Sigmoid,7,399
GaussNewtonOptimizerTest,26,1484
AllTests,38,2188
QRDecompositionImplTest,26,1501
MultiStartUnivariateRealOptimizerTest,20,1159
BrentOptimizerTest,13,755
GammaDistributionImpl,49,2849
Sum,49,2849
BigFraction,25,1456
LoessInterpolator,21,1236
EventState,30,1775
ExponentialDistributionImpl,48,2849
GeometricMean,48,2849
TooManyEvaluationsExceptionTest,4,238
BlockFieldMatrix,21,1251
QRDecomposition,25,1501
AbstractSubHyperplane,3,181
AbstractRegion,3,181
FirstOrderIntegratorWithJacobiansTest,15,907
Gamma,47,2849
SummaryStatistics,46,2798
UnivariateRealSolverImpl,48,2946
SecantSolver,48,2946
MathRuntimeExceptionTest,5,307
Skewness,46,2849
SparseRealMatrixTest,26,1620
DormandPrince853IntegratorTest,35,2188
GaussNewtonEstimator,35,2188
QRSolverTest,24,1501
LaguerreSolver,36,2257
ResizableDoubleArray,41,2571
SecantSolverTest,9,566
BaseMultivariateRealOptimizer,12,757
DescriptiveStatisticsTest,45,2846
FDistributionImpl,45,2849
Mean,45,2849
AbstractUnivariateStatistic,45,2849
Product,45,2849
AbstractScalarDifferentiableOptimizer,23,1464
MessageFactory,12,768
BaseMultiStartMultivariateRealOptimizer,11,707
Rotation,34,2188
GraggBulirschStoerIntegratorTest,34,2188
TrapezoidIntegrator,35,2260
SparseFieldVector,21,1356
MatrixUtils,37,2391
UnivariateRealSolverUtils,44,2849
ConvergenceException,44,2849
Transform,3,195
Region,3,195
Hyperplane,3,195
OrderedTuple,3,195
SubHyperplane,3,195
AVLTree,3,195
BSPTreeVisitor,3,195
Characterization,3,195
BSPTree,3,195
EmpiricalDistributionTest,46,3014
BlockRealMatrixTest,19,1249
ArrayFieldVector,19,1249
BlockRealMatrix,19,1251
MathParseException,8,529
Max,43,2849
TDistributionImpl,43,2849
AdamsMoultonIntegratorTest,19,1259
AdamsBashforthIntegratorTest,19,1259
NelderMeadTest,33,2188
ChiSquareTestImpl,40,2656
FieldMatrixImplTest,21,1396
Logistic,6,399
AbstractUnivariateRealOptimizer,22,1466
BrentOptimizer,22,1466
FastFourierTransformer,33,2203
ListUnivariateImpl,45,3032
Min,42,2849
StandardDeviation,42,2849
BinomialDistributionImpl,42,2849
SingularValueDecomposition,22,1501
ContinuousOutputModel,32,2188
PolynomialFunction,41,2842
OLSMultipleLinearRegressionTest,26,1804
FrequencyTest,41,2849
ChiSquaredDistributionImpl,41,2849
SumOfLogs,41,2849
BisectionSolver,41,2849
AbstractStorelessUnivariateStatistic,41,2849
SecantBaseTest,2,139
SecantBase,2,139
BracketedSolution,2,139
SimplexSolverTest,21,1460
MultidimensionalCounter,11,765
ExceptionContext,3,209
Dfp,10,701
OpenIntToDoubleHashMap,23,1621
LevenbergMarquardtEstimator,31,2188
ClassicalRungeKuttaIntegratorTest,31,2188
AbstractStepInterpolator,31,2188
DormandPrince54IntegratorTest,31,2188
BaseAbstractVectorialOptimizer,10,707
BaseMultiStartMultivariateVectorialOptimizer,10,707
MathIllegalStateException,10,709
ComplexFormat,39,2787
TriDiagonalTransformer,21,1501
Gaussian,5,359
NordsieckStepInterpolator,18,1295
GraggBulirschStoerStepInterpolator,30,2188
SumOfSquares,39,2849
HypergeometricDistributionImpl,39,2849
Array2DRowFieldMatrix,17,1249
Array2DRowRealMatrixTest,17,1249
ValueServer,41,3014
GaussianFitter,10,745
StatUtilsTest,38,2849
SplineInterpolator,38,2849
FirstMoment,38,2849
MannWhitneyUTestImpl,7,525
DecompositionSolver,20,1501
EigenDecomposition,20,1501
EigenSolverTest,20,1501
AbstractMultipleLinearRegression,24,1804
MultivariateSummaryStatistics,25,1883
GillIntegratorTest,29,2188
SerializablePair,4,302
KMeansPlusPlusClusterer,18,1359
AbstractRealVectorTest,13,983
NumberIsTooSmallException,10,763
NumberIsTooLargeException,10,763
Pair,8,613
MathIllegalNumberException,10,767
DefaultTransformer,37,2849
