ClassName,Changes,TotalCommits
package-info,222,1331
AbstractExtendedFieldElementTest,2,13
RotationDS,3,20
RotationDSTest,3,20
FieldHermiteInterpolator,2,15
FieldHermiteInterpolatorTest,2,15
FieldRotationDfpTest,2,16
FieldRotation,2,16
ExtendedFieldElement,2,16
FieldRotationDSTest,2,16
FieldVector3DTest,2,16
FieldVector3D,2,16
Vector3DDS,2,20
Vector3DDSTest,2,20
SphericalCoordinates,2,29
RealVectorAbstractTest,47,728
DerivativeStructure,25,516
DerivativeStructureTest,25,516
FastMath,93,2237
DSCompiler,20,516
Weight,10,261
MathUtils,170,4506
SphericalCoordinatesTest,1,29
BaseMultiStartMultivariateOptimizer,4,119
MultivariateVectorOptimizer,4,119
LocalizedFormats,77,2302
UnitSphereRandomVectorGeneratorTest,1,31
CMAESOptimizer,60,1879
NonCorrelatedWeight,2,65
BOBYQAOptimizer,47,1539
MathUtilsTest,120,4506
AbstractLeastSquaresOptimizer,77,3011
GradientMultivariateOptimizer,3,119
MultiStartMultivariateVectorOptimizer,3,119
MultiStartUnivariateOptimizer,3,119
MultiStartMultivariateVectorOptimizerTest,3,119
MessagesResources_fr,90,3715
RealVectorTest,35,1487
ArrayRealVectorTest,62,2776
RandomDataImpl,101,4551
RandomDataTest,96,4551
SparseRealVectorTest,60,3054
Target,5,261
PowellOptimizer,43,2279
RealMatrixImpl,86,4566
SymmLQ,23,1237
ArrayRealVector,51,2776
TestUtils,79,4376
EigenDecompositionImpl,54,3028
AbstractRealMatrix,55,3157
Frequency,76,4376
GaussNewtonOptimizer,52,3011
SingularValueDecompositionImpl,52,3028
SimpleBounds,5,295
ResizableDoubleArray,69,4098
OptimizationData,5,297
InitialGuess,5,297
MultiStartMultivariateOptimizerTest,2,119
MultiStartUnivariateOptimizerTest,2,119
MultiStartMultivariateOptimizer,2,119
JacobianMultivariateVectorOptimizer,2,119
OpenMapRealVector,48,2871
FastFourierTransformer,62,3730
FiniteDifferencesDifferentiator,6,361
LevenbergMarquardtOptimizerTest,50,3010
LevenbergMarquardtOptimizer,50,3010
Complex,72,4376
RealMatrix,75,4566
Line,28,1722
FastMathTest,36,2223
Variance,70,4376
Gamma,70,4376
GTest,4,251
EmpiricalDistributionImpl,72,4541
QRDecompositionImpl,48,3028
GraggBulirschStoerIntegrator,58,3715
BrentSolver,69,4473
SimplexTableau,46,2987
AdaptiveStepsizeIntegrator,57,3715
DescriptiveStatistics,67,4373
EuclideanDoublePoint,3,196
RandomDataGenerator,7,463
AbstractContinuousDistribution,66,4376
RungeKuttaIntegrator,56,3715
Precision,19,1265
BOBYQAOptimizerTest,23,1539
RealVector,64,4348
AdamsMoultonIntegrator,41,2786
NonLinearConjugateGradientOptimizer,44,2991
MathRuntimeException,46,3205
DirectSearchOptimizer,53,3715
AbstractIntegrator,47,3298
MathArrays,18,1264
RealMatrixImplTest,65,4566
AbstractRealVector,35,2510
BaseAbstractMultivariateOptimizer,15,1084
CMAESOptimizerTest,26,1879
MultistepIntegrator,45,3272
AbstractRealDistribution,15,1094
LUDecompositionImpl,41,3028
AbstractFieldMatrix,39,2923
GaussNewtonOptimizerTest,40,3011
AdamsBashforthIntegrator,37,2786
StatUtils,58,4376
MathException,58,4376
MinpackTest,49,3703
Vector3D,49,3715
HighamHall54IntegratorTest,49,3715
AbstractDifferentiableOptimizer,5,381
BrentOptimizer,39,2993
EmbeddedRungeKuttaIntegrator,46,3531
Kurtosis,57,4376
LegendreRuleFactory,8,617
Fraction,50,3866
EigenDecomposition,39,3028
FastCosineTransformer,48,3730
SummaryStatistics,55,4325
AbstractScalarDifferentiableOptimizer,38,2991
SimplePointChecker,12,945
SimplexOptimizer,27,2148
SparseRealVector,36,2870
NormalDistributionImpl,52,4175
Percentile,54,4376
ValueServer,56,4541
GammaDistributionImpl,53,4376
BaseMultivariateOptimizer,13,1079
OLSMultipleLinearRegression,40,3331
