ClassName,Changes,TotalCommits
package-info,223,1392
LevyDistribution,2,14
LevyDistributionTest,2,14
RealFieldElement,4,36
RRQRDecomposition,2,25
ExtendedFieldElement,6,77
RandomDataGeneratorTest,3,42
DiscreteIntegerDistribution,4,57
DiscreteRealDistribution,4,57
SmallPrimes,2,33
Primes,2,33
PollardRho,2,33
RealVectorAbstractTest,47,789
EnumeratedRealDistribution,1,17
EnumeratedRealDistributionTest,1,17
EnumeratedIntegerDistribution,1,17
EnumeratedIntegerDistributionTest,1,17
EnumeratedDistribution,1,17
DiscreteRealDistributionTest,3,57
FieldHermiteInterpolator,4,76
FieldRotation,4,77
FieldVector3D,4,77
DerivativeStructure,29,577
ExtendedFieldElementAbstractTest,3,62
DerivativeStructureTest,26,577
AbstractExtendedFieldElementTest,3,74
FastMath,93,2298
RRQRSolverTest,1,25
RRQRDecompositionTest,1,25
FieldHermiteInterpolatorTest,3,76
MathUtils,170,4567
RotationDS,3,81
RotationDSTest,3,81
DSCompiler,21,577
DiscreteIntegerDistributionTest,2,57
LocalizedFormats,77,2363
CMAESOptimizer,62,1940
Weight,10,322
PrimesTest,1,33
BOBYQAOptimizer,47,1600
BaseMultiStartMultivariateOptimizer,5,180
MathUtilsTest,120,4567
FieldRotationDSTest,2,77
FieldVector3DTest,2,77
FieldRotationDfpTest,2,77
AbstractLeastSquaresOptimizer,77,3072
Vector3DDSTest,2,81
Vector3DDS,2,81
MessagesResources_fr,90,3776
RealVectorTest,35,1548
MultivariateVectorOptimizer,4,180
MultiStartMultivariateVectorOptimizerTest,4,180
SphericalCoordinates,2,90
RandomDataImpl,101,4612
ArrayRealVectorTest,62,2837
RandomDataTest,97,4612
SparseRealVectorTest,60,3115
PowellOptimizer,45,2340
RandomDataGenerator,10,524
RealMatrixImpl,86,4627
ArrayRealVector,51,2837
TestUtils,79,4437
SymmLQ,23,1298
GaussNewtonOptimizer,54,3072
EigenDecompositionImpl,54,3089
Frequency,77,4437
AbstractRealMatrix,55,3218
LevenbergMarquardtOptimizer,52,3071
SingularValueDecompositionImpl,52,3089
MultiStartMultivariateVectorOptimizer,3,180
GradientMultivariateOptimizer,3,180
JacobianMultivariateVectorOptimizer,3,180
MultiStartUnivariateOptimizer,3,180
ResizableDoubleArray,69,4159
OpenMapRealVector,48,2932
FastFourierTransformer,62,3791
LevenbergMarquardtOptimizerTest,50,3071
Complex,72,4437
RealMatrix,75,4627
NonCorrelatedWeight,2,126
Gamma,70,4437
Variance,70,4437
FastMathTest,36,2284
EmpiricalDistributionImpl,72,4602
QRDecompositionImpl,48,3089
Target,5,322
NonLinearConjugateGradientOptimizer,47,3052
GraggBulirschStoerIntegrator,58,3776
BrentSolver,69,4534
Line,27,1783
DescriptiveStatistics,67,4434
AdaptiveStepsizeIntegrator,57,3776
MathArrays,20,1325
SimplexTableau,46,3048
AbstractContinuousDistribution,66,4437
RungeKuttaIntegrator,56,3776
RealVector,64,4409
AdamsMoultonIntegrator,41,2847
BOBYQAOptimizerTest,23,1600
Precision,19,1326
AbstractIntegrator,48,3359
FiniteDifferencesDifferentiator,6,422
MathRuntimeException,46,3266
RealMatrixImplTest,65,4627
SimpleBounds,5,356
DirectSearchOptimizer,53,3776
InitialGuess,5,358
OptimizationData,5,358
CMAESOptimizerTest,27,1940
AbstractRealVector,35,2571
MultistepIntegrator,45,3333
AbstractFieldMatrix,40,2984
LegendreRuleFactory,9,678
LUDecompositionImpl,41,3089
SimplexOptimizer,29,2209
BaseAbstractMultivariateOptimizer,15,1145
StatUtils,58,4437
MathException,58,4437
GaussNewtonOptimizerTest,40,3072
MinpackTest,49,3764
AdamsBashforthIntegrator,37,2847
AbstractRealDistribution,15,1155
HighamHall54IntegratorTest,49,3776
Vector3D,49,3776
Kurtosis,57,4437
GTest,4,312
EmbeddedRungeKuttaIntegrator,46,3592
BrentOptimizer,39,3054
Fraction,50,3927
FastCosineTransformer,48,3791
EigenDecomposition,39,3089
SummaryStatistics,55,4386
AbstractScalarDifferentiableOptimizer,38,3052
ArrayFieldVector,35,2837
SparseRealVector,36,2931
NormalDistributionImpl,52,4236
Percentile,54,4437
ValueServer,56,4602
AbstractLeastSquaresOptimizerAbstractTest,10,831
TrapezoidIntegrator,46,3848
EmpiricalDistributionTest,55,4602
GammaDistributionImpl,53,4437
SimplePointChecker,12,1006
MatrixUtils,47,3979
SimplexSolver,36,3048
LegendreHighPrecisionRuleFactory,8,678
OLSMultipleLinearRegression,40,3392
EmpiricalDistribution,54,4602
Sum,52,4437
ExponentialDistributionImpl,52,4437
GeometricMean,52,4437
LaguerreSolver,45,3845
EuclideanDoublePoint,3,257
DormandPrince853IntegratorTest,44,3776
PowellOptimizerTest,27,2340
SecantSolver,52,4534
BaseMultivariateOptimizer,13,1140
Rotation,43,3776
AbstractDifferentiableOptimizer,5,442
DescriptiveStatisticsTest,50,4434
Max,50,4437
BigMatrixImpl,47,4171
BigFraction,34,3044
LocalizedFormatsTest,11,986
SimplexSolverTest,34,3048
GraggBulirschStoerIntegratorTest,42,3776
MultiStartUnivariateOptimizerTest,2,180
MultiStartMultivariateOptimizer,2,180
MultiStartMultivariateOptimizerTest,2,180
SphericalCoordinatesTest,1,90
BrentOptimizerTest,26,2343
FastSineTransformer,42,3791
Min,49,4437
FDistributionImpl,49,4437
Skewness,49,4437
QRDecomposition,34,3089
EventState,37,3363
UnitSphereRandomVectorGeneratorTest,1,92
PolynomialFunction,48,4430
AbstractUnivariateStatistic,48,4437
Mean,48,4437
Product,48,4437
AbstractLeastSquaresOptimizerTest,9,832
EigenDecompositionImplTest,33,3089
CholeskyDecompositionImpl,33,3089
BaseAbstractScalarOptimizer,25,2345
ListUnivariateImpl,49,4620
TDistributionImpl,47,4437
Beta,47,4437
ConvergenceException,47,4437
UnivariateRealSolverUtils,47,4437
UnivariateRealSolverImpl,48,4534
SparseFieldVector,31,2944
BaseAbstractMultivariateVectorOptimizer,12,1141
BaseSecantSolver,18,1723
AbstractEstimator,32,3076
AbstractStorelessUnivariateStatistic,46,4437
SplineInterpolator,46,4437
StandardDeviation,46,4437
BisectionSolver,46,4437
ClassicalRungeKuttaIntegratorTest,39,3776
BaseRuleFactory,7,678
CurveFitter,29,2828
NonLinearConjugateGradientOptimizerTest,31,3052
ComplexTest,45,4437
ChiSquaredDistributionImpl,45,4437
MultiStartUnivariateRealOptimizer,31,3059
ChiSquareTestImpl,43,4244
AbstractIntegerDistribution,40,3960
LineTest,18,1783
AbstractStepInterpolator,38,3776
AllTests,38,3776
ComplexFormat,44,4375
SymmLQTest,13,1298
SparseRealMatrixTest,32,3208
SimpleVectorValueChecker,10,1004
SumOfLogs,44,4437
FrequencyTest,44,4437
BinomialDistributionImpl,44,4437
GammaDistributionTest,44,4437
LoessInterpolator,28,2824
GaussianFitter,23,2333
ArithmeticUtils,13,1319
DormandPrince54IntegratorTest,37,3776
ContinuousOutputModel,37,3776
DormandPrince853StepInterpolator,37,3776
QRSolverTest,30,3089
SimpleRegression,39,4016
TDistributionTest,43,4437
StatUtilsTest,43,4437
QuaternionTest,4,413
ContinuedFraction,44,4551
SubLine,17,1768
SimpsonIntegrator,37,3848
BaseAbstractMultivariateSimpleBoundsOptimizer,11,1144
NewtonSolver,41,4289
GillIntegratorTest,36,3776
BlockRealMatrixTest,27,2837
FiniteDifferencesDifferentiatorTest,4,422
FirstMoment,42,4437
HypergeometricDistributionImpl,42,4437
GammaDistribution,42,4437
SumOfSquares,42,4437
FastHadamardTransformer,30,3176
NormalDistributionTest,40,4236
OLSMultipleLinearRegressionTest,32,3392
BicubicSplineInterpolatingFunction,23,2441
SingularValueDecomposition,29,3089
FieldMatrixImplTest,28,2984
RombergIntegrator,36,3848
MathIllegalArgumentException,22,2356
FunctionUtils,20,2157
GaussNewtonEstimator,35,3776
DefaultTransformer,41,4437
FourthMoment,41,4437
ConjugateGradient,13,1407
BlockFieldMatrix,26,2839
UnivariateRealIntegratorImpl,35,3848
QRDecompositionImplTest,28,3089
EigenSolverTest,28,3089
ExponentialDistributionTest,40,4437
MillerUpdatingRegression,15,1664
ThreeEighthesIntegratorTest,34,3776
GraggBulirschStoerStepInterpolator,34,3776
PolygonsSet,16,1783
LegendreGaussIntegrator,28,3131
PointVectorValuePair,9,1007
MultivariateSummaryStatistics,31,3471
ValueServerTest,41,4602
ListUnivariateImplTest,41,4620
DummyStepInterpolatorTest,32,3618
AbstractMultipleLinearRegression,30,3392
PolynomialFunctionLagrangeForm,34,3845
PolynomialSplineFunction,38,4309
Array2DRowRealMatrixTest,25,2837
BlockRealMatrix,25,2839
FDistributionTest,39,4437
ThirdMoment,39,4437
LeastSquaresConverter,27,3076
DormandPrince54StepInterpolator,33,3776
NelderMeadTest,33,3776
AbstractLeastSquaresOptimizerTestValidation,7,802
OpenIntToDoubleHashMap,28,3209
RegulaFalsiSolverTest,15,1727
SimpleUnivariateValueCheckerTest,2,231
FractionTest,34,3927
AbstractMultivariateRealDistribution,5,578
MultivariateNormalDistribution,5,578
MultivariateRealDistribution,5,578
UnivariateDifferentiableFunction,4,464
GammaTest,38,4437
SchurTransformer,7,820
AbstractUnivariateRealOptimizer,26,3054
TTestImpl,36,4243
MidpointIntegratorTest,32,3776
EulerIntegratorTest,32,3776
ISAACRandom,10,1181
OrderedCrossover,5,592
AdamsBashforthIntegratorTest,24,2847
AdamsMoultonIntegratorTest,24,2847
CauchyDistributionImpl,33,3925
UnivariateRealSolver,38,4534
FieldMatrix,25,2984
MultiStartUnivariateRealOptimizerTest,23,2747
BrentSolverTest,34,4064
SecondMoment,37,4437
PoissonDistributionImpl,33,3960
MullerSolver,32,3845
MathArraysTest,11,1325
LogNormalDistribution,9,1086
SimpleUnivariateValueChecker,7,845
BaseOptimizer,19,2295
SimplePointCheckerTest,2,242
SimpleVectorValueCheckerTest,2,242
SimpleValueCheckerTest,2,242
DummyStepInterpolator,31,3776
LevenbergMarquardtEstimator,31,3776
CorrelatedRandomVectorGenerator,31,3776
QuinticFunction,37,4534
UnivariateStatisticAbstractTest,36,4437
BinomialDistributionTest,36,4437
HypergeometricDistributionTest,36,4437
CertifiedDataTest,36,4437
BlockFieldMatrixTest,23,2837
Array2DRowRealMatrix,23,2837
BaseMultivariateRealOptimizer,19,2345
TriDiagonalTransformer,25,3089
Sigmoid,16,1987
NordsieckStepInterpolator,23,2883
GLSMultipleLinearRegression,27,3392
StepNormalizer,30,3776
EulerStepInterpolatorTest,30,3776
GillStepInterpolator,30,3776
SinFunction,36,4534
WeibullDistributionImpl,31,3919
MultivariateOptimizer,9,1139
UnivariatePointValuePair,8,1013
StorelessUnivariateStatisticAbstractTest,35,4437
ChiSquaredDistribution,35,4437
BetaDistributionImpl,26,3299
SynchronizedRandomGeneratorTest,2,254
BaseMultivariateSimpleBoundsOptimizer,9,1144
Dfp,18,2289
BatteryNISTTest,11,1399
Segment,14,1783
BaseMultiStartMultivariateRealOptimizer,18,2295
PoissonDistributionTest,31,3960
SynchronizedRandomGenerator,2,256
PolynomialFunctionNewtonForm,30,3845
UnivariateImpl,36,4622
SingularValueSolverTest,24,3089
DecompositionSolver,24,3089
LUDecomposition,24,3089
Array2DRowFieldMatrix,22,2837
