ClassName,Changes,TotalCommits
NonCorrelatedWeight,2,6
package-info,222,1272
RealVectorAbstractTest,47,669
BaseMultiStartMultivariateOptimizer,4,60
DerivativeStructure,23,457
MultiStartMultivariateVectorOptimizerTest,3,60
MultiStartMultivariateVectorOptimizer,3,60
MultivariateVectorOptimizer,3,60
MultiStartUnivariateOptimizer,3,60
DerivativeStructureTest,21,457
FastMath,93,2178
Weight,8,202
MathUtils,170,4447
DSCompiler,17,457
LocalizedFormats,76,2243
MultiStartMultivariateOptimizerTest,2,60
GradientMultivariateOptimizer,2,60
MultiStartMultivariateOptimizer,2,60
MultiStartUnivariateOptimizerTest,2,60
CMAESOptimizer,58,1820
BOBYQAOptimizer,46,1480
MathUtilsTest,119,4447
AbstractLeastSquaresOptimizer,76,2952
MessagesResources_fr,90,3656
RealVectorTest,35,1428
ArrayRealVectorTest,62,2717
RandomDataImpl,101,4492
EuclideanDoublePoint,3,137
RandomDataTest,96,4492
GTest,4,192
SparseRealVectorTest,60,2995
FiniteDifferencesDifferentiator,6,302
Target,4,202
SymmLQ,23,1178
RealMatrixImpl,86,4507
ArrayRealVector,51,2717
PowellOptimizer,41,2220
TestUtils,79,4317
EigenDecompositionImpl,54,2969
SimpleUnivariateValueCheckerTest,2,111
AbstractRealMatrix,55,3098
Frequency,76,4317
SingularValueDecompositionImpl,52,2969
RandomDataGenerator,7,404
ResizableDoubleArray,69,4039
OpenMapRealVector,48,2812
SimpleBounds,4,236
GaussNewtonOptimizer,50,2952
FastFourierTransformer,62,3671
InitialGuess,4,238
OptimizationData,4,238
Complex,72,4317
MaxIter,1,60
MaxEval,1,60
NonNegativeConstraint,1,60
SearchInterval,1,60
ModelFunction,1,60
ModelFunctionJacobian,1,60
LinearConstraintSet,1,60
ObjectiveFunctionGradient,1,60
TooManyIterationsException,1,60
JacobianMultivariateVectorOptimizer,1,60
UnivariateObjectiveFunction,1,60
RealMatrix,75,4507
FastMathTest,36,2164
LevenbergMarquardtOptimizerTest,49,2951
SimpleValueCheckerTest,2,122
SimpleVectorValueCheckerTest,2,122
SimplePointCheckerTest,2,122
LevenbergMarquardtOptimizer,48,2951
Variance,70,4317
Gamma,70,4317
QRDecompositionImpl,48,2969
EmpiricalDistributionImpl,72,4482
GraggBulirschStoerIntegrator,58,3656
Precision,19,1206
Line,26,1663
BrentSolver,69,4414
AdaptiveStepsizeIntegrator,57,3656
BOBYQAOptimizerTest,23,1480
DescriptiveStatistics,67,4314
AbstractDifferentiableOptimizer,5,322
RungeKuttaIntegrator,56,3656
AbstractContinuousDistribution,66,4317
AdamsMoultonIntegrator,41,2727
SimplexTableau,44,2928
RealVector,64,4289
SynchronizedRandomGenerator,2,136
BaseAbstractMultivariateOptimizer,15,1025
MathRuntimeException,46,3146
AbstractIntegrator,47,3239
DirectSearchOptimizer,53,3656
AbstractRealDistribution,15,1035
RealMatrixImplTest,65,4507
LegendreRuleFactory,8,558
NonLinearConjugateGradientOptimizer,42,2932
CMAESOptimizerTest,26,1820
AbstractRealVector,35,2451
MultistepIntegrator,45,3213
LUDecompositionImpl,41,2969
QuaternionTest,4,293
AdamsBashforthIntegrator,37,2727
MinpackTest,49,3644
MathException,58,4317
StatUtils,58,4317
HighamHall54IntegratorTest,49,3656
MathArrays,16,1205
AbstractFieldMatrix,38,2864
EmbeddedRungeKuttaIntegrator,46,3472
FiniteDifferencesDifferentiatorTest,4,302
