ClassName,Changes,TotalCommits
SaddlePointExpansion,2,8
MicrosphereInterpolatingFunction,4,28
MicrosphereInterpolator,3,28
SparseRealVector,30,343
AdamsMoultonIntegrator,21,259
AdamsBashforthIntegrator,19,259
QRDecompositionImpl,36,501
MultivariateRealInterpolator,2,28
MessagesResources_fr,79,1188
EigenDecompositionImpl,32,501
MersenneTwister,8,137
AbstractEstimator,27,488
AdamsBashforthIntegratorTest,14,259
AdamsMoultonIntegratorTest,14,259
LUDecompositionImpl,26,501
NordsieckStepInterpolator,15,295
SimplexTableau,23,460
AdamsIntegrator,10,205
QRDecomposition,24,501
EigenDecompositionImplTest,23,501
QRDecompositionImplTest,22,501
MersenneTwisterTest,6,137
SparseRealMatrix,15,343
SingularValueDecompositionImpl,21,501
SimplexSolverTest,19,460
MathUtils,80,1979
AggregateSummaryStatistics,15,372
RealMatrixImpl,82,2039
AbstractRealMatrix,25,630
NordsieckTransformer,9,232
LoessInterpolator,9,236
BitsStreamGenerator,5,138
LUDecomposition,18,501
EigenDecomposition,18,501
UnitSphereRandomVectorGenerator,1,28
MicrosphereInterpolatorTest,1,28
SimpleEstimationProblem,17,488
DirectSearchOptimizer,41,1188
SingularValueDecomposition,17,501
TriDiagonalTransformer,17,501
OLSMultipleLinearRegression,27,804
AbstractLeastSquaresOptimizer,16,484
GaussNewtonOptimizer,16,484
AbstractFieldMatrix,13,396
RandomKey,8,247
SparseRealVectorTest,17,527
MultistepIntegrator,24,745
RungeKuttaIntegrator,38,1188
DecompositionSolver,16,501
QRSolverTest,16,501
BlockFieldMatrix,8,251
BlockRealMatrix,8,251
MultiStartDifferentiableMultivariateRealOptimizerTest,5,159
SparseFieldVector,11,356
CholeskyDecompositionImpl,15,501
RealMatrixImplTest,61,2039
NaturalRankingTest,10,339
GraggBulirschStoerIntegrator,35,1188
AdaptiveStepsizeIntegrator,35,1188
Frequency,54,1849
AdamsNordsieckTransformer,6,206
OpenMapRealVector,10,344
MathUtilsTest,57,1979
BigFraction,13,456
