ClassName,Changes,TotalCommits
package-info,203,1176
RealVectorAbstractTest,47,573
EuclideanDoublePoint,3,41
SimpleUnivariateValueCheckerTest,1,15
DerivativeStructure,22,361
DerivativeStructureTest,20,361
SynchronizedRandomGenerator,2,40
DSCompiler,16,361
FastMath,90,2082
GTest,4,96
MathUtils,170,4351
SimpleVectorValueCheckerTest,1,26
SimpleValueCheckerTest,1,26
SimplePointCheckerTest,1,26
LocalizedFormats,74,2147
BOBYQAOptimizer,41,1384
CMAESOptimizer,51,1724
MathUtilsTest,119,4351
SynchronizedRandomGeneratorTest,1,38
RealVectorTest,35,1332
MessagesResources_fr,90,3560
DBSCANClustererTest,1,41
DBSCANClusterer,1,41
EuclideanDoublePointTest,1,41
ArrayRealVectorTest,62,2621
AbstractLeastSquaresOptimizer,67,2856
RandomDataImpl,99,4396
RandomDataTest,96,4396
SymmLQ,23,1082
GTestTest,2,96
SparseRealVectorTest,60,2899
RealMatrixImpl,86,4411
ArrayRealVector,51,2621
FiniteDifferencesDifferentiator,4,206
EigenDecompositionImpl,54,2873
TestUtils,78,4221
AbstractRealMatrix,55,3002
SingularValueDecompositionImpl,52,2873
OpenMapRealVector,48,2716
Frequency,74,4221
FastFourierTransformer,62,3575
LegendreRuleFactory,8,462
Complex,72,4221
RealMatrix,75,4411
PowellOptimizer,36,2124
FastMathTest,35,2068
ResizableDoubleArray,66,3943
QRDecompositionImpl,48,2873
Variance,70,4221
EmpiricalDistributionImpl,72,4386
GraggBulirschStoerIntegrator,58,3560
RandomDataGenerator,5,308
Precision,18,1110
LevenbergMarquardtOptimizerTest,46,2855
AdaptiveStepsizeIntegrator,57,3560
BrentSolver,69,4318
Line,25,1567
RungeKuttaIntegrator,56,3560
DescriptiveStatistics,66,4218
AbstractContinuousDistribution,66,4221
AdamsMoultonIntegrator,41,2631
GaussNewtonOptimizer,44,2856
Gamma,65,4221
MixtureMultivariateRealDistribution,2,131
MultivariateNormalMixtureModelDistributionTest,2,131
LegendreHighPrecisionRuleFactory,7,462
MathRuntimeException,46,3050
RealVector,63,4193
AbstractIntegrator,47,3143
DirectSearchOptimizer,53,3560
AbstractRealVector,35,2355
RealMatrixImplTest,65,4411
LevenbergMarquardtOptimizer,42,2855
SimplexTableau,41,2832
BOBYQAOptimizerTest,20,1384
LUDecompositionImpl,41,2873
MultistepIntegrator,44,3117
AdamsBashforthIntegrator,37,2631
CMAESOptimizerTest,24,1724
AbstractRealDistribution,13,939
MultivariateRealDistribution,5,362
AbstractMultivariateRealDistribution,5,362
HighamHall54IntegratorTest,49,3560
MathException,58,4221
StatUtils,58,4221
AbstractFieldMatrix,38,2768
EmbeddedRungeKuttaIntegrator,46,3376
Kurtosis,57,4221
Vector3D,48,3560
Fraction,50,3711
FastCosineTransformer,48,3575
NonLinearConjugateGradientOptimizer,38,2836
OrderedCrossover,5,376
AbstractDifferentiableOptimizer,3,226
SparseRealVector,36,2715
SummaryStatistics,55,4170
AbstractScalarDifferentiableOptimizer,37,2836
BaseRuleFactory,6,462
MinpackTest,46,3548
NormalDistributionImpl,52,4020
BaseAbstractMultivariateOptimizer,12,929
EigenDecomposition,37,2873
Percentile,54,4221
MathArrays,14,1109
GaussNewtonOptimizerTest,36,2856
OLSMultipleLinearRegression,40,3176
GammaDistributionImpl,53,4221
TrapezoidIntegrator,45,3632
ExponentialDistributionImpl,52,4221
GeometricMean,52,4221
Sum,52,4221
LaguerreSolver,44,3629
UnivariateDifferentiableFunction,3,248
Rotation,43,3560
DormandPrince853IntegratorTest,43,3560
SecantSolver,52,4318
BigFraction,34,2828
SymmLQTest,13,1082
BrentOptimizer,34,2838
MatrixUtils,45,3763
BigMatrixImpl,47,3955
EmpiricalDistributionTest,52,4386
DescriptiveStatisticsTest,50,4218
Max,50,4221
ArrayFieldVector,31,2621
GraggBulirschStoerIntegratorTest,42,3560
EventState,37,3147
FastSineTransformer,42,3575
BaseAbstractScalarOptimizer,25,2129
RealFunctionValidation,1,86
Min,49,4221
Skewness,49,4221
FDistributionImpl,49,4221
SchurTransformer,7,604
CholeskyDecompositionImpl,33,2873
EigenDecompositionImplTest,33,2873
ValueServer,50,4386
AbstractUnivariateStatistic,48,4221
Product,48,4221
Mean,48,4221
BrentOptimizerTest,24,2127
BaseSecantSolver,17,1507
AbstractEstimator,32,2860
PolynomialFunction,47,4214
QRDecomposition,32,2873
TDistributionImpl,47,4221
ConvergenceException,47,4221
UnivariateRealSolverUtils,47,4221
ListUnivariateImpl,49,4404
UnivariateRealSolverImpl,48,4318
UnivariateDifferentiator,4,361
MultivariateNormalDistribution,4,362
ClassicalRungeKuttaIntegratorTest,39,3560
SubLine,17,1552
ConjugateGradient,13,1191
MultiStartUnivariateRealOptimizer,31,2843
StandardDeviation,46,4221
BisectionSolver,46,4221
SplineInterpolator,46,4221
AbstractStorelessUnivariateStatistic,46,4221
ArithmeticUtils,12,1103
LineTest,17,1567
PowellOptimizerTest,23,2124
BaseAbstractMultivariateVectorOptimizer,10,925
BaseAbstractMultivariateSimpleBoundsOptimizer,10,928
LoessInterpolator,28,2608
SparseRealMatrixTest,32,2992
ChiSquareTestImpl,43,4028
AbstractStepInterpolator,38,3560
AllTests,38,3560
ComplexTest,45,4221
ChiSquaredDistributionImpl,45,4221
SparseFieldVector,29,2728
SimplexSolverTest,30,2832
CycleCrossover,4,378
ComplexFormat,44,4159
SimplexOptimizer,21,1993
QRSolverTest,30,2873
FrequencyTest,44,4221
BinomialDistributionImpl,44,4221
SumOfLogs,44,4221
DormandPrince54IntegratorTest,37,3560
ContinuousOutputModel,37,3560
DormandPrince853StepInterpolator,37,3560
LocalizedFormatsTest,8,770
ISAACRandom,10,965
MillerUpdatingRegression,15,1448
BicubicSplineInterpolatingFunction,23,2225
BlockRealMatrixTest,27,2621
MathIllegalArgumentException,22,2140
SimpleRegression,39,3800
SimplexSolver,29,2832
SimpsonIntegrator,37,3632
GammaDistributionTest,43,4221
TDistributionTest,43,4221
StatUtilsTest,43,4221
QuaternionTest,2,197
Quaternion,2,197
ContinuedFraction,44,4335
AbstractIntegerDistribution,38,3744
FastHadamardTransformer,30,2960
SimplePointChecker,8,790
FieldMatrixImplTest,28,2768
GillIntegratorTest,36,3560
OLSMultipleLinearRegressionTest,32,3176
NewtonSolver,41,4073
EmpiricalDistribution,44,4386
HermiteInterpolator,5,502
NormalDistributionTest,40,4020
HypergeometricDistributionImpl,42,4221
FirstMoment,42,4221
SumOfSquares,42,4221
RegulaFalsiSolverTest,15,1511
RombergIntegrator,36,3632
NewtonRaphsonSolver,3,304
GaussNewtonEstimator,35,3560
FunctionUtils,19,1941
AbstractLeastSquaresOptimizerAbstractTest,6,615
EigenSolverTest,28,2873
SingularValueDecomposition,28,2873
QRDecompositionImplTest,28,2873
GammaDistribution,41,4221
DefaultTransformer,41,4221
FourthMoment,41,4221
FiniteDifferencesDifferentiatorTest,2,206
UnivariateRealIntegratorImpl,35,3632
RealMatrixFormatAbstractTest,4,417
PolygonsSet,15,1567
ThreeEighthesIntegratorTest,34,3560
GraggBulirschStoerStepInterpolator,34,3560
Array2DRowRealMatrixTest,25,2621
BlockFieldMatrix,25,2623
BlockRealMatrix,25,2623
MultivariateSummaryStatistics,31,3255
NonLinearConjugateGradientOptimizerTest,27,2836
ExponentialDistributionTest,40,4221
AbstractMultipleLinearRegression,30,3176
Target,1,106
Weight,1,106
DummyStepInterpolatorTest,32,3402
ListUnivariateImplTest,41,4404
BatteryNISTTest,11,1183
DormandPrince54StepInterpolator,33,3560
NelderMeadTest,33,3560
LegendreGaussIntegrator,27,2915
ThirdMoment,39,4221
FDistributionTest,39,4221
Beta,39,4221
LogNormalDistribution,8,870
CurveFitter,24,2612
FractionTest,34,3711
AbstractUnivariateRealOptimizer,26,2838
AdamsMoultonIntegratorTest,24,2631
AdamsBashforthIntegratorTest,24,2631
ValueServerTest,40,4386
TriangularDistribution,8,878
EigenDecompositionTest,11,1209
PolynomialFunctionLagrangeForm,33,3629
MultiStartUnivariateRealOptimizerTest,23,2531
PolynomialSplineFunction,37,4093
FieldMatrix,25,2768
OpenIntToDoubleHashMap,27,2993
EulerIntegratorTest,32,3560
MidpointIntegratorTest,32,3560
TTestImpl,36,4027
BaseMultivariateRealOptimizer,19,2129
CauchyDistributionImpl,33,3709
BrentSolverTest,34,3848
RegressionResults,13,1472
MullerSolver,32,3629
PoissonDistributionImpl,33,3744
UnivariateRealSolver,38,4318
BlockFieldMatrixTest,23,2621
Array2DRowRealMatrix,23,2621
SecondMoment,37,4221
LevenbergMarquardtEstimator,31,3560
DummyStepInterpolator,31,3560
CorrelatedRandomVectorGenerator,31,3560
TriDiagonalTransformer,25,2873
BaseMultiStartMultivariateRealOptimizer,18,2079
GaussIntegratorFactory,4,462
NordsieckStepInterpolator,23,2667
RectangularCholeskyDecompositionTest,2,232
QuinticFunction,37,4318
BinomialDistributionTest,36,4221
AbstractRealDistributionTest,8,938
UnivariateStatisticAbstractTest,36,4221
CertifiedDataTest,36,4221
HypergeometricDistributionTest,36,4221
RealDistribution,8,939
GaussianFitter,18,2117
GLSMultipleLinearRegression,27,3176
Sigmoid,15,1771
BetaDistributionImpl,26,3083
StepNormalizer,30,3560
GillStepInterpolator,30,3560
EulerStepInterpolatorTest,30,3560
PreconditionedIterativeLinearSolver,10,1191
ConjugateGradientTest,10,1191
WeibullDistributionImpl,31,3703
UnivariateDifferentiableMatrixFunction,2,239
SingularValueSolverTest,24,2873
LUDecomposition,24,2873
DecompositionSolver,24,2873
SinFunction,36,4318
MultivariateNormalDistributionTest,3,360
Segment,13,1567
StorelessUnivariateStatisticAbstractTest,35,4221
GammaTest,35,4221
ChiSquaredDistribution,35,4221
PoissonDistributionTest,31,3744
BaseAbstractUnivariateSolver,7,855
UnivariateImpl,36,4406
HighamHall54StepInterpolatorTest,29,3560
IterationManager,10,1228
AbstractLeastSquaresOptimizerTest,5,616
OpenMapRealMatrix,22,2716
MultivariateDifferentiableVectorFunction,2,247
MultivariateDifferentiableFunction,2,247
UnivariateDiferentiableMatrixFunction,2,247
UnivariateDifferentiableVectorFunction,2,247
Pair,16,1985
DistributionFactory,34,4221
LeastSquaresConverter,23,2860
Vector3DFormat,25,3112
Array2DRowFieldMatrix,21,2621
FastMathLiteralArrays,9,1124
LUSolverTest,23,2873
CholeskyDecomposition,23,2873
MatrixUtilsTest,30,3763
MultidimensionalCounter,17,2137
FieldVector,22,2768
Logistic,14,1771
TransformUtils,7,886
FirstOrderIntegratorWithJacobians,18,2279
DormandPrince54StepInterpolatorTest,28,3560
DormandPrince853StepInterpolatorTest,28,3560
GraggBulirschStoerStepInterpolatorTest,28,3560
RotationTest,28,3560
ThreeEighthesStepInterpolator,28,3560
MidpointStepInterpolator,28,3560
MultiDirectional,28,3560
TestProblem4,28,3560
HighamHall54StepInterpolator,28,3560
FirstOrderIntegrator,28,3560
NotANumberException,2,255
MathConfigurationException,33,4221
MixedListUnivariateImplTest,33,4221
TransformerMap,33,4221
ChiSquareDistributionTest,33,4221
StorelessUnivariateStatistic,33,4221
FastMathTestPerformance,14,1792
GeneticAlgorithm,25,3200
BracketingNthOrderBrentSolverTest,11,1412
BigFractionTest,22,2828
AdamsIntegrator,20,2577
PolynomialFunctionNewtonForm,28,3629
StableRandomGeneratorTest,8,1037
SparseFieldMatrixTest,21,2724
KMeansPlusPlusClusterer,21,2731
Plane,12,1567
PolyhedronsSet,12,1567
OpenIntToFieldHashMap,21,2748
ListPopulation,20,2619
ElitisticListPopulation,20,2619
ArrayFieldVectorTest,20,2621
SimpleVectorValueChecker,6,788
ContinuousOutputModelTest,27,3560
LevenbergMarquardtEstimatorTest,27,3560
Vector3DTest,27,3560
BisectionSolverTest,32,4221
PercentileTest,32,4221
BinomialDistribution,32,4221
IterativeLinearSolver,9,1191
BaseMultivariateSimpleBoundsOptimizer,7,928
FunctionEvaluationException,29,3849
DftNormalization,6,799
RandomData,33,4396
RealDistributionAbstractTest,7,939
RiddersSolver,27,3629
RealTransformer,22,2958
UnivariateRealFunction,32,4318
UnivariateRealSolverFactory,32,4318
SimpleRegressionTest,28,3800
UnivariateStatistic,31,4221
Median,31,4221
FDistribution,31,4221
BaseSecantSolverAbstractTest,11,1503
NonSquareMatrixException,21,2873
HarmonicFitter,26,3560
DormandPrince54Integrator,26,3560
StepInterpolator,26,3560
DormandPrince853Integrator,26,3560
HighamHall54Integrator,26,3560
AggregateSummaryStatistics,20,2744
FractionFormat,27,3711
FastFourierTransformerTest,26,3575
RandomKey,19,2619
KolmogorovSmirnovDistributionImpl,12,1656
CurveFitterTest,17,2347
PascalDistributionImpl,26,3593
FieldLUDecompositionImpl,20,2768
BigReal,20,2769
BaseAbstractVectorialOptimizer,15,2079
BaseMultiStartMultivariateVectorialOptimizer,15,2079
NormalDistribution,29,4020
PrecisionTest,8,1110
RealMatrixFormat,3,417
RandomGeneratorAbstractTest,10,1396
SimpleBounds,1,140
MathUserException,14,1964
RootsOfUnity,6,844
VarianceTest,30,4221
ExponentialDistribution,30,4221
UnivariateRealSolverUtilsTest,30,4221
TDistribution,30,4221
Logit,12,1693
MicrosphereInterpolatingFunction,17,2400
BigMatrixImplTest,28,3955
AbstractLinearOptimizer,20,2832
InitialGuess,1,142
OptimizationData,1,142
NotARotationMatrixException,25,3560
EulerStepInterpolator,25,3560
PolynomialFitter,25,3560
SingularMatrixException,25,3560
ClassicalRungeKuttaStepInterpolator,25,3560
MultiDirectionalTest,25,3560
NelderMead,25,3560
RungeKuttaStepInterpolator,25,3560
IntervalsSet,11,1567
PolygonsSetTest,11,1567
OutlineExtractor,11,1567
AbstractDifferentiableUnivariateSolver,6,855
UnivariateSolverUtils,6,855
SparseRealMatrix,19,2715
RealTransformerAbstractTest,6,859
PearsonsCorrelation,20,2871
SingularValueDecompositionImplTest,20,2873
Gaussian,12,1731
BaseAbstractSimpleBoundsScalarOptimizer,7,1014
DividedDifferenceInterpolator,25,3629
UnivariateRealIntegrator,25,3632
ContinuousDistribution,29,4221
SumTest,29,4221
ProductTest,29,4221
HypergeometricDistribution,29,4221
BicubicSplineInterpolator,15,2184
MannWhitneyUTest,13,1897
SummaryStatisticsTest,23,3362
TriangularDistributionTest,6,878
RealLinearOperator,10,1464
StepFunction,12,1757
StraightLineProblem,4,586
AbstractLeastSquaresOptimizerTestValidation,4,586
DimensionMismatchException,24,3528
UniformRealDistribution,6,883
MultivariateSummaryStatisticsTest,22,3255
Dfp,14,2073
StableRandomGenerator,7,1037
StepNormalizerTest,24,3560
TestProblemHandler,24,3560
CardanEulerSingularityException,24,3560
CauchyDistributionTest,25,3709
UnmodifiableRealVectorAbstractTest,9,1336
MathIllegalStateException,14,2081
JacobianMatrices,8,1190
IterativeLinearSolverEvent,8,1191
SecantSolverTest,13,1938
Sinc,13,1941
AbstractIntegerDistributionTest,3,448
OneWayAnovaImpl,22,3296
MicrosphereInterpolator,16,2400
NaturalRanking,18,2711
SumLogTest,28,4221
MathExceptionTest,28,4221
StandardDeviationTest,28,4221
SumSqTest,28,4221
