ClassName,Changes,TotalCommits
PerfTestUtils,3,20
BitsStreamGeneratorTest,1,9
RandomGeneratorAbstractTest,1,9
BracketingNthOrderBrentSolverDFP,2,24
BracketingNthOrderBrentSolverDFPTest,2,24
MillerUpdatingRegression,5,61
BracketingNthOrderBrentSolver,2,25
BracketingNthOrderBrentSolverTest,2,25
FastMath,50,695
AllowedSolution,1,14
RegressionResults,6,85
BaseSecantSolver,8,120
Line,12,180
RegulaFalsiSolver,7,124
AllowedSolutions,7,124
ModelSpecificationException,2,36
LocalizedFormats,42,760
BaseSecantSolverAbstractTest,6,116
CMAESOptimizer,17,337
BracketedUnivariateRealSolver,5,103
MathUtils,137,2964
LineTest,8,180
UnivariateDfpFunction,1,24
MessagesResources_fr,90,2173
PegasusSolver,5,124
IllinoisSolver,5,124
PolygonsSet,7,180
UpdatingMultipleLinearRegression,3,85
OverlappingEventsTest,2,57
AbstractRealVector,33,968
EigenDecompositionImpl,50,1486
OutlineExtractor,6,180
SegmentBuilder,6,180
Segment,6,180
PolyhedronsSet,6,180
MillerUpdatingRegressionTest,2,61
FastMathTest,22,681
MathUtilsTest,93,2964
SubLine,5,165
QRDecompositionImpl,45,1486
KolmogorovSmirnovDistributionImpl,8,269
RealMatrixImpl,86,3024
OrientedPoint,5,180
PolyhedronsSetTest,5,180
IntervalsSet,5,180
Plane,5,180
PlaneTest,5,180
PolygonsSetTest,5,180
NestedLoops,5,180
AdamsMoultonIntegrator,34,1244
PowellOptimizer,20,737
InvertibleRealLinearOperator,2,74
AbstractRealMatrix,43,1615
AbstractLeastSquaresOptimizer,39,1469
SingularValueDecompositionImpl,39,1486
RealLinearOperator,2,77
NonPositiveDefiniteLinearOperatorException,2,77
BaseSecantSolverTest,3,120
BaseBracketedSecantSolver,3,120
MathRuntimeException,41,1663
RandomDataTest,74,3009
DirectSearchOptimizer,53,2173
LUDecompositionImpl,36,1486
IllinoisSolverTest,3,124
PegasusSolverTest,3,124
RegulaFalsiSolverTest,3,124
AdamsBashforthIntegrator,30,1244
OpenMapRealVector,32,1329
Frequency,68,2834
MathIllegalArgumentException,18,753
SparseRealVector,31,1328
SparseRealVectorTest,35,1512
RealMatrix,69,3024
SubLineTest,3,134
EmpiricalDistributionImpl,67,2999
Variance,63,2834
FastMathTestPerformance,9,405
Point1D,4,180
Point3D,4,180
IntervalsSetTest,4,180
Point2D,4,180
ArrayRealVectorTest,27,1234
BrentSolver,64,2931
LevenbergMarquardtOptimizer,32,1468
AbstractEstimator,32,1473
AbstractFieldMatrix,30,1381
RungeKuttaIntegrator,47,2173
GraggBulirschStoerIntegrator,47,2173
BaseAbstractScalarOptimizer,16,742
EigenDecompositionImplTest,32,1486
RealMatrixImplTest,65,3024
AbstractContinuousDistribution,60,2834
CMAESOptimizerTest,7,337
AdaptiveStepsizeIntegrator,45,2173
TestUtils,58,2834
RandomDataImpl,61,3009
FirstOrderIntegratorWithJacobians,18,892
DescriptiveStatistics,57,2831
Complex,57,2834
SimplexTableau,29,1445
Vector3D,43,2173
LevenbergMarquardtOptimizerTest,29,1468
MultistepIntegrator,34,1730
ArrayRealVector,24,1234
RectangularCholeskyDecomposition,4,206
KalmanFilter,3,155
NonLinearConjugateGradientOptimizer,28,1449
BicubicSplineInterpolatingFunction,16,838
MathUserException,11,577
GaussNewtonOptimizer,28,1469
MathException,54,2834
PowellOptimizerTest,14,737
HighamHall54IntegratorTest,41,2173
EmbeddedRungeKuttaIntegrator,37,1989
KolmogorovSmirnovDistribution,5,269
MinpackTest,40,2161
OLSMultipleLinearRegression,33,1789
Kurtosis,52,2834
BigMatrixImpl,47,2568
Sigmoid,7,384
AbstractIntegrator,32,1756
CholeskyDecompositionImpl,27,1486
AbstractRegion,3,166
Fraction,42,2324
AbstractSubHyperplane,3,166
StatUtils,51,2834
TooManyEvaluationsExceptionTest,4,223
MultiStartUnivariateRealOptimizer,26,1456
NormalDistributionImpl,47,2633
GaussNewtonOptimizerTest,26,1469
Percentile,50,2834
BrentOptimizerTest,13,740
QRDecompositionImplTest,26,1486
AllTests,38,2173
MultiStartUnivariateRealOptimizerTest,20,1144
BigFraction,25,1441
Sum,49,2834
GammaDistributionImpl,49,2834
LoessInterpolator,21,1221
MathRuntimeExceptionTest,5,292
EventState,30,1760
BlockFieldMatrix,21,1236
ExponentialDistributionImpl,48,2834
GeometricMean,48,2834
QRDecomposition,25,1486
FirstOrderIntegratorWithJacobiansTest,15,892
SubHyperplane,3,180
Characterization,3,180
Transform,3,180
Region,3,180
Hyperplane,3,180
OrderedTuple,3,180
AVLTree,3,180
BSPTree,3,180
BSPTreeVisitor,3,180
Gamma,47,2834
SummaryStatistics,46,2783
SecantSolver,48,2931
UnivariateRealSolverImpl,48,2931
SecantSolverTest,9,551
Skewness,46,2834
SparseRealMatrixTest,26,1605
BaseMultivariateRealOptimizer,12,742
QRSolverTest,24,1486
SecantBaseTest,2,124
BracketedSolution,2,124
SecantBase,2,124
GaussNewtonEstimator,35,2173
Rotation,35,2173
DormandPrince853IntegratorTest,35,2173
LaguerreSolver,36,2242
ResizableDoubleArray,41,2556
MessageFactory,12,753
BaseMultiStartMultivariateRealOptimizer,11,692
DescriptiveStatisticsTest,45,2831
Product,45,2834
FDistributionImpl,45,2834
Mean,45,2834
AbstractUnivariateStatistic,45,2834
AbstractScalarDifferentiableOptimizer,23,1449
SparseFieldVector,21,1341
GraggBulirschStoerIntegratorTest,34,2173
Logistic,6,384
TrapezoidIntegrator,35,2245
MathParseException,8,514
ConvergenceException,44,2834
UnivariateRealSolverUtils,44,2834
ExceptionContext,3,194
ArrayFieldVector,19,1234
BlockRealMatrixTest,19,1234
BlockRealMatrix,19,1236
EmpiricalDistributionTest,46,2999
AdamsMoultonIntegratorTest,19,1244
AdamsBashforthIntegratorTest,19,1244
FieldMatrixImplTest,21,1381
NelderMeadTest,33,2173
Max,43,2834
TDistributionImpl,43,2834
AbstractUnivariateRealOptimizer,22,1451
BrentOptimizer,22,1451
MatrixUtils,36,2376
ChiSquareTestImpl,40,2641
FastFourierTransformer,33,2188
ListUnivariateImpl,45,3017
StandardDeviation,42,2834
Min,42,2834
BinomialDistributionImpl,42,2834
SingularValueDecomposition,22,1486
ContinuousOutputModel,32,2173
MultidimensionalCounter,11,750
Dfp,10,686
Gaussian,5,344
OLSMultipleLinearRegressionTest,26,1789
SimplexSolverTest,21,1445
PolynomialFunction,41,2827
BisectionSolver,41,2834
FrequencyTest,41,2834
AbstractStorelessUnivariateStatistic,41,2834
ChiSquaredDistributionImpl,41,2834
SumOfLogs,41,2834
BaseAbstractVectorialOptimizer,10,692
BaseMultiStartMultivariateVectorialOptimizer,10,692
MathIllegalStateException,10,694
OpenIntToDoubleHashMap,23,1606
AbstractStepInterpolator,31,2173
DormandPrince54IntegratorTest,31,2173
LevenbergMarquardtEstimator,31,2173
ClassicalRungeKuttaIntegratorTest,31,2173
TriDiagonalTransformer,21,1486
ComplexFormat,39,2772
NordsieckStepInterpolator,18,1280
SerializablePair,4,287
GraggBulirschStoerStepInterpolator,30,2173
Array2DRowFieldMatrix,17,1234
Array2DRowRealMatrixTest,17,1234
SumOfSquares,39,2834
HypergeometricDistributionImpl,39,2834
MannWhitneyUTestImpl,7,510
GaussianFitter,10,730
ValueServer,41,2999
EigenSolverTest,20,1486
DecompositionSolver,20,1486
EigenDecomposition,20,1486
AbstractRealVectorTest,13,968
AbtractIntegerDistributionTest,2,149
AbstractMultipleLinearRegression,24,1789
SplineInterpolator,38,2834
StatUtilsTest,38,2834
FirstMoment,38,2834
KMeansPlusPlusClusterer,18,1344
MultivariateSummaryStatistics,25,1868
