ClassName,Changes,TotalCommits
RealVectorAbstractTest,27,69
package-info,191,672
FastMath,81,1578
BOBYQAOptimizer,40,880
MathUtils,169,3847
RealVectorPreservingVisitor,3,70
LocalizedFormats,67,1643
SchurTransformer,4,100
SymmLQ,22,578
MathUtilsTest,118,3847
MessagesResources_fr,90,3056
CMAESOptimizer,35,1220
AbstractLeastSquaresOptimizerAbstractTest,3,111
AbstractLeastSquaresOptimizerTest,3,112
RealVectorTest,22,828
ArrayRealVectorTest,53,2117
RandomDataTest,95,3892
StraightLineProblem,2,82
AbstractLeastSquaresOptimizerTestValidation,2,82
AbstractLeastSquaresOptimizer,57,2352
RandomDataImpl,93,3892
EigenDecompositionImpl,54,2369
SparseRealVectorTest,54,2395
SymmLQTest,13,578
RealMatrixImpl,86,3907
SingularValueDecompositionImpl,52,2369
ISAACRandom,10,461
BOBYQAOptimizerTest,19,880
FastMathTest,32,1564
PowellOptimizer,33,1620
ArrayRealVector,43,2117
QRDecompositionImpl,48,2369
HessenbergTransformer,2,101
Line,21,1063
TestUtils,73,3717
FastFourierTransformer,60,3071
Frequency,71,3717
OpenMapRealVector,42,2212
AbstractRealVector,35,1851
Complex,70,3717
AbstractRealMatrix,47,2498
AdamsMoultonIntegrator,40,2127
GraggBulirschStoerIntegrator,57,3056
Variance,69,3717
EmpiricalDistributionImpl,72,3882
NPointCrossoverTest,1,54
NPointCrossover,1,54
RealMatrix,72,3907
AbstractRealDistribution,8,435
AdaptiveStepsizeIntegrator,56,3056
Precision,11,606
RungeKuttaIntegrator,55,3056
LevenbergMarquardtOptimizerTest,42,2351
StatisticalReferenceDatasetFactory,2,112
BrentSolver,68,3814
AbstractContinuousDistribution,66,3717
MathRuntimeException,45,2546
RootsOfUnity,6,340
SimplePointChecker,5,286
ConjugateGradient,12,687
DirectSearchOptimizer,53,3056
LUDecompositionImpl,41,2369
CircleProblem,2,117
RandomCirclePointGenerator,2,117
AbstractIntegrator,45,2639
DftNormalization,5,295
AdamsBashforthIntegrator,36,2127
RealTransformerAbstractTest,6,355
DescriptiveStatistics,62,3714
RealMatrixImplTest,65,3907
LevenbergMarquardtOptimizer,39,2351
GaussNewtonOptimizer,39,2352
MathArrays,10,605
BaseAbstractMultivariateSimpleBoundsOptimizer,7,424
BaseAbstractMultivariateOptimizer,7,425
MultistepIntegrator,43,2613
NonLinearConjugateGradientOptimizer,38,2332
BatteryNISTTest,11,679
TriangularDistribution,6,374
SimpleUnivariateValueChecker,2,125
BaseSecantSolver,16,1003
SimplexTableau,37,2328
TransformUtils,6,382
EmbeddedRungeKuttaIntegrator,45,2872
RealVectorChangingVisitor,1,64
MathException,58,3717
BaseAbstractScalarOptimizer,25,1625
HighamHall54IntegratorTest,47,3056
Vector3D,47,3056
SparseRealVector,34,2211
GaussNewtonOptimizerTest,36,2352
Kurtosis,56,3717
StatUtils,56,3717
LocalizedFormatsTest,4,266
BaseAbstractUnivariateIntegrator,5,333
StableRandomGeneratorTest,8,533
AbstractScalarDifferentiableOptimizer,35,2332
FastCosineTransformer,46,3071
Fraction,48,3207
RegulaFalsiSolverTest,15,1007
NormalDistributionImpl,52,3516
MinpackTest,45,3044
SummaryStatistics,54,3666
BigFraction,34,2324
OLSMultipleLinearRegression,39,2672
AbstractFieldMatrix,33,2264
ConjugateGradientTest,10,687
FastMathLiteralArrays,9,620
TrapezoidIntegrator,45,3128
GammaDistributionImpl,53,3717
BaseAbstractMultivariateVectorOptimizer,6,421
BaseMultivariateSimpleBoundsOptimizer,6,424
SimpleVectorValueChecker,4,284
ExponentialDistributionImpl,52,3717
Gamma,52,3717
Percentile,52,3717
PointVectorValuePair,4,287
EigenDecompositionImplTest,33,2369
CholeskyDecompositionImpl,33,2369
AbstractRealDistributionTest,6,434
DormandPrince853IntegratorTest,42,3056
BaseAbstractSimpleBoundsScalarOptimizer,7,510
Sum,51,3717
GeometricMean,51,3717
DctNormalization,4,292
LogNormalDistribution,5,366
UnivariatePointValuePair,4,293
EventState,36,2643
BigMatrixImpl,47,3451
AbstractEstimator,32,2356
RealVector,50,3689
QRDecomposition,32,2369
MathIllegalArgumentException,22,1636
GraggBulirschStoerIntegratorTest,41,3056
ResizableDoubleArray,46,3439
SecantSolver,51,3814
TriangularDistributionTest,5,374
SubLine,14,1048
FastSineTransformer,41,3071
BrentOptimizer,31,2334
MultiStartUnivariateRealOptimizer,31,2339
DescriptiveStatisticsTest,49,3714
FDistributionImpl,49,3717
LineTest,14,1063
