ClassName,Changes,TotalCommits,Insertions,Deletions
AbstractDifferenceDerivative,7,2343,35,118
BackwardDifferenceDerivative,7,2343,35,123
CenterDifferenceDerivative,7,2343,35,124
ForwardDifferenceDerivative,7,2343,35,123
DerivativeOperatorFactory,5,2345,30,54
DerivativeOperatorFactoryTest,6,2345,30,66
FunctionOperator,3,2345,13,36
UnivariateRealFunctionProxy,7,2343,35,123
UnivariateRealFunctionUtils,7,2343,35,120
UnivariateRealFunctionUtilsTest,8,2343,37,139
Compilable,7,2345,33,100
DefaultContext,8,2345,36,293
EvaluationContext,7,2345,33,121
EvaluationException,8,2345,35,132
Evaluation,7,2345,33,100
Add,7,2345,34,128
Divide,7,2345,34,127
Equals,7,2345,34,125
Multiply,7,2345,34,125
Power,7,2345,34,129
Sqrt,7,2345,34,124
Subtract,7,2345,34,125
Variable,7,2345,34,110
CholeskySolver,7,2342,34,291
CholeskySolverTest,7,2342,41,370
Decomposer,7,2345,31,50
DecompositionFactory,6,2345,30,64
Decomposition,6,2345,30,57
RealVector,5,2345,29,42
RecursiveLayoutRealMatrix,4,1033,47,2125
RecursiveLayoutRealMatrixTest,2,1033,0,1242
BeanListUnivariateImpl,5,2129,8,156
BeanListUnivariateImplTest,5,2129,16,243
BeanTransformer,6,1876,7,99
BeanTransformerTest,6,1876,7,100
AbstractStoreUnivariate,4,2556,231,483
BisectionSolver,26,2373,134,272
BrentSolver,33,2373,281,479
ConvergenceException,7,2373,0,97
CubicSplineFunction,14,2373,30,192
DifferentiableMultivariateRealFunction,2,997,0,51
DifferentiableMultivariateVectorialFunction,3,997,0,74
DifferentiableUnivariateMatrixFunction,2,997,0,35
DifferentiableUnivariateRealFunction,5,2243,11,44
DifferentiableUnivariateVectorialFunction,2,997,0,35
DividedDifferenceInterpolator,9,1781,141,260
LegendreGaussIntegrator,4,1067,1,239
RombergIntegrator,7,1079,40,151
SimpsonIntegrator,7,1079,38,148
TrapezoidIntegrator,7,1079,41,182
UnivariateRealIntegratorImpl,6,1079,52,311
UnivariateRealIntegrator,5,1079,24,180
DividedDifferenceInterpolator,3,1079,3,132
LoessInterpolator,3,760,4,388
NevilleInterpolator,3,1079,4,61
SplineInterpolator,4,1079,9,131
UnivariateRealInterpolator,2,1079,0,39
LaguerreSolver,9,1781,429,748
BrentMinimizer,3,1076,3,207
UnivariateRealMinimizerImpl,4,1076,2,136
UnivariateRealMinimizer,3,1076,0,118
MullerSolver,9,1781,372,649
MultivariateMatrixFunction,3,997,1,42
MultivariateRealFunction,3,997,1,42
MultivariateVectorialFunction,3,997,1,42
NevilleInterpolator,6,1781,62,115
NewtonSolver,14,2225,148,240
PolynomialFunction,17,2366,191,384
PolynomialFunctionLagrangeForm,8,1781,321,611
PolynomialFunctionNewtonForm,7,1781,230,444
PolynomialSplineFunction,18,2245,140,318
PolynomialFunction,8,1079,205,373
PolynomialFunctionLagrangeForm,5,1079,9,315
PolynomialFunctionNewtonForm,4,1079,7,227
PolynomialSplineFunction,4,1079,10,238
PolynomialsUtils,3,1046,46,326
QuinticFunction,4,2373,0,88
RiddersSolver,7,1781,205,363
RombergIntegrator,8,1784,123,231
RootFinding,7,2373,0,128
SecantSolver,25,2373,151,314
SimpsonIntegrator,8,1784,122,229
SinFunction,4,2373,0,93
BisectionSolver,5,1079,5,117
BrentSolver,4,1079,8,321
LaguerreSolver,8,1079,13,384
MullerSolver,6,1079,6,355
NewtonSolver,6,1079,6,146
RiddersSolver,5,1079,5,195
