TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2,0.5,0.375,0.25,1.5,0.3333333333333333,0.3535533905932738,0.125,389.5,270.0625,127.75,1080.25,227.51059530019324,249.87114263941262,95.629227847714,"[""Option"", ""Options"", ""PrintWriter"", ""System"", ""OptionBuilder"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25, 0.25]","[389.5, 251.5, 311.5, 127.75]"
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,317.5,251.5,952.5,307.57211452445694,312.48883202755604,56.49778756730214,"[""HelpFormatterTest$1"", ""Object"", ""Option"", ""Options"", ""String"", ""PrintWriter"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 311.5]"
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsageWithNullComparator,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,317.5,251.5,952.5,307.57211452445694,312.48883202755604,56.49778756730214,"[""Option"", ""Options"", ""PrintWriter"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 311.5]"
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,317.5,251.5,952.5,307.57211452445694,312.48883202755604,56.49778756730214,"[""Option"", ""Options"", ""PrintWriter"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 311.5]"
org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,256.25,127.75,768.75,208.74900644714677,232.16787163639736,106.91176268306495,"[""Options"", ""PrintWriter"", ""OptionBuilder"", ""OptionGroup"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 127.75]"
org.apache.commons.cli.HelpFormatterTest.testPrintUsage,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,317.5,251.5,952.5,307.57211452445694,312.48883202755604,56.49778756730214,"[""Option"", ""ByteArrayOutputStream"", ""Options"", ""PrintWriter"", ""HelpFormatterTest"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 311.5]"
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,256.25,127.75,768.75,208.74900644714677,232.16787163639736,106.91176268306495,"[""String"", ""Options"", ""PrintWriter"", ""OptionBuilder"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 127.75]"
org.apache.commons.cli.HelpFormatterTest.testDefaultArgName,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,256.25,127.75,768.75,208.74900644714677,232.16787163639736,106.91176268306495,"[""Options"", ""PrintWriter"", ""OptionBuilder"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 127.75]"
org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,256.25,127.75,768.75,208.74900644714677,232.16787163639736,106.91176268306495,"[""Options"", ""PrintWriter"", ""OptionBuilder"", ""OptionGroup"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 127.75]"
org.apache.commons.cli.HelpFormatterTest.testHelpWithLongOptSeparator,0.5,0.4166666666666667,0.25,1.25,0.375,0.3968502629920499,0.11785113019775792,389.5,256.25,127.75,768.75,208.74900644714677,232.16787163639736,106.91176268306495,"[""Options"", ""PrintWriter"", ""OptionBuilder"", ""HelpFormatterTest"", ""StringWriter"", ""HelpFormatter"", ""StringBuffer""]","[0.5, 0.5, 0.25]","[389.5, 251.5, 127.75]"
