ClassName,Changes,TotalCommits,Insertions,Deletions
FromXmlParser,2,112,1379,349
WrapperHandlingDeserializer,1,112,147,79
XmlBeanDeserializerModifier,1,112,149,65
XmlReadContext,3,112,73,32
XmlStringDeserializer,1,17,0,0
XmlTextDeserializer,1,112,167,34
XmlTokenStream,6,112,721,141
JacksonXmlModule,1,112,147,19
XmlJaxbAnnotationIntrospector,1,112,281,217
ToXmlGenerator,4,112,1536,226
XmlBeanSerializerBase,1,112,447,52
XmlBeanSerializer,1,112,496,364
XmlSerializerProvider,9,112,461,207
DefaultXmlPrettyPrinter,1,112,716,179
StaxUtil,3,112,128,16
TypeUtil,1,112,11,5
XmlFactory,4,112,1104,281
XmlMapper,5,112,352,92
CaseInsensitiveDeserTest,3,23,4,19
DeserErrorHandling236Test,1,41,32,0
EmptyStringValueTest,3,112,74,3
ExceptionDeserializationTest,1,43,0,0
Issue274PropertyNameTest,2,2,6,5
NullConversionsGenericTest,1,6,0,0
NullConversionsSkipTest,1,6,0,0
SimpleStringValuesTest,1,112,130,0
TestStringValues162,2,112,81,81
XmlTokenStreamTest,1,112,128,0
CaseInsensitiveDeser273Test,3,19,20,5
DeserErrorHandling236Test,3,41,1,34
EnumIssue9Test,1,112,59,0
FailingDelegatingCreator254Test,1,31,0,0
MapperCopyTest,1,0,0,36
MixedContentTreeRead226Test,1,73,0,0
PolymorphicIssue4Test,2,112,114,20
TestPolymorphic,2,112,142,142
TestTypeAttributeOrder,2,59,0,56
TestUnwrappedDeserIssue86,1,112,154,70
TypeAttributeOrder242Test,2,59,54,1
MapperCopyTest,1,112,94,2
DTDSupportTest,1,112,23,0
RootNameTest,1,111,0,0
TestSerialization,1,112,256,68
XmlGeneratorTest,1,112,224,1
XmlParserTest,1,112,359,82
XmlTokenStreamTest,2,112,99,99
VersionInfoTest,3,112,106,77
XmlTestBase,3,112,358,17
