version, time
1, 14.181420087814331
2, 14.174532413482666
3, 14.363260984420776
4, 14.885928869247437
5, 15.213959217071533
6, 15.761800050735474
7, 15.606277227401733
8, 15.645231008529663
9, 15.81957197189331
10, 15.865243196487427
11, 15.917250871658325
12, 15.982656240463257
13, 16.263103246688843
14, 16.28654932975769
15, 16.569592714309692
16, 17.614338636398315
17, 17.73659348487854
18, 17.676734924316406
19, 20.332557916641235
20, 21.119115352630615
21, 21.12960696220398
22, 21.268564224243164
