version, time
65, 0.002576589584350586
64, 33.57851481437683
63, 43.98175930976868
62, 43.865330934524536
61, 44.04757785797119
60, 44.11126089096069
59, 44.758495807647705
58, 44.29749870300293
57, 44.99206328392029
56, 44.867753744125366
55, 46.135478019714355
54, 46.915542125701904
53, 46.84008002281189
52, 47.674367904663086
51, 47.7061448097229
50, 48.98829102516174
49, 50.281028032302856
48, 51.07573342323303
47, 51.58258128166199
46, 53.41465091705322
45, 54.089903354644775
44, 54.779330015182495
43, 55.01524996757507
42, 54.969470500946045
41, 65.51218914985657
40, 65.69023251533508
39, 84.19352602958679
38, 84.87343883514404
37, 84.66278910636902
36, 85.56530737876892
35, 97.63265585899353
34, 99.1461992263794
33, 98.91388583183289
32, 99.26787495613098
31, 101.57654213905334
30, 101.71833562850952
29, 103.28294110298157
28, 103.9930009841919
27, 106.44712543487549
26, 108.49917769432068
25, 109.54190707206726
24, 110.86180090904236
23, 110.88510632514954
22, 111.21721053123474
21, 113.20916986465454
20, 125.89980030059814
19, 126.32575917243958
18, 128.05252361297607
17, 127.43242263793945
16, 134.7140610218048
15, 138.63916206359863
14, 141.7982759475708
13, 144.33230805397034
12, 153.2451593875885
11, 153.74514603614807
10, 169.5145514011383
9, 169.88024973869324
8, 171.69157791137695
7, 187.48720407485962
6, 189.35627436637878
5, 192.52623462677002
4, 207.07343697547913
3, 210.79684901237488
1, 216.34796714782715
