ClassName,Changes,TotalCommits,Insertions,Deletions
Base32,9,0,195,474
Base32OutputStream,1,0,8,13
Base64InputStream,1,0,3,104
Base64,5,0,89,394
Base64OutputStream,2,0,4,114
BaseNCodecInputStream,2,0,8,4
BaseNCodec,9,0,209,43
BaseNCodecOutputStream,3,0,9,5
BinaryDecoder,1,0,2,2
BinaryEncoder,1,0,2,2
Decoder,1,0,2,2
DigestUtils,1,0,1,1
Encoder,1,0,2,2
Caverphone,1,78,4,4
ColognePhonetic,13,0,39,49
DoubleMetaphone,2,0,3,3
RefinedSoundex,2,0,1,1
Soundex,2,0,1,1
StringDecoder,1,0,3,3
StringEncoder,1,0,2,2
Base32InputStreamTest,2,0,8,6
Base32OutputStreamTest,1,0,4,2
Base32TestData,1,0,3,3
Base32Test,3,0,65,2
Base64Test,1,0,1,1
BaseNCodecTest,2,0,139,0
CaverphoneTest,6,78,309,18
ColognePhoneticTest,18,0,99,26
DoubleMetaphone2Test,1,0,1249,1251
DoubleMetaphoneTest,1,0,3,19
MetaphoneTest,1,0,3,22
RefinedSoundexTest,1,0,28,48
SoundexTest,1,0,232,252
StringEncoderAbstractTest,2,0,35,16
