ClassName,Changes,TotalCommits,Insertions,Deletions
ZipCompare,9,0,132,0
ClassImposterizer,45,377,164,0
Mockito,306,2637,2364,67
MockBytecodeGenerator,5,66,84,0
Reporter,168,2454,831,0
MockHandler,125,2428,29,0
Invocation,127,2637,84,147
DefaultReleaseSteps,10,211,57,0
ByteBuddyMockMakerTest,3,66,164,0
GitHubTicketFetcher,12,285,211,0
DefaultContributionSet,12,285,62,0
AcrossJVMSerializationFeature,32,798,423,0
Contribution,12,309,37,0
PublicationsComparatorTask,11,285,42,0
MockUtil,98,2637,92,41
GitCommit,11,309,35,0
Vcs,10,285,16,0
Matchers,90,2620,811,0
Exec,9,285,16,0
GitHubImprovementsProvider,9,285,22,0
MockSettingsImpl,52,1655,194,0
InterceptedInvocation,2,66,202,0
MockMethodInterceptor,2,66,129,0
CachingMockBytecodeGenerator,2,66,135,0
PluginLoader,7,238,70,0
Improvement,9,307,24,0
DefaultReleaseStep,6,211,53,0
ReleaseStep,6,211,12,0
GitNotesBuilder,8,285,43,0
ZipComparator,8,285,46,0
Improvements,8,285,16,0
ContributionSet,8,285,26,0
Notes,8,285,30,0
NotesBuilder,8,285,16,0
CreatingMocksWithConstructorTest,9,321,130,0
MockitoJUnitRule,11,410,42,0
Version,4,150,16,0
ClassCastExOnVerifyZeroInteractionsTest,2,77,38,0
MockitoCore,45,1743,189,0
MockSettings,42,1655,269,0
PluginRegistry,6,238,35,0
IOUtil,7,283,138,0
GitContributionsProvider,7,285,41,0
GitHubAuthToken,7,285,20,0
DefaultImprovements,7,285,29,0
ProcessRunner,7,285,15,0
Commit,7,285,26,0
CglibMockMaker,25,1027,51,0
NoJUnitDependenciesTest,3,126,43,0
ReleaseSteps,5,211,12,0
ReturnsDeepStubs,31,1329,167,0
InvocationMatcher,57,2484,176,0
InvocationTest,60,2637,0,87
SuperTypesLastSorterTest,2,89,149,0
ConstructorInstantiatorTest,7,322,33,0
DescriptiveMessagesWhenVerificationFailsTest,53,2493,433,0
IMethods,56,2637,224,88
PluginFileReader,5,237,28,0
GitLogProvider,6,285,17,0
FromNotesContent,6,285,28,0
ImprovementSet,6,285,14,0
ContributionsProvider,6,285,12,0
InputOutput,6,285,0,0
Versions,6,285,14,0
PomComparator,6,285,31,0
ReleaseNotesException,6,285,8,0
PublicationsComparator,6,285,26,0
ThreadsRunAllTestsHalfManualTest,44,2110,375,0
InvocationsFinder,53,2561,186,0
Stubber,51,2486,147,0
BasicStubbingTest,54,2637,115,54
TestBase,47,2317,189,0
RuleTestWithFactoryMethodTest,4,200,44,0
VersionTool,3,150,0,0
DefaultVersionTool,3,150,0,0
MockitoJUnitRuleTest,8,410,42,0
InvocationNotifierHandler,21,1078,83,0
BDDMockito,36,1877,416,0
MultiThreadedTest,48,2507,0,0
ConstructorInstantiator,7,380,74,0
MockitoTest,48,2608,70,0
InjectingAnnotationEngine,24,1322,103,0
VerboseMockitoJUnitRunner,33,1819,84,0
TimeoutTest,23,1269,86,0
PreviousVersion,5,285,12,0
TicketParser,5,285,23,0
HumanReadable,5,285,12,0
ArgumentValidation,5,285,31,0
IgnoreCiSkip,5,285,16,0
NotesPrinter,5,285,20,0
ImprovementsProvider,5,285,8,0
DefaultProcessRunner,5,285,42,0
SpyAnnotationEngine,23,1322,129,0
MethodInterceptorFilter,42,2420,83,0
GenericMetadataSupport,15,865,627,0
MockitoBehavior,45,2637,0,70
MockitoConfiguration,38,2227,77,0
PluginSwitcherTest,4,239,0,0
MockMaker,17,1022,102,0
MocksSerializationTest,25,1505,423,0
MockingProgressImpl,41,2475,122,0
Timeout,21,1269,60,0
VerifyingRecorder,41,2478,0,0
DefaultContribution,5,305,0,0
DefaultGitTool,3,185,21,0
Git,3,185,16,0
InjectMocks,21,1300,163,0
MethodInterceptorFilterTest,24,1502,109,0
Answers,21,1322,133,0
OngoingStubbing,39,2476,203,0
NumberOfInvocationsVerifierTest,39,2477,0,0
NumberOfInvocationsVerifier,39,2477,0,0
MatchersTest,41,2621,539,0
MockControl,41,2637,0,598
MockUtilTest,41,2637,112,44
ReturnsSmartNulls,25,1624,74,0
MissingInvocationVerifier,38,2477,0,0
FieldInitializer,18,1176,291,0
MockFeatures,1,66,20,0
MockitoJUnit,3,198,19,0
CachingMockBytecodeGeneratorTest,1,66,99,0
NegativeDurationTest,1,66,29,0
ByteBuddyMockMaker,1,66,100,0
ByteBuddyCrossClassLoaderSerializationSupport,1,66,388,0
SpyAnnotationTest,20,1322,193,0
InvalidStateDetectionTest,38,2529,279,0
InvalidTargetMockitoJUnitRuleTest,3,200,29,0
RuleTestWithParameterConstructorTest,3,200,42,0
VerificationOverTimeImpl,11,748,122,0
IncorectBindingPuzzleFixedTest,38,2592,0,0
VerificationMode,36,2456,36,0
JUnitRuleTest,6,410,107,0
ReleaseNotesBuilder,7,480,0,0
ReleaseNotesBuilderFactory,7,480,0,0
InvalidUsageTest,38,2606,115,0
MockSettingsImplTest,24,1653,155,0
MockingDetailsTest,13,902,101,0
InvocationContainerImpl,20,1398,141,0
VerificationInOrderTest,37,2597,101,0
ArgumentCaptor,24,1699,173,0
UsingVarargsTest,37,2625,176,0
MockitoAnnotations,33,2344,142,0
RegisteredInvocations,36,2561,26,0
InvocationNotifierHandlerTest,15,1078,139,0
Timer,6,432,39,0
GenericMetadataSupportTest,12,865,217,0
InvocationMatcherTest,34,2484,180,0
AdditionalAnswers,13,952,198,0
StubbingWithThrowablesTest,36,2637,237,107
VersionBumper,2,147,25,0
IMockitoConfiguration,25,1849,84,0
MockitoDebuggerImpl,19,1409,58,0
PluginSwitch,3,223,52,0
StackTraceFilter,35,2602,57,0
Location,24,1787,17,0
CustomMatchersTest,32,2385,161,0
InvocationsFinderTest,32,2398,184,0
MockingProgress,33,2475,43,0
PluginFinderTest,3,225,110,0
ReturnsElementsOf,17,1280,79,0
MockHandlerTest,32,2428,0,0
ClassPathLoader,24,1836,82,0
PrintSettings,21,1607,64,0
