version, time1, 35.036441802978516
61, 47.06345748901367
41, 68.72988176345825
51, 50.529465675354004
49, 53.22563052177429
11, 161.2890498638153
31, 107.62003135681152
27, 112.1592309474945
3, 219.62640190124512
44, 58.6485652923584
35, 103.22392511367798
13, 150.18658185005188
22, 119.16005396842957
29, 112.12941288948059
32, 103.82097601890564
42, 60.570263624191284
18, 133.1825397014618
34, 104.73689866065979
10, 175.69567942619324
15, 142.67538499832153
63, 49.82263255119324
55, 50.6389365196228
45, 59.173566579818726
28, 110.33595156669617
60, 50.827394247055054
4, 213.20396542549133
57, 50.959083795547485
56, 51.32191872596741
12, 160.12911343574524
17, 132.99365067481995
40, 72.19688653945923
5, 196.23046326637268
20, 131.80731534957886
54, 52.436521768569946
36, 90.4038474559784
16, 139.13924384117126
62, 50.35647201538086
48, 57.20191144943237
21, 118.18624830245972
25, 113.91478848457336
64, 35.526312589645386
53, 50.5309681892395
58, 48.96253228187561
24, 113.9075345993042
30, 104.99456572532654
43, 58.05943155288696
52, 53.241435527801514
33, 103.17035412788391
47, 54.41487455368042
6, 193.9332618713379
14, 143.91263914108276
9, 171.50482773780823
19, 129.4025092124939
38, 88.13552498817444
23, 116.05260014533997
26, 113.25570344924927
8, 177.11326336860657
50, 52.00105905532837
59, 47.46306324005127
39, 86.13121032714844
7, 190.0993218421936
46, 53.84239745140076
37, 85.91975474357605
