version, time
1, 231.98338961601257
61, 109.70760774612427
153, 54.926026821136475
115, 279.81689405441284
169, 212.8729588985443
68, 93.27775144577026
126, 249.30534839630127
41, 167.01919102668762
140, 15.011261463165283
51, 131.39219117164612
160, 92.74105501174927
49, 134.59503626823425
108, 318.95886397361755
11, 205.52774858474731
149, 31.60771679878235
127, 250.79387736320496
143, 17.09640884399414
70, 92.33676528930664
31, 179.85462737083435
86, 57.887903928756714
27, 187.97121477127075
164, 169.3480703830719
3, 229.6522400379181
96, 39.23719549179077
67, 93.79002451896667
144, 24.815860748291016
125, 261.5816307067871
101, 15.055527925491333
165, 188.02594447135925
150, 41.73735499382019
44, 145.86735343933105
35, 172.9875464439392
80, 68.45760297775269
79, 68.5382297039032
163, 143.8488748073578
97, 28.296409368515015
158, 77.27122926712036
13, 199.9647934436798
69, 93.07783937454224
92, 45.95318603515625
66, 94.26820302009583
74, 77.68491506576538
132, 243.81475043296814
22, 195.11600470542908
29, 185.3649582862854
2, 229.8264627456665
32, 178.33913397789001
73, 83.67979049682617
146, 26.437032222747803
103, 12.424969673156738
42, 167.90018677711487
18, 196.24572801589966
110, 307.55278611183167
102, 12.570237398147583
72, 86.83221220970154
124, 263.45773339271545
34, 176.46871089935303
81, 65.80933332443237
112, 280.2515411376953
119, 275.7295813560486
128, 247.68534517288208
104, 12.31007981300354
83, 60.034892320632935
139, 14.775704860687256
91, 46.81513285636902
10, 206.42772006988525
142, 16.771676063537598
98, 23.483896493911743
15, 196.5583038330078
95, 42.20469617843628
138, 14.488931894302368
65, 94.99665951728821
145, 24.77359700202942
118, 277.3755886554718
55, 123.14033007621765
120, 275.3088617324829
85, 59.27625370025635
45, 146.3952658176422
174, 281.55199551582336
111, 285.67388820648193
28, 186.01534867286682
60, 111.78242135047913
4, 230.73104000091553
161, 118.0919885635376
57, 120.43893241882324
56, 121.35384035110474
87, 56.8515887260437
89, 52.871169567108154
114, 280.58416295051575
117, 277.6694893836975
173, 275.9670400619507
159, 83.89513278007507
157, 76.79409599304199
77, 73.48305797576904
71, 88.6658411026001
76, 73.27543020248413
107, 318.90279936790466
12, 200.9302704334259
141, 15.244882106781006
99, 23.512243509292603
156, 75.87462043762207
155, 75.51113438606262
17, 196.79517769813538
40, 169.408855676651
5, 221.75242114067078
109, 313.0922827720642
20, 195.57342004776
54, 124.41305422782898
36, 171.53777194023132
16, 196.6551468372345
62, 109.79323887825012
122, 270.199800491333
170, 255.4049575328827
116, 280.08441281318665
48, 138.70676708221436
21, 195.7329065799713
151, 42.687883615493774
25, 187.73815274238586
64, 96.60469055175781
100, 22.630198001861572
53, 126.74165177345276
58, 119.20170283317566
24, 190.57108855247498
30, 181.4527702331543
43, 166.16013860702515
52, 130.09906840324402
121, 273.5057511329651
33, 176.75205731391907
129, 246.63380098342896
47, 139.02330684661865
137, 14.499989748001099
90, 48.082470655441284
6, 219.16437458992004
123, 267.6252672672272
75, 76.79954624176025
14, 198.29230451583862
9, 207.2947244644165
19, 196.83210349082947
136, 14.34411096572876
162, 124.30336141586304
106, 5.4469687938690186
152, 47.365686655044556
38, 169.68806886672974
23, 193.0304160118103
154, 67.73125696182251
94, 45.32193946838379
172, 269.37177872657776
26, 187.6962685585022
113, 280.60779094696045
166, 198.05683755874634
8, 208.63245034217834
171, 266.61206459999084
50, 132.85916662216187
105, 11.539369583129883
147, 26.824002742767334
133, 241.85871171951294
168, 198.73868441581726
59, 114.63082456588745
39, 169.08985090255737
78, 72.661141872406
135, 11.129218578338623
134, 9.492699146270752
7, 212.6630928516388
88, 56.18242835998535
84, 59.28893566131592
82, 63.345020055770874
148, 27.501264333724976
46, 142.04502725601196
37, 171.14722537994385
167, 197.93720602989197
131, 244.07165217399597
130, 244.39587235450745
