version, time
1, 5.473026514053345
11, 12.994173288345337
3, 6.441941499710083
13, 14.211253881454468
22, 22.048935174942017
2, 5.879140138626099
18, 14.662028551101685
10, 12.859699249267578
15, 14.270928144454956
4, 9.154691219329834
12, 13.602705955505371
17, 14.573702812194824
5, 8.948267936706543
20, 17.235743045806885
16, 16.678925275802612
21, 19.844610929489136
25, 24.831380605697632
24, 26.55586814880371
6, 8.987834692001343
14, 14.54163932800293
9, 11.110115766525269
19, 14.640409469604492
23, 26.082010984420776
26, 26.81399893760681
8, 10.67037057876587
7, 10.05122709274292
