ClassName,Changes,TotalCommits
CLI2Converter,1,11
CLI2ConverterTest,1,11
Argument,3,158
ArgumentBuilder,6,158
CommandBuilder,5,158
DefaultOptionBuilder,6,158
GroupBuilder,3,158
PatternBuilder,3,158
SwitchBuilder,7,158
CommandLineImpl,3,158
DefaultingCommandLine,2,158
CommandLine,2,158
Parser,9,158
PreferencesCommandLine,2,158
PropertiesCommandLine,2,158
WriteableCommandLineImpl,5,158
DisplaySetting,3,158
Group,2,158
HelpLine,2,158
ArgumentImpl,10,158
Command,6,158
DefaultOption,7,158
OptionException,4,158
GroupImpl,11,158
HelpLineImpl,2,158
Option,6,158
OptionImpl,7,158
ParentImpl,6,158
PropertyOption,5,158
SourceDestArgument,5,158
Switch,9,158
Parent,2,158
ResourceConstants,3,52
ResourceHelper,8,158
Comparators,3,158
HelpFormatter,9,158
ClassValidator,6,158
DateValidator,9,158
EnumValidator,9,158
FileValidator,5,158
InvalidArgumentException,3,158
NumberValidator,7,158
UrlValidator,6,158
Validator,3,158
WriteableCommandLine,3,158
AlreadySelectedException,8,267
AbstractParserControl,2,92
CLArgsParser,2,92
CLOptionDescriptor,2,92
CLOption,2,92
CLUtil,2,92
ParserControl,2,92
Token,2,92
BasicParser,7,231
CLI2Converter,2,158
CommandLine,22,267
CommandLineParserFactory,5,256
CommandLineParser,9,264
GnuParser,15,263
HelpFormatter,18,267
MissingArgumentException,7,267
MissingOptionException,7,267
OptionBuilder,19,243
OptionGroup,12,267
Option,27,267
Options,24,267
OptionValidator,5,193
ParseException,7,267
Parser,20,231
PatternOptionBuilder,13,267
PosixParser,19,264
TypeHandler,11,267
UnrecognizedOptionException,7,267
Util,7,193
AntTest,2,158
CpTest,4,158
CvsTest,2,158
LsTest,2,158
Bug13886Test,2,158
Bug13935Test,2,158
Bug15046Test,2,158
Bug15648Test,2,158
Bug27575Test,2,158
Bug28005Test,3,158
Bug32533Test,3,104
BugCLI18Test,2,17
BugLoopingOptionLookAlikeTest,3,93
ArgumentBuilderTest,2,49
DefaultOptionBuilderTest,4,158
CLITestCase,3,158
DefaultingCommandLineTest,6,158
CommandLineDefaultsTest,2,134
ParserTest,2,86
PreferencesCommandLineTest,4,158
PropertiesCommandLineTest,5,158
CommandLineTestCase,6,158
WriteableCommandLineImplTest,3,158
DocumentationTest,7,158
JDependTest,4,158
ArgumentTestCase,2,158
ArgumentTest,9,158
CommandTest,5,158
DefaultOptionTest,4,158
GroupTestCase,3,158
GroupTest,6,158
NestedGroupTest,3,104
OptionTestCase,2,158
ParentTestCase,2,158
ParentTest,5,158
PropertyOptionTest,4,158
SwitchTest,6,158
PrecedenceTest,6,158
ResourceHelperTest,2,46
ComparatorsTest,3,158
HelpFormatterTest,10,158
ClassValidatorTest,4,158
DateValidatorTest,12,158
EnumValidatorTest,5,158
FileValidatorTest,9,158
NumberValidatorTest,5,158
ProtectedClass,3,158
TimeZoneTestSuite,2,79
UrlValidatorTest,5,158
WriteableCommandLineTestCase,4,158
ApplicationTest,10,263
ArgumentIsOptionTest,2,116
ClutilTestCase,2,92
BugCLI13Test,1,5
BugCLI18Test,1,17
BugCLI51Test,1,4
BugsTest,24,235
BuildTest,4,267
CLI2ConverterTest,2,158
GnuParseTest,4,256
HelpFormatterExamples,3,267
LongOptionWithShort,1,116
OptionBuilderTest,4,243
OptionGroupTest,7,267
OptionsTest,5,192
ParseRequiredTest,7,267
ParseTest,7,267
PatternOptionBuilderTest,7,267
TestHelpFormatter,8,267
ValuesTest,10,267
ValueTest,8,267
