ClassName,Changes,TotalCommits
CLI2Converter,3,569
CLI2ConverterTest,3,569
Argument,3,716
ArgumentBuilder,6,716
CommandBuilder,5,716
DefaultOptionBuilder,6,716
GroupBuilder,3,716
PatternBuilder,3,716
SwitchBuilder,7,716
CommandLineImpl,3,716
DefaultingCommandLine,2,716
CommandLine,2,716
Parser,9,716
PreferencesCommandLine,2,716
PropertiesCommandLine,2,716
WriteableCommandLineImpl,5,716
DisplaySetting,3,716
Group,2,716
HelpLine,2,716
ArgumentImpl,10,716
Command,6,716
DefaultOption,7,716
OptionException,4,716
GroupImpl,11,716
HelpLineImpl,2,716
Option,6,716
OptionImpl,7,716
ParentImpl,6,716
PropertyOption,5,716
SourceDestArgument,5,716
Switch,9,716
Parent,2,716
ResourceConstants,3,610
ResourceHelper,8,716
Comparators,3,716
HelpFormatter,9,716
ClassValidator,6,716
DateValidator,9,716
EnumValidator,9,716
FileValidator,5,716
InvalidArgumentException,3,716
NumberValidator,7,716
UrlValidator,6,716
Validator,3,716
WriteableCommandLine,3,716
AlreadySelectedException,13,825
AmbiguousOptionException,3,249
AbstractParserControl,2,650
CLArgsParser,2,650
CLOptionDescriptor,2,650
CLOption,2,650
CLUtil,2,650
ParserControl,2,650
Token,2,650
BasicParser,11,789
CLI2Converter,2,716
CommandLine,33,825
CommandLineParserFactory,5,814
CommandLineParser,15,822
DefaultParser,4,228
GnuParser,23,821
HelpFormatter,43,825
MissingArgumentException,12,825
MissingOptionException,12,825
OptionBuilder,23,801
OptionGroup,18,825
Option,40,825
Options,31,825
OptionValidator,10,751
ParseException,11,825
Parser,39,789
PatternOptionBuilder,21,825
PosixParser,30,822
TypeHandler,22,825
UnrecognizedOptionException,12,825
Util,12,751
AlreadySelectedException,3,206
AmbiguousOptionException,8,206
BasicParser,5,206
CommandLine,13,206
CommandLineParser,2,206
DefaultParser,12,206
GnuParser,7,206
HelpFormatter,26,206
MissingArgumentException,3,206
MissingOptionException,7,206
OptionBuilder,17,206
OptionGroup,9,206
Option,28,206
Options,18,206
OptionValidator,9,206
package-info,2,95
ParseException,3,206
Parser,16,206
PatternOptionBuilder,9,206
PosixParser,10,206
TypeHandler,7,206
UnrecognizedOptionException,3,206
Util,6,206
ApplicationTest,4,208
ArgumentIsOptionTest,4,208
BasicParserTest,5,208
BugCLI133Test,3,208
BugCLI13Test,3,208
BugCLI148Test,4,208
BugCLI162Test,4,208
BugCLI18Test,2,208
BugCLI252Test,4,18
BugCLI266Test,1,4
BugCLI71Test,6,208
BugsTest,1,46
BugsTest,7,208
CommandLineTest,5,208
DefaultParserTest,3,208
GnuParserTest,5,208
HelpFormatterTest,10,208
OptionBuilderTest,7,208
OptionGroupTest,6,208
OptionsTest,5,208
OptionTest,7,208
ParserTestCase,8,208
PatternOptionBuilderTest,4,208
PosixParserTest,5,208
UtilTest,2,208
ValuesTest,4,208
ValueTest,5,208
AntTest,2,716
CpTest,4,716
CvsTest,2,716
LsTest,2,716
Bug13886Test,2,716
Bug13935Test,2,716
Bug15046Test,2,716
Bug15648Test,2,716
Bug27575Test,2,716
Bug28005Test,3,716
Bug32533Test,3,662
BugCLI122Test,0,0
BugCLI123Test,0,0
BugCLI126Test,0,0
BugCLI12Test,0,0
BugCLI144Test,0,0
BugCLI145Test,0,0
BugCLI150Test,0,0
BugCLI158Test,0,0
BugCLI159Test,0,0
BugCLI18Test,2,575
BugCLI80Test,0,0
BugLoopingOptionLookAlikeTest,3,651
ArgumentBuilderTest,2,607
DefaultOptionBuilderTest,4,716
CLITestCase,3,716
DefaultingCommandLineTest,6,716
CommandLineDefaultsTest,2,692
ParserTest,2,644
PreferencesCommandLineTest,4,716
PropertiesCommandLineTest,5,716
CommandLineTestCase,6,716
WriteableCommandLineImplTest,3,716
DocumentationTest,7,716
JDependTest,4,716
ArgumentTestCase,2,716
ArgumentTest,9,716
CommandTest,5,716
DefaultOptionTest,4,716
GroupTestCase,3,716
GroupTest,6,716
NestedGroupTest,3,662
OptionTestCase,2,716
ParentTestCase,2,716
ParentTest,5,716
PropertyOptionTest,4,716
SwitchTest,6,716
PrecedenceTest,6,716
ResourceHelperTest,2,604
ComparatorsTest,3,716
HelpFormatterTest,10,716
ClassValidatorTest,4,716
DateValidatorTest,12,716
EnumValidatorTest,5,716
FileValidatorTest,9,716
NumberValidatorTest,5,716
ProtectedClass,3,716
TimeZoneTestSuite,2,637
UrlValidatorTest,5,716
WriteableCommandLineTestCase,4,716
ApplicationTest,22,821
ArgumentIsOptionTest,7,674
ClutilTestCase,2,650
BasicParserTest,8,491
BugCLI133Test,3,544
BugCLI138Test,0,0
BugCLI13Test,3,563
BugCLI148Test,5,512
BugCLI162Test,11,426
BugCLI18Test,4,575
BugCLI51Test,0,0
BugCLI71Test,4,561
BugsTest,30,793
BuildTest,5,825
CLI2ConverterTest,2,716
CommandLineTest,2,468
DefaultParserTest,2,228
GnuParserTest,12,476
GnuParseTest,5,814
HelpFormatterExamples,4,825
HelpFormatterTest,16,542
LongOptionWithShort,2,674
OptionBuilderTest,10,801
OptionGroupTest,16,825
OptionsTest,15,750
OptionTest,7,561
ParseRequiredTest,14,825
ParserTestCase,11,435
ParseTest,8,825
PatternOptionBuilderTest,18,825
PosixParserTest,15,500
TestHelpFormatter,8,825
UtilTest,6,544
ValuesTest,16,825
ValueTest,16,825
