ClassName,Changes,TotalCommits
CLI2Converter,3,376
CLI2ConverterTest,3,376
Argument,3,523
ArgumentBuilder,6,523
CommandBuilder,5,523
DefaultOptionBuilder,6,523
GroupBuilder,3,523
PatternBuilder,3,523
SwitchBuilder,7,523
CommandLineImpl,3,523
DefaultingCommandLine,2,523
CommandLine,2,523
Parser,9,523
PreferencesCommandLine,2,523
PropertiesCommandLine,2,523
WriteableCommandLineImpl,5,523
DisplaySetting,3,523
Group,2,523
HelpLine,2,523
ArgumentImpl,10,523
Command,6,523
DefaultOption,7,523
OptionException,4,523
GroupImpl,11,523
HelpLineImpl,2,523
Option,6,523
OptionImpl,7,523
ParentImpl,6,523
PropertyOption,5,523
SourceDestArgument,5,523
Switch,9,523
Parent,2,523
ResourceConstants,3,417
ResourceHelper,8,523
Comparators,3,523
HelpFormatter,9,523
ClassValidator,6,523
DateValidator,9,523
EnumValidator,9,523
FileValidator,5,523
InvalidArgumentException,3,523
NumberValidator,7,523
UrlValidator,6,523
Validator,3,523
WriteableCommandLine,3,523
AlreadySelectedException,13,632
AmbiguousOptionException,3,56
AbstractParserControl,2,457
CLArgsParser,2,457
CLOptionDescriptor,2,457
CLOption,2,457
CLUtil,2,457
ParserControl,2,457
Token,2,457
BasicParser,11,596
CLI2Converter,2,523
CommandLine,33,632
CommandLineParserFactory,5,621
CommandLineParser,15,629
DefaultParser,4,35
GnuParser,23,628
HelpFormatter,43,632
MissingArgumentException,12,632
MissingOptionException,12,632
OptionBuilder,23,608
OptionGroup,18,632
Option,40,632
Options,31,632
OptionValidator,10,558
ParseException,11,632
Parser,39,596
PatternOptionBuilder,21,632
PosixParser,30,629
TypeHandler,22,632
UnrecognizedOptionException,12,632
Util,12,558
AlreadySelectedException,1,13
AmbiguousOptionException,1,13
BasicParser,1,13
CommandLine,2,13
CommandLineParser,1,13
DefaultParser,3,13
GnuParser,1,13
HelpFormatter,4,13
MissingArgumentException,1,13
MissingOptionException,1,13
OptionBuilder,5,13
OptionGroup,2,13
Option,4,13
Options,2,13
OptionValidator,2,13
ParseException,1,13
Parser,3,13
PatternOptionBuilder,1,13
PosixParser,1,13
TypeHandler,1,13
UnrecognizedOptionException,1,13
Util,1,13
ApplicationTest,1,15
ArgumentIsOptionTest,1,15
BasicParserTest,1,15
BugCLI133Test,1,15
BugCLI13Test,1,15
BugCLI148Test,1,15
BugCLI162Test,1,15
BugCLI18Test,1,15
BugCLI71Test,2,15
BugsTest,2,15
CommandLineTest,2,15
DefaultParserTest,1,15
GnuParserTest,1,15
HelpFormatterTest,2,15
OptionBuilderTest,2,15
OptionGroupTest,2,15
OptionsTest,1,15
OptionTest,1,15
ParserTestCase,3,15
PatternOptionBuilderTest,1,15
PosixParserTest,1,15
UtilTest,1,15
ValuesTest,1,15
ValueTest,1,15
AntTest,2,523
CpTest,4,523
CvsTest,2,523
LsTest,2,523
Bug13886Test,2,523
Bug13935Test,2,523
Bug15046Test,2,523
Bug15648Test,2,523
Bug27575Test,2,523
Bug28005Test,3,523
Bug32533Test,3,469
BugCLI122Test,0,0
BugCLI123Test,0,0
BugCLI126Test,0,0
BugCLI12Test,0,0
BugCLI144Test,0,0
BugCLI145Test,0,0
BugCLI150Test,0,0
BugCLI158Test,0,0
BugCLI159Test,0,0
BugCLI18Test,2,382
BugCLI80Test,0,0
BugLoopingOptionLookAlikeTest,3,458
ArgumentBuilderTest,2,414
DefaultOptionBuilderTest,4,523
CLITestCase,3,523
DefaultingCommandLineTest,6,523
CommandLineDefaultsTest,2,499
ParserTest,2,451
PreferencesCommandLineTest,4,523
PropertiesCommandLineTest,5,523
CommandLineTestCase,6,523
WriteableCommandLineImplTest,3,523
DocumentationTest,7,523
JDependTest,4,523
ArgumentTestCase,2,523
ArgumentTest,9,523
CommandTest,5,523
DefaultOptionTest,4,523
GroupTestCase,3,523
GroupTest,6,523
NestedGroupTest,3,469
OptionTestCase,2,523
ParentTestCase,2,523
ParentTest,5,523
PropertyOptionTest,4,523
SwitchTest,6,523
PrecedenceTest,6,523
ResourceHelperTest,2,411
ComparatorsTest,3,523
HelpFormatterTest,10,523
ClassValidatorTest,4,523
DateValidatorTest,12,523
EnumValidatorTest,5,523
FileValidatorTest,9,523
NumberValidatorTest,5,523
ProtectedClass,3,523
TimeZoneTestSuite,2,444
UrlValidatorTest,5,523
WriteableCommandLineTestCase,4,523
ApplicationTest,22,628
ArgumentIsOptionTest,7,481
ClutilTestCase,2,457
BasicParserTest,8,298
BugCLI133Test,3,351
BugCLI138Test,0,0
BugCLI13Test,3,370
BugCLI148Test,5,319
BugCLI162Test,11,233
BugCLI18Test,4,382
BugCLI51Test,0,0
BugCLI71Test,4,368
BugsTest,30,600
BuildTest,5,632
CLI2ConverterTest,2,523
CommandLineTest,2,275
DefaultParserTest,2,35
GnuParserTest,12,283
GnuParseTest,5,621
HelpFormatterExamples,4,632
HelpFormatterTest,16,349
LongOptionWithShort,2,481
OptionBuilderTest,10,608
OptionGroupTest,16,632
OptionsTest,15,557
OptionTest,7,368
ParseRequiredTest,14,632
ParserTestCase,11,242
ParseTest,8,632
PatternOptionBuilderTest,18,632
PosixParserTest,15,307
TestHelpFormatter,8,632
UtilTest,6,351
ValuesTest,16,632
ValueTest,16,632
