ClassName,Changes,TotalCommits
CLI2Converter,2,66
CLI2ConverterTest,2,66
Argument,3,213
ArgumentBuilder,6,213
CommandBuilder,5,213
DefaultOptionBuilder,6,213
GroupBuilder,3,213
PatternBuilder,3,213
SwitchBuilder,7,213
CommandLineImpl,3,213
DefaultingCommandLine,2,213
CommandLine,2,213
Parser,9,213
PreferencesCommandLine,2,213
PropertiesCommandLine,2,213
WriteableCommandLineImpl,5,213
DisplaySetting,3,213
Group,2,213
HelpLine,2,213
ArgumentImpl,10,213
Command,6,213
DefaultOption,7,213
OptionException,4,213
GroupImpl,11,213
HelpLineImpl,2,213
Option,6,213
OptionImpl,7,213
ParentImpl,6,213
PropertyOption,5,213
SourceDestArgument,5,213
Switch,9,213
Parent,2,213
ResourceConstants,3,107
ResourceHelper,8,213
Comparators,3,213
HelpFormatter,9,213
ClassValidator,6,213
DateValidator,9,213
EnumValidator,9,213
FileValidator,5,213
InvalidArgumentException,3,213
NumberValidator,7,213
UrlValidator,6,213
Validator,3,213
WriteableCommandLine,3,213
AlreadySelectedException,9,322
AbstractParserControl,2,147
CLArgsParser,2,147
CLOptionDescriptor,2,147
CLOption,2,147
CLUtil,2,147
ParserControl,2,147
Token,2,147
BasicParser,8,286
CLI2Converter,2,213
CommandLine,24,322
CommandLineParserFactory,5,311
CommandLineParser,12,319
GnuParser,17,318
HelpFormatter,24,322
MissingArgumentException,8,322
MissingOptionException,8,322
OptionBuilder,20,298
OptionGroup,14,322
Option,36,322
Options,26,322
OptionValidator,6,248
ParseException,8,322
Parser,24,286
PatternOptionBuilder,16,322
PosixParser,20,319
TypeHandler,14,322
UnrecognizedOptionException,8,322
Util,9,248
AntTest,2,213
CpTest,4,213
CvsTest,2,213
LsTest,2,213
Bug13886Test,2,213
Bug13935Test,2,213
Bug15046Test,2,213
Bug15648Test,2,213
Bug27575Test,2,213
Bug28005Test,3,213
Bug32533Test,3,159
BugCLI18Test,2,72
BugLoopingOptionLookAlikeTest,3,148
ArgumentBuilderTest,2,104
DefaultOptionBuilderTest,4,213
CLITestCase,3,213
DefaultingCommandLineTest,6,213
CommandLineDefaultsTest,2,189
ParserTest,2,141
PreferencesCommandLineTest,4,213
PropertiesCommandLineTest,5,213
CommandLineTestCase,6,213
WriteableCommandLineImplTest,3,213
DocumentationTest,7,213
JDependTest,4,213
ArgumentTestCase,2,213
ArgumentTest,9,213
CommandTest,5,213
DefaultOptionTest,4,213
GroupTestCase,3,213
GroupTest,6,213
NestedGroupTest,3,159
OptionTestCase,2,213
ParentTestCase,2,213
ParentTest,5,213
PropertyOptionTest,4,213
SwitchTest,6,213
PrecedenceTest,6,213
ResourceHelperTest,2,101
ComparatorsTest,3,213
HelpFormatterTest,10,213
ClassValidatorTest,4,213
DateValidatorTest,12,213
EnumValidatorTest,5,213
FileValidatorTest,9,213
NumberValidatorTest,5,213
ProtectedClass,3,213
TimeZoneTestSuite,2,134
UrlValidatorTest,5,213
WriteableCommandLineTestCase,4,213
ApplicationTest,12,318
ArgumentIsOptionTest,3,171
ClutilTestCase,2,147
BugCLI133Test,1,41
BugCLI138Test,2,10
BugCLI13Test,1,60
BugCLI148Test,2,9
BugCLI18Test,2,72
BugCLI51Test,1,59
BugCLI71Test,1,58
BugsTest,26,290
BuildTest,5,322
CLI2ConverterTest,2,213
GnuParseTest,6,311
HelpFormatterExamples,4,322
HelpFormatterTest,2,39
LongOptionWithShort,2,171
OptionBuilderTest,5,298
OptionGroupTest,8,322
OptionsTest,7,247
OptionTest,3,58
ParseRequiredTest,8,322
ParseTest,9,322
PatternOptionBuilderTest,10,322
TestHelpFormatter,10,322
UtilTest,1,41
ValuesTest,11,322
ValueTest,10,322
