ClassName,Changes,TotalCommits
CLI2Converter,2,119
CLI2ConverterTest,2,119
Argument,3,266
ArgumentBuilder,6,266
CommandBuilder,5,266
DefaultOptionBuilder,6,266
GroupBuilder,3,266
PatternBuilder,3,266
SwitchBuilder,7,266
CommandLineImpl,3,266
DefaultingCommandLine,2,266
CommandLine,2,266
Parser,9,266
PreferencesCommandLine,2,266
PropertiesCommandLine,2,266
WriteableCommandLineImpl,5,266
DisplaySetting,3,266
Group,2,266
HelpLine,2,266
ArgumentImpl,10,266
Command,6,266
DefaultOption,7,266
OptionException,4,266
GroupImpl,11,266
HelpLineImpl,2,266
Option,6,266
OptionImpl,7,266
ParentImpl,6,266
PropertyOption,5,266
SourceDestArgument,5,266
Switch,9,266
Parent,2,266
ResourceConstants,3,160
ResourceHelper,8,266
Comparators,3,266
HelpFormatter,9,266
ClassValidator,6,266
DateValidator,9,266
EnumValidator,9,266
FileValidator,5,266
InvalidArgumentException,3,266
NumberValidator,7,266
UrlValidator,6,266
Validator,3,266
WriteableCommandLine,3,266
AlreadySelectedException,11,375
AbstractParserControl,2,200
CLArgsParser,2,200
CLOptionDescriptor,2,200
CLOption,2,200
CLUtil,2,200
ParserControl,2,200
Token,2,200
BasicParser,8,339
CLI2Converter,2,266
CommandLine,27,375
CommandLineParserFactory,5,364
CommandLineParser,12,372
GnuParser,20,371
HelpFormatter,26,375
MissingArgumentException,10,375
MissingOptionException,10,375
OptionBuilder,20,351
OptionGroup,15,375
Option,37,375
Options,27,375
OptionValidator,8,301
ParseException,9,375
Parser,32,339
PatternOptionBuilder,18,375
PosixParser,22,372
TypeHandler,15,375
UnrecognizedOptionException,10,375
Util,9,301
AntTest,2,266
CpTest,4,266
CvsTest,2,266
LsTest,2,266
Bug13886Test,2,266
Bug13935Test,2,266
Bug15046Test,2,266
Bug15648Test,2,266
Bug27575Test,2,266
Bug28005Test,3,266
Bug32533Test,3,212
BugCLI18Test,2,125
BugLoopingOptionLookAlikeTest,3,201
ArgumentBuilderTest,2,157
DefaultOptionBuilderTest,4,266
CLITestCase,3,266
DefaultingCommandLineTest,6,266
CommandLineDefaultsTest,2,242
ParserTest,2,194
PreferencesCommandLineTest,4,266
PropertiesCommandLineTest,5,266
CommandLineTestCase,6,266
WriteableCommandLineImplTest,3,266
DocumentationTest,7,266
JDependTest,4,266
ArgumentTestCase,2,266
ArgumentTest,9,266
CommandTest,5,266
DefaultOptionTest,4,266
GroupTestCase,3,266
GroupTest,6,266
NestedGroupTest,3,212
OptionTestCase,2,266
ParentTestCase,2,266
ParentTest,5,266
PropertyOptionTest,4,266
SwitchTest,6,266
PrecedenceTest,6,266
ResourceHelperTest,2,154
ComparatorsTest,3,266
HelpFormatterTest,10,266
ClassValidatorTest,4,266
DateValidatorTest,12,266
EnumValidatorTest,5,266
FileValidatorTest,9,266
NumberValidatorTest,5,266
ProtectedClass,3,266
TimeZoneTestSuite,2,187
UrlValidatorTest,5,266
WriteableCommandLineTestCase,4,266
ApplicationTest,14,371
ArgumentIsOptionTest,5,224
ClutilTestCase,2,200
BasicParserTest,1,41
BugCLI133Test,2,94
BugCLI138Test,2,63
BugCLI13Test,2,113
BugCLI148Test,3,62
BugCLI18Test,3,125
BugCLI51Test,2,112
BugCLI71Test,3,111
BugsTest,29,343
BuildTest,7,375
CLI2ConverterTest,2,266
CommandLineTest,1,18
GnuParserTest,6,26
GnuParseTest,10,364
HelpFormatterExamples,5,375
HelpFormatterTest,10,92
LongOptionWithShort,4,224
OptionBuilderTest,8,351
OptionGroupTest,13,375
OptionsTest,12,300
OptionTest,6,111
ParseRequiredTest,13,375
ParseTest,12,375
PatternOptionBuilderTest,13,375
PosixParserTest,6,50
TestHelpFormatter,10,375
UtilTest,3,94
ValuesTest,14,375
ValueTest,13,375
