ClassName,Changes,TotalCommits
CLI2Converter,3,361
CLI2ConverterTest,3,361
Argument,3,508
ArgumentBuilder,6,508
CommandBuilder,5,508
DefaultOptionBuilder,6,508
GroupBuilder,3,508
PatternBuilder,3,508
SwitchBuilder,7,508
CommandLineImpl,3,508
DefaultingCommandLine,2,508
CommandLine,2,508
Parser,9,508
PreferencesCommandLine,2,508
PropertiesCommandLine,2,508
WriteableCommandLineImpl,5,508
DisplaySetting,3,508
Group,2,508
HelpLine,2,508
ArgumentImpl,10,508
Command,6,508
DefaultOption,7,508
OptionException,4,508
GroupImpl,11,508
HelpLineImpl,2,508
Option,6,508
OptionImpl,7,508
ParentImpl,6,508
PropertyOption,5,508
SourceDestArgument,5,508
Switch,9,508
Parent,2,508
ResourceConstants,3,402
ResourceHelper,8,508
Comparators,3,508
HelpFormatter,9,508
ClassValidator,6,508
DateValidator,9,508
EnumValidator,9,508
FileValidator,5,508
InvalidArgumentException,3,508
NumberValidator,7,508
UrlValidator,6,508
Validator,3,508
WriteableCommandLine,3,508
AlreadySelectedException,12,617
AmbiguousOptionException,2,41
AbstractParserControl,2,442
CLArgsParser,2,442
CLOptionDescriptor,2,442
CLOption,2,442
CLUtil,2,442
ParserControl,2,442
Token,2,442
BasicParser,10,581
CLI2Converter,2,508
CommandLine,32,617
CommandLineParserFactory,5,606
CommandLineParser,14,614
DefaultParser,2,20
GnuParser,22,613
HelpFormatter,42,617
MissingArgumentException,11,617
MissingOptionException,11,617
OptionBuilder,22,593
OptionGroup,17,617
Option,39,617
Options,30,617
OptionValidator,9,543
ParseException,10,617
Parser,39,581
PatternOptionBuilder,20,617
PosixParser,29,614
TypeHandler,21,617
UnrecognizedOptionException,11,617
Util,10,543
AntTest,2,508
CpTest,4,508
CvsTest,2,508
LsTest,2,508
Bug13886Test,2,508
Bug13935Test,2,508
Bug15046Test,2,508
Bug15648Test,2,508
Bug27575Test,2,508
Bug28005Test,3,508
Bug32533Test,3,454
BugCLI122Test,0,0
BugCLI123Test,0,0
BugCLI126Test,0,0
BugCLI12Test,0,0
BugCLI144Test,0,0
BugCLI145Test,0,0
BugCLI150Test,0,0
BugCLI158Test,0,0
BugCLI159Test,0,0
BugCLI18Test,2,367
BugCLI80Test,0,0
BugLoopingOptionLookAlikeTest,3,443
ArgumentBuilderTest,2,399
DefaultOptionBuilderTest,4,508
CLITestCase,3,508
DefaultingCommandLineTest,6,508
CommandLineDefaultsTest,2,484
ParserTest,2,436
PreferencesCommandLineTest,4,508
PropertiesCommandLineTest,5,508
CommandLineTestCase,6,508
WriteableCommandLineImplTest,3,508
DocumentationTest,7,508
JDependTest,4,508
ArgumentTestCase,2,508
ArgumentTest,9,508
CommandTest,5,508
DefaultOptionTest,4,508
GroupTestCase,3,508
GroupTest,6,508
NestedGroupTest,3,454
OptionTestCase,2,508
ParentTestCase,2,508
ParentTest,5,508
PropertyOptionTest,4,508
SwitchTest,6,508
PrecedenceTest,6,508
ResourceHelperTest,2,396
ComparatorsTest,3,508
HelpFormatterTest,10,508
ClassValidatorTest,4,508
DateValidatorTest,12,508
EnumValidatorTest,5,508
FileValidatorTest,9,508
NumberValidatorTest,5,508
ProtectedClass,3,508
TimeZoneTestSuite,2,429
UrlValidatorTest,5,508
WriteableCommandLineTestCase,4,508
ApplicationTest,21,613
ArgumentIsOptionTest,6,466
ClutilTestCase,2,442
BasicParserTest,7,283
BugCLI133Test,2,336
BugCLI138Test,0,0
BugCLI13Test,2,355
BugCLI148Test,4,304
BugCLI162Test,10,218
BugCLI18Test,3,367
BugCLI51Test,0,0
BugCLI71Test,3,353
BugsTest,30,585
BuildTest,5,617
CLI2ConverterTest,2,508
CommandLineTest,1,260
DefaultParserTest,1,20
GnuParserTest,11,268
GnuParseTest,5,606
HelpFormatterExamples,4,617
HelpFormatterTest,15,334
LongOptionWithShort,2,466
OptionBuilderTest,9,593
OptionGroupTest,15,617
OptionsTest,14,542
OptionTest,6,353
ParseRequiredTest,14,617
ParserTestCase,9,227
ParseTest,8,617
PatternOptionBuilderTest,17,617
PosixParserTest,14,292
TestHelpFormatter,8,617
UtilTest,4,336
ValuesTest,15,617
ValueTest,14,617
