ClassName,Changes,TotalCommits
Argument,6,249
ArgumentBuilder,10,249
CommandBuilder,7,249
DefaultOptionBuilder,8,249
GroupBuilder,5,249
PatternBuilder,6,249
SwitchBuilder,9,249
CommandLineImpl,6,249
DefaultingCommandLine,7,249
CommandLine,6,249
Parser,13,249
PreferencesCommandLine,7,249
PropertiesCommandLine,7,249
WriteableCommandLineImpl,13,249
DisplaySetting,6,249
Group,5,249
HelpLine,5,249
ArgumentImpl,18,249
Command,8,249
DefaultOption,9,249
OptionException,8,249
GroupImpl,17,249
HelpLineImpl,5,249
Option,12,249
OptionImpl,11,249
ParentImpl,9,249
PropertyOption,8,249
SourceDestArgument,7,249
Switch,11,249
Parent,5,249
ResourceConstants,6,143
ResourceHelper,12,249
Comparators,7,249
HelpFormatter,12,249
ClassValidator,8,249
DateValidator,13,249
EnumValidator,11,249
FileValidator,8,249
InvalidArgumentException,5,249
NumberValidator,9,249
UrlValidator,8,249
Validator,6,249
WriteableCommandLine,8,249
AlreadySelectedException,9,358
AbstractParserControl,2,183
CLArgsParser,2,183
CLOptionDescriptor,2,183
CLOption,2,183
CLUtil,2,183
ParserControl,2,183
Token,2,183
BasicParser,8,322
CLI2Converter,2,249
CommandLine,22,358
CommandLineParserFactory,5,347
CommandLineParser,10,355
GnuParser,16,354
HelpFormatter,19,358
MissingArgumentException,8,358
MissingOptionException,8,358
OptionBuilder,20,334
OptionGroup,13,358
Option,27,358
Options,25,358
OptionValidator,6,284
ParseException,8,358
Parser,21,322
PatternOptionBuilder,14,358
PosixParser,18,355
TypeHandler,12,358
UnrecognizedOptionException,8,358
Util,8,284
AntTest,4,249
CpTest,8,249
CvsTest,4,249
LsTest,6,249
Bug13886Test,4,249
Bug13935Test,4,249
Bug15046Test,4,249
Bug15648Test,4,249
Bug27575Test,5,249
Bug28005Test,6,249
Bug32533Test,6,195
BugCLI122Test,4,47
BugCLI123Test,1,4
BugCLI126Test,2,9
BugCLI12Test,6,104
BugCLI144Test,1,7
BugCLI145Test,1,15
BugCLI158Test,1,6
BugCLI18Test,4,108
BugCLI80Test,4,102
BugLoopingOptionLookAlikeTest,8,184
ArgumentBuilderTest,5,140
DefaultOptionBuilderTest,6,249
CLITestCase,6,249
DefaultingCommandLineTest,10,249
CommandLineDefaultsTest,5,225
ParserTest,6,177
PreferencesCommandLineTest,7,249
PropertiesCommandLineTest,8,249
CommandLineTestCase,10,249
WriteableCommandLineImplTest,5,249
DocumentationTest,10,249
JDependTest,7,249
ArgumentTestCase,4,249
ArgumentTest,11,249
CommandTest,7,249
DefaultOptionTest,7,249
GroupTestCase,5,249
GroupTest,8,249
NestedGroupTest,5,195
OptionTestCase,4,249
ParentTestCase,4,249
ParentTest,7,249
PropertyOptionTest,8,249
SwitchTest,8,249
PrecedenceTest,8,249
ResourceHelperTest,5,137
ComparatorsTest,6,249
HelpFormatterTest,13,249
ClassValidatorTest,7,249
DateValidatorTest,16,249
EnumValidatorTest,7,249
FileValidatorTest,12,249
NumberValidatorTest,7,249
ProtectedClass,5,249
TimeZoneTestSuite,4,170
UrlValidatorTest,7,249
WriteableCommandLineTestCase,8,249
ApplicationTest,11,354
ArgumentIsOptionTest,3,207
ClutilTestCase,2,183
BugCLI18Test,2,108
BugsTest,24,326
BuildTest,5,358
CLI2ConverterTest,2,249
GnuParseTest,5,347
HelpFormatterExamples,4,358
LongOptionWithShort,2,207
OptionBuilderTest,5,334
OptionGroupTest,8,358
OptionsTest,6,283
ParseRequiredTest,8,358
ParseTest,8,358
PatternOptionBuilderTest,8,358
TestHelpFormatter,8,358
ValuesTest,11,358
ValueTest,9,358
