ClassName,Changes,TotalCommits
CLI2Converter,3,175
CLI2ConverterTest,3,175
Argument,3,322
ArgumentBuilder,6,322
CommandBuilder,5,322
DefaultOptionBuilder,6,322
GroupBuilder,3,322
PatternBuilder,3,322
SwitchBuilder,7,322
CommandLineImpl,3,322
DefaultingCommandLine,2,322
CommandLine,2,322
Parser,9,322
PreferencesCommandLine,2,322
PropertiesCommandLine,2,322
WriteableCommandLineImpl,5,322
DisplaySetting,3,322
Group,2,322
HelpLine,2,322
ArgumentImpl,10,322
Command,6,322
DefaultOption,7,322
OptionException,4,322
GroupImpl,11,322
HelpLineImpl,2,322
Option,6,322
OptionImpl,7,322
ParentImpl,6,322
PropertyOption,5,322
SourceDestArgument,5,322
Switch,9,322
Parent,2,322
ResourceConstants,3,216
ResourceHelper,8,322
Comparators,3,322
HelpFormatter,9,322
ClassValidator,6,322
DateValidator,9,322
EnumValidator,9,322
FileValidator,5,322
InvalidArgumentException,3,322
NumberValidator,7,322
UrlValidator,6,322
Validator,3,322
WriteableCommandLine,3,322
AlreadySelectedException,12,431
AbstractParserControl,2,256
CLArgsParser,2,256
CLOptionDescriptor,2,256
CLOption,2,256
CLUtil,2,256
ParserControl,2,256
Token,2,256
BasicParser,9,395
CLI2Converter,2,322
CommandLine,29,431
CommandLineParserFactory,5,420
CommandLineParser,13,428
GnuParser,21,427
HelpFormatter,37,431
MissingArgumentException,11,431
MissingOptionException,11,431
OptionBuilder,21,407
OptionGroup,16,431
Option,38,431
Options,28,431
OptionValidator,9,357
ParseException,10,431
Parser,33,395
PatternOptionBuilder,20,431
PosixParser,27,428
TypeHandler,20,431
UnrecognizedOptionException,11,431
Util,10,357
AntTest,2,322
CpTest,4,322
CvsTest,2,322
LsTest,2,322
Bug13886Test,2,322
Bug13935Test,2,322
Bug15046Test,2,322
Bug15648Test,2,322
Bug27575Test,2,322
Bug28005Test,3,322
Bug32533Test,3,268
BugCLI18Test,2,181
BugLoopingOptionLookAlikeTest,3,257
ArgumentBuilderTest,2,213
DefaultOptionBuilderTest,4,322
CLITestCase,3,322
DefaultingCommandLineTest,6,322
CommandLineDefaultsTest,2,298
ParserTest,2,250
PreferencesCommandLineTest,4,322
PropertiesCommandLineTest,5,322
CommandLineTestCase,6,322
WriteableCommandLineImplTest,3,322
DocumentationTest,7,322
JDependTest,4,322
ArgumentTestCase,2,322
ArgumentTest,9,322
CommandTest,5,322
DefaultOptionTest,4,322
GroupTestCase,3,322
GroupTest,6,322
NestedGroupTest,3,268
OptionTestCase,2,322
ParentTestCase,2,322
ParentTest,5,322
PropertyOptionTest,4,322
SwitchTest,6,322
PrecedenceTest,6,322
ResourceHelperTest,2,210
ComparatorsTest,3,322
HelpFormatterTest,10,322
ClassValidatorTest,4,322
DateValidatorTest,12,322
EnumValidatorTest,5,322
FileValidatorTest,9,322
NumberValidatorTest,5,322
ProtectedClass,3,322
TimeZoneTestSuite,2,243
UrlValidatorTest,5,322
WriteableCommandLineTestCase,4,322
ApplicationTest,20,427
ArgumentIsOptionTest,6,280
ClutilTestCase,2,256
BasicParserTest,2,97
BugCLI133Test,2,150
BugCLI138Test,2,119
BugCLI13Test,2,169
BugCLI148Test,3,118
BugCLI162Test,9,32
BugCLI18Test,3,181
BugCLI51Test,3,168
BugCLI71Test,3,167
BugsTest,30,399
BuildTest,7,431
CLI2ConverterTest,2,322
CommandLineTest,1,74
GnuParserTest,7,82
GnuParseTest,10,420
HelpFormatterExamples,6,431
HelpFormatterTest,11,148
LongOptionWithShort,4,280
OptionBuilderTest,8,407
OptionGroupTest,13,431
OptionsTest,13,356
OptionTest,6,167
ParseRequiredTest,13,431
ParserTestCase,2,41
ParseTest,12,431
PatternOptionBuilderTest,17,431
PosixParserTest,10,106
TestHelpFormatter,10,431
UtilTest,4,150
ValuesTest,14,431
ValueTest,13,431
