version, time
1, 8.64832592010498
2, 0.33286571502685547
3, 0.5165572166442871
4, 3.1247398853302
5, 0.005171060562133789
7, 7.651298999786377
8, 8.080332040786743
9, 0.15955901145935059
10, 0.2632122039794922
11, 2.2596206665039062
13, 0.005043983459472656
14, 0.007693052291870117
12, 0.8973069190979004
15, 8.007889986038208
16, 0.045654296875
21, 8.110695838928223
17, 8.63015866279602
18, 8.534032583236694
19, 0.21772193908691406
20, 0.2196972370147705
22, 2.7566943168640137
23, 1.1078288555145264
24, 0.2507753372192383
25, 0.24782371520996094
26, 0.4166290760040283
27, 8.751362085342407
28, 1.7338345050811768
29, 0.19787025451660156
30, 3.063624620437622
31, 0.10102653503417969
32, 0.2786719799041748
33, 0.005212545394897461
34, 0.5414557456970215
35, 3.363645315170288
36, 0.5127556324005127
37, 0.3461415767669678
38, 0.04242706298828125
39, 2.9793407917022705
40, 1.8721373081207275
