version, time
1, 11.339471578598022
2, 0.6675832271575928
3, 3.9526612758636475
4, 13.139191150665283
5, 0.4453601837158203
6, 9.833981275558472
7, 3.555616617202759
8, 0.8908019065856934
9, 0.9641003608703613
10, 4.665675401687622
11, 3.3102142810821533
12, 6.5395073890686035
13, 14.820901155471802
14, 2.351012945175171
15, 4.152976036071777
16, 0.8203532695770264
17, 0.15136098861694336
18, 0.6121368408203125
19, 4.136042356491089
20, 11.715115785598755
21, 0.993065595626831
22, 0.5827846527099609
23, 0.40369749069213867
24, 0.37963104248046875
25, 7.798287391662598
26, 4.42618203163147
27, 0.865358829498291
28, 0.47135496139526367
29, 0.17168903350830078
30, 3.822636842727661
31, 0.08439207077026367
32, 8.319019556045532
33, 11.16100811958313
34, 1.0634174346923828
35, 0.7251555919647217
36, 5.1794798374176025
37, 4.197739362716675
38, 2.3412904739379883
39, 4.317198038101196
40, 1.1506805419921875
41, 14.59510588645935
42, 1.0708367824554443
43, 5.228488445281982
44, 0.4990231990814209
45, 5.11317777633667
46, 0.6559948921203613
47, 2.9173929691314697
48, 3.875405788421631
49, 5.097676038742065
50, 3.2073984146118164
51, 0.023334741592407227
52, 10.96931767463684
53, 0.15808963775634766
54, 3.4654269218444824
55, 11.400998592376709
56, 5.247741460800171
57, 1.1449472904205322
58, 10.048436641693115
59, 0.7327497005462646
60, 0.3446214199066162
61, 1.3456261157989502
62, 4.630137205123901
63, 11.901639223098755
64, 0.3000781536102295
65, 12.264353275299072
66, 9.280503034591675
67, 2.739423990249634
68, 5.738452911376953
69, 0.7336404323577881
70, 0.005331277847290039
71, 0.00577235221862793
72, 0.2395458221435547
73, 1.303194284439087
74, 0.17054080963134766
75, 5.128477096557617
76, 1.2253527641296387
77, 0.487518310546875
78, 0.7860212326049805
79, 1.0147738456726074
80, 1.8229541778564453
81, 7.436380624771118
82, 4.479964733123779
83, 0.44544529914855957
84, 0.8214759826660156
85, 10.219794034957886
86, 0.4577155113220215
87, 0.3076441287994385
88, 3.9491395950317383
89, 0.3317301273345947
90, 2.9437873363494873
91, 0.5639438629150391
92, 7.980779409408569
93, 0.09400129318237305
