TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorWithSoundex,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testUsMappingOWithDiaeresis,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreTrimmable,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testRandomBytesHex,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testRandomBytes,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testMsSqlServer1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testNewInstance,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testEncodeBasic,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testNewInstance2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testWikipediaAmericanSoundex,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testBadCharacters,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testEncodeBatch4,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32InputStreamTest.testBase32InputStreamByChunk,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testUsMappingEWithAcute,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testEncodeBatch2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32OutputStreamByChunk,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testBase32Samples,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testUsEnglishStatic,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testHWRuleEx1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testSingleCharEncoding,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testHWRuleEx3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testCodec200,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testMsSqlServer3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testRandomBytesChunked,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32OutputStreamByteByByte,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testNewInstance3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testBase32Chunked,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testBase32SamplesNonDefaultPadding,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testHWRuleEx2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32InputStreamTest.testBase32InputStreamByteByByte,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testDifference,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.language.SoundexTest.testEncodeBatch3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.Base32Test.testBase32HexSamples,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
org.apache.commons.codec.binary.BaseNCodecTest.testBaseNCodec,,,,0.0
org.apache.commons.codec.language.DaitchMokotoffSoundexTest.testAccentedCharacterFolding,,,,0.0
org.apache.commons.codec.digest.HmacUtilsTest.testNullKey,,,,0.0
org.apache.commons.codec.language.ColognePhoneticTest.testAychlmajrForCodec122,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testAccentRemoval_WithSpaces_SuccessfullyRemovedAndSpacesInvariant,,,,0.0
org.apache.commons.codec.digest.Sha512CryptTest.testSha512CryptStrings,,,,0.0
org.apache.commons.codec.language.NysiisTest.testRule4Dot2,,,,0.0
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualKnight,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_5_Returns4_Successfully2,,,,0.0
org.apache.commons.codec.binary.Base64Test.testUrlSafe,,,,0.0
org.apache.commons.codec.binary.HexTest.testDecodeByteBufferOddCharacters,,,,0.0
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32EmptyOutputStreamPemChunkSize,,,,0.0
org.apache.commons.codec.CharEncodingTest.testUtf16Be,,,,0.0
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByChunk,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_SecondNameJustSpace_ReturnsFalse,,,,0.0
org.apache.commons.codec.language.DaitchMokotoffSoundexTest.testSoundexBasic3,,,,0.0
org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance3,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_ShortNames_AL_ED_WorksButNoMatch,,,,0.0
org.apache.commons.codec.digest.HmacUtilsTest.testSha256HMac,,,,0.0
org.apache.commons.codec.digest.Md5CryptTest.testMd5CryptBytes,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_BRIAN_BRYAN_SuccessfullyMatched,,,,0.0
org.apache.commons.codec.binary.Base64InputStreamTest.testCodec101,,,,0.0
org.apache.commons.codec.language.DaitchMokotoffSoundexTest.testEncodeBasic,,,,0.0
org.apache.commons.codec.digest.Sha256CryptTest.testSha256CryptBytes,,,,0.0
org.apache.commons.codec.language.ColognePhoneticTest.testIsEncodeEquals,,,,0.0
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetConcat,,,,0.0
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorWithDoubleMetaphoneAndInvalidInput,,,,0.0
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWhite,,,,0.0
org.apache.commons.codec.binary.Base64Codec13Test.testStaticDecodeChunked,,,,0.0
org.apache.commons.codec.binary.Base64InputStreamTest.testAvailable,,,,0.0
org.apache.commons.codec.net.URLCodecTest.testUnsafeEncodeDecode,,,,0.0
org.apache.commons.codec.language.MetaphoneTest.testWhy,,,,0.0
org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualBasic,,,,0.0
org.apache.commons.codec.language.NysiisTest.testRule5,,,,0.0
org.apache.commons.codec.binary.Base64Test.testIgnoringNonBase64InDecode,,,,0.0
org.apache.commons.codec.language.Caverphone2Test.testSpecificationExamples,,,,0.0
org.apache.commons.codec.binary.Base64InputStreamTest.testSkipBig,,,,0.0
org.apache.commons.codec.digest.Sha256CryptTest.testSha256LargetThanBlocksize,,,,0.0
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUTF8RoundTrip,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testAccentRemoval_GerSpanFrenMix_SuccessfullyRemoved,,,,0.0
org.apache.commons.codec.binary.Base64Test.testDecodeWithWhitespace,,,,0.0
org.apache.commons.codec.language.Caverphone1Test.testWikipediaExamples,,,,0.0
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex2,,,,0.0
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeStringWithNull,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetEncoding_One_Letter_to_Nothing,,,,0.0
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUsAscii,,,,0.0
org.apache.commons.codec.binary.Base64OutputStreamTest.testCodec98NPE,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_SecondNameNothing_ReturnsFalse,,,,0.0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_FRANCISZEK_FRANCES_SuccessfullyMatched,,,,0.0
org.apache.commons.codec.binary.Base64Test.testRfc4648Section10DecodeWithCrLf,,,,0.0
org.apache.commons.codec.language.DoubleMetaphoneTest.testSetMaxCodeLength,,,,0.0
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Le,,,,0.0
org.apache.commons.codec.binary.Base64Test.testCodec112,,,,0.0
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64EmptyOutputStreamMimeChunkSize,,,,0.0
