ClassName,Changes,TotalCommits,Insertions,Deletions
IterableUtils,10,44,1212,254
FluentIterable,7,31,407,83
TestAll,303,2767,2930,3036
IterableUtilsTest,4,44,535,119
AbstractMultiValuedMap,9,112,874,624
ZippingIterator,2,28,38,18
AbstractNavigableSetDecorator,1,17,1,1
PredicatedNavigableSet,1,17,2,2
CollectionUtils,152,2752,7134,5534
MultiValuedLinkedHashMap,6,112,282,282
MultiMapUtils,5,106,117,153
MultiValuedHashMap,5,112,186,297
MultiValuedHashMapTest,5,112,205,290
MultiValuedLinkedHashMapTest,5,112,278,278
MultiValuedMap,5,112,211,178
AbstractMultiValuedMapTest,5,112,798,145
AbstractPatriciaTrie,11,265,89,86
MapUtils,105,2732,7367,5908
AbstractListValuedMap,4,106,185,142
AbstractMultiValuedMapDecorator,4,112,60,25
UnmodifiableMultiValuedMap,4,112,48,30
IteratorUtils,76,2433,4170,3145
package-info,86,2767,1201,765
ListUtils,85,2754,2875,2238
AbstractHashedMap,56,1845,4820,3420
TransformedMap,63,2170,2028,1782
MultiValueMap,40,1379,1878,1662
LRUMap,78,2732,1890,1993
AbstractSetValuedMap,3,106,125,98
MultiMapUtilsTest,3,106,35,28
ListOrderedMap,54,1998,2741,1939
UnmodifiableMultiValuedMapTest,3,112,202,18
TransformedMultiValuedMapTest,3,112,41,29
TestCollectionUtils,72,2752,4251,4564
AbstractDualBidiMap,53,2038,3547,2742
Flat3Map,49,1900,4506,4332
ReferenceMap,61,2459,2399,3082
ComparatorPredicate,22,890,1086,1082
SetUtils,60,2454,1746,1260
ExtendedProperties,67,2764,3331,5154
BoundedIterator,3,125,7,40
StaticBucketMap,56,2482,2954,2748
TestLRUMap,62,2767,2226,2572
TreeList,34,1519,2857,2441
SequencesComparator,17,765,1285,1202
DefaultEquator,18,818,209,190
SetUniqueList,44,2004,2343,1919
UnboundedFifoBuffer,54,2478,1124,1382
PassiveExpiringMap,14,643,1116,1154
CursorableLinkedList,60,2767,1882,3484
PredicatedMap,47,2170,893,951
BoundedFifoBuffer,53,2478,1299,1586
DualLinkedHashBidiMap,11,517,115,113
IndexedCollection,22,1035,1153,1013
AbstractLinkedMap,38,1816,2198,1578
PredicatedCollectionBuilderTest,1,48,1,0
QueueUtilsTest,4,193,23,30
MultiKeyMap,32,1565,2330,2238
TransformerUtils,42,2145,1440,1894
TreeBag,54,2767,951,811
SplitMapUtils,19,985,834,795
AbstractTestMap,53,2767,6807,6807
TestReferenceMap,47,2459,926,1133
CatchAndRethrowClosure,15,801,395,394
UnmodifiableTrie,13,695,365,457
PatriciaTrie,13,695,1861,3239
PredicateUtils,47,2525,2702,3424
TreeBidiMap,50,2696,9565,7337
CompositeSet,33,1782,1270,998
NodeListIterator,10,549,105,102
BufferUtils,45,2478,721,1061
DefaultMapEntry,49,2732,870,905
BagUtils,44,2454,1218,1375
TransformedMultiValuedMap,2,112,69,114
ListValuedMap,2,112,23,25
SetValuedMap,2,112,91,26
TransformedCollection,39,2190,782,627
ChainedTransformer,33,1858,533,404
ArrayIterator,48,2732,1475,1324
UnmodifiableMap,38,2170,730,777
AbstractMapBag,47,2707,2289,1665
HashBag,48,2767,649,571
HashedMap,32,1845,609,1578
PatriciaTrieTest,12,695,1517,2194
PatriciaTrieBase,12,695,1557,2793
DeleteCommand,13,765,230,231
InsertCommand,13,765,236,236
EditCommand,13,765,249,316
SequencesComparatorTest,13,765,980,979
KeepCommand,13,765,237,238
SynchronizedCollection,37,2190,917,869
AbstractLinkedList,39,2309,3766,2667
CompositeCollection,32,1895,1739,1731
UnmodifiableBoundedCollection,46,2732,817,651
CompositeMap,30,1782,1481,1473
BoundedBuffer,22,1314,414,575
CollatingIterator,41,2473,1777,1619
LinkedMap,30,1816,1023,1260
DualTreeBidiMap,45,2732,1778,1362
LazyMap,36,2190,889,715
NodeListIteratorTest,9,549,172,170
ComparatorUtils,41,2504,883,835
TransformedQueueTest,8,490,142,142
QueueUtils,8,490,116,115
ClosureUtils,35,2145,1088,1422
IfTransformer,2,123,10,7
SingletonIterator,44,2712,780,698
IteratorChain,41,2532,1355,1368
ChainedClosure,30,1858,358,395
BoundedIteratorTest,2,125,4,3
SkippingIterator,2,125,99,3
PredicatedCollection,35,2190,892,612
TestMapUtils,44,2767,2213,2213
ByteArrayKeyAnalyzer,11,695,438,638
CharacterKeyAnalyzer,11,695,260,383
NodeCachingLinkedList,37,2356,1380,2012
AbstractInputCheckedMapDecorator,24,1530,507,571
CommandVisitor,12,765,601,606
MultiKey,35,2235,1062,1008
InvokerTransformer,29,1857,580,433
InstantiateTransformer,29,1857,522,391
SwitchTransformer,29,1858,757,557
PassiveExpiringMapTest,10,643,511,259
TestCursorableLinkedList,43,2767,4217,5166
ComparatorChain,40,2589,1148,1000
ArrayListIterator,36,2332,574,615
ObjectArrayListIterator,36,2332,545,589
MapBackedSet,24,1556,431,405
TransformedBag,42,2732,729,581
TestUnboundedFifoBuffer,38,2478,1584,1688
TestFlat3Map,29,1900,1093,1307
CollectionUtilsTest,42,2752,3931,2004
IdentityMap,28,1838,762,755
InstantiateFactory,28,1857,379,417
LazyList,33,2190,573,605
BlockingBuffer,41,2732,1013,1013
TestBoundedFifoBuffer,37,2478,791,902
IteratorIterable,12,804,348,287
TestListUtils,41,2767,1004,1004
TestTransformedMap,41,2767,862,996
ObjectGraphIterator,24,1621,879,624
EntrySetToMapIteratorAdapter,15,1014,248,242
TransformedPredicate,24,1626,303,287
ListOrderedSet,40,2732,1478,1067
TransformedSortedBag,40,2732,681,550
ComparableComparator,38,2602,529,524
ObjectArrayIterator,34,2332,551,623
TestMultiValueMap,20,1379,1216,1352
GrowthList,20,1383,444,440
ReverseComparator,40,2767,586,462
FixedOrderComparator,32,2219,780,781
IntegerKeyAnalyzer,10,695,249,367
SynchronizedTrie,10,695,255,535
ByteKeyAnalyzer,10,695,247,365
ShortKeyAnalyzer,10,695,262,387
LongKeyAnalyzer,10,695,248,366
StringKeyAnalyzer,10,695,339,356
CharArrayKeyAnalyzer,10,695,321,480
AbstractTrie,10,695,328,578
ReplacementsFinder,11,765,446,441
EditScript,11,765,539,532
ReplacementsHandler,11,765,155,203
BooleanComparator,33,2298,629,653
FactoryUtils,36,2514,885,912
TransformedQueue,7,490,152,147
TransformedList,39,2732,945,733
AbstractTestBidiMap,29,2038,2253,2253
UnmodifiableBag,39,2767,768,610
SwitchClosure,26,1858,525,522
AbstractTestBag,28,2003,1396,1664
FixedSizeMap,38,2732,819,647
SingletonMap,22,1586,1346,1332
CaseInsensitiveMap,25,1845,599,438
PredicatedList,37,2732,936,742
BeanMap,37,2732,1251,1674
FixedSizeList,37,2732,947,763
Equator,14,1042,197,202
TestTreeBag,37,2767,637,637
UnmodifiableSortedBag,37,2767,750,595
DefaultedMap,29,2190,711,501
BulkTest,33,2498,1301,1252
PredicatedSortedBag,36,2732,601,493
PredicatedBag,36,2732,638,513
FixedSizeSortedMap,36,2732,947,763
SynchronizedBag,36,2732,704,553
TestUnmodifiableMap,26,1974,609,980
AbstractTestSortedBidiMap,25,1918,1887,2306
Trie,9,695,442,633
AbstractKeyAnalyzer,9,695,92,164
Bag,35,2707,1130,1083
AbstractUntypedCollectionDecorator,14,1085,290,415
UnmodifiableEntrySet,28,2170,690,507
EmptySetMutator,15,1167,152,154
TransformedSortedMap,35,2732,824,659
TransformedSet,35,2732,556,442
UnmodifiableList,35,2732,775,627
FilterIterator,35,2732,1004,888
PredicatedSortedMap,35,2732,709,575
UnmodifiableCollection,35,2732,659,548
TransformedSortedSet,35,2732,734,584
NullComparator,32,2508,509,538
IndexedCollectionTest,12,941,454,286
TestListOrderedMap,35,2767,1414,1414
TestSplitMapUtils,12,949,462,703
BidiMap,34,2703,944,798
SequencedHashMap,34,2704,2058,2369
TestBlockingBuffer,26,2069,1856,2279
MockTestCase,12,955,343,345
SingletonListIterator,34,2712,717,535
TestBoundedFifoBuffer2,31,2478,499,577
LazySortedMap,34,2732,866,703
AbstractCollectionDecorator,34,2732,844,666
OrderedMap,34,2732,670,1113
SynchronizedSortedBag,34,2732,590,482
UnmodifiableSortedSet,34,2732,792,639
UnmodifiableOrderedBidiMap,27,2170,577,430
TestDualTreeBidiMap2,18,1452,284,392
BinaryHeap,34,2754,1347,1625
TestStaticBucketMap,34,2767,539,539
TestExtendedProperties,34,2767,1066,1066
OnePredicate,34,2767,490,382
TestHashBag,34,2767,467,467
ArrayStack,34,2767,806,639
PredicatedQueueTest,6,490,124,113
MultiMap,33,2703,690,553
TestCompositeCollection,23,1895,1025,1424
TestIdentityMap,23,1900,443,443
FilterListIterator,33,2732,1481,1198
TransformIterator,33,2732,861,781
IteratorEnumeration,33,2732,667,619
UnmodifiableSortedMap,33,2732,827,652
ListIteratorWrapper,33,2732,1259,987
AbstractTestMapIterator,23,1907,588,963
EmptyMapIterator,18,1494,157,145
EmptyListIterator,18,1494,218,201
EmptyOrderedIterator,18,1494,197,142
EmptyOrderedMapIterator,18,1494,159,147
EmptyIterator,18,1494,210,188
UnmodifiableSortedBidiMap,26,2170,640,482
UnmodifiableBidiMap,26,2170,543,407
PrototypeFactory,30,2514,793,586
AbstractTestCollection,33,2767,4603,4603
NonePredicate,33,2767,477,374
AllPredicate,33,2767,551,435
TestSequencedHashMap,32,2704,185,338
TestPredicatedCollection,29,2454,672,736
Snake,9,765,270,356
PredicatedSortedSet,32,2732,650,522
ReverseListIterator,15,1282,402,389
TestPredicateUtils,25,2144,1306,2163
AbstractTestList,32,2767,4417,4417
UnmodifiableSet,32,2767,559,450
KeyAnalyzer,8,695,213,146
ByteArrayKeyAnalyzerTest,8,695,263,373
LazyIteratorChain,6,522,160,157
TestSetUniqueList,24,2106,1316,1316
AbstractReferenceMap,28,2459,3531,2466
AbstractEmptyIterator,17,1494,189,202
PredicatedSet,31,2732,508,409
TransformedBuffer,31,2732,500,500
EnumerationIterator,31,2732,797,709
AbstractMapEntryDecorator,31,2732,648,556
TestCircularFifoBuffer,28,2478,1428,1428
TestMap,31,2767,2586,2586
TestIteratorUtils,31,2767,1862,1862
AnyPredicate,31,2767,508,395
TestClosureUtils,24,2144,747,1255
FunctorException,24,2145,498,611
LoopingListIterator,16,1434,558,548
MultiHashMap,30,2703,861,1014
AbstractUntypedIteratorDecorator,12,1082,160,146
UniqueFilterIterator,30,2712,386,342
TestCaseInsensitiveMap,21,1900,437,437
TestFilterListIterator,29,2624,1276,1657
DualHashBidiMap,30,2732,614,507
UnmodifiableOrderedMap,30,2732,605,452
PredicatedBuffer,30,2732,445,445
AbstractSerializableListDecorator,16,1475,185,182
AbstractSerializableSetDecorator,16,1475,185,182
TestGrowthList,15,1383,222,397
TestTransformedSortedSet,30,2767,493,493
TestUnmodifiableList,21,1941,502,714
TestDefaultedMap,15,1393,214,368
TestFactoryUtils,23,2144,517,828
TestTransformerUtils,23,2144,736,1274
TestBoundedBuffer,14,1314,389,570
LoopingIterator,25,2353,347,384
SynchronizedList,29,2732,690,690
AbstractMapDecorator,29,2732,762,607
AbstractListDecorator,29,2732,639,509
PushbackIterator,3,283,10,8
PeekingIterator,3,285,7,5
BufferUnderflowException,26,2480,248,301
TransformingComparator,29,2767,507,376
EqualPredicate,29,2767,472,349
AbstractBagDecorator,29,2767,507,409
TestPredicatedBuffer,22,2106,500,500
TestMultiHashMap,28,2703,703,929
EnumerationUtils,28,2712,341,244
AbstractListIteratorDecorator,28,2732,579,465
UnmodifiableMapIterator,28,2732,404,304
IfClosure,28,2732,612,455
TestMultiKeyMap,16,1565,658,1065
PredicatedQueue,5,490,132,127
AbstractTestOrderedMapIterator,19,1870,271,466
TestSynchronizedList,15,1477,92,160
MultiValueMapTest,14,1379,954,472
CloneTransformer,28,2767,340,267
TestTransformedSortedBag,28,2767,419,419
FalsePredicate,28,2767,329,257
TestArrayIterator,28,2767,758,758
TestTransformedSortedMap,28,2767,659,659
AbstractSortedBagDecorator,28,2767,471,389
UnmodifiableBuffer,28,2767,534,534
TestPredicatedSortedBag,28,2767,561,561
TestFixedSizeSortedMap,28,2767,428,428
TestComparatorPredicate,9,890,334,418
TestCollatingIterator,25,2473,715,970
CircularFifoBuffer,25,2480,440,440
AbstractTestOrderedMap,19,1886,705,705
PredicateDecorator,15,1494,156,115
TestBooleanComparator,23,2298,265,538
TestFilterIterator,27,2699,676,781
UnmodifiableOrderedMapIterator,27,2732,429,317
AbstractMapEntry,27,2732,533,442
FunctorUtils,27,2732,803,596
AbstractSortedMapDecorator,27,2732,751,578
SynchronizedBuffer,27,2732,447,447
TestTreeList,15,1519,428,642
AbstractQueueTest,4,407,181,6
OrPredicate,27,2754,399,307
NullIsExceptionPredicate,27,2754,391,299
NotPredicate,27,2754,371,285
TestTransformedList,27,2767,600,600
TestTransformedBag,27,2767,426,426
TestTransformedSet,27,2767,502,502
TestArrayStack,27,2767,405,405
NOPClosure,27,2767,333,262
TestPredicatedBag,27,2767,600,600
BoundedCollection,27,2767,376,326
TestTransformedCollection,27,2767,558,558
ExceptionTransformer,27,2767,327,252
ExceptionPredicate,27,2767,324,250
ExceptionFactory,27,2767,320,247
ExceptionClosure,27,2767,321,248
TestUtils,9,923,174,159
BufferOverflowException,24,2480,227,275
Buffer,24,2480,224,279
TestMapBackedSet2,15,1556,139,233
TestIndexedCollection,9,941,377,450
TestCompositeMap,17,1782,343,611
TestCompositeSet,17,1782,301,519
UnmodifiableIterator,26,2732,356,270
DefaultKeyValue,26,2732,787,633
Closure,26,2732,333,310
TestSynchronizedSortedSet,14,1477,98,163
PredicateTransformer,26,2754,364,278
ConstantFactory,26,2754,378,287
NullIsTruePredicate,26,2754,383,293
AndPredicate,26,2754,400,308
ConstantTransformer,26,2754,500,370
AbstractTestListIterator,19,2014,400,712
NullPredicate,26,2767,328,256
TestSetUtils,26,2767,438,438
TestSingletonIterator,26,2767,655,655
TestLazyMap,26,2767,498,498
NOPTransformer,26,2767,315,243
TestPredicatedSet,26,2767,587,587
TestPredicatedList,26,2767,672,672
NotNullPredicate,26,2767,316,244
StringValueTransformer,26,2767,321,249
TestBinaryHeap,24,2556,744,989
TestBufferUtils,23,2454,169,362
TestReverseListIterator,12,1282,207,377
PermutationIteratorTest,4,434,13,8
PermutationIterator,4,434,10,7
TestAllPredicate,9,977,125,255
SynchronizedSortedSet,25,2732,551,551
TiedMapEntry,25,2732,703,563
UnmodifiableListIterator,25,2732,433,319
SynchronizedSet,25,2732,387,387
TestBeanMap,25,2732,546,546
Predicate,25,2732,337,308
Transformer,25,2732,334,303
Factory,25,2732,271,227
SynchronizedPriorityQueue,25,2754,488,571
TransformerPredicate,25,2754,393,301
AbstractKeyValue,25,2754,482,389
NullIsFalsePredicate,25,2754,383,293
FactoryTransformer,25,2754,367,280
TestIteratorChain,25,2767,722,722
MapTransformer,25,2767,379,291
TestFixedSizeList,25,2767,375,375
