TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.compress.archivers.zip.ZipFileTest.testEntryAlignment,0.15,0.056792377491933145,0.008896797153024912,0.3407542649515989
org.apache.commons.compress.compressors.brotli.BrotliCompressorInputStreamTest.testBrotliDecode,0.18181818181818182,0.09387468996009922,0.008896797153024912,0.28162406988029764
org.apache.commons.compress.compressors.brotli.BrotliCompressorInputStreamTest.singleByteReadReturnsMinusOneAtEof,0.18181818181818182,0.09387468996009922,0.008896797153024912,0.28162406988029764
org.apache.commons.compress.compressors.brotli.BrotliCompressorInputStreamTest.singleByteReadWorksAsExpected,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.2727272727272727
org.apache.commons.compress.compressors.brotli.BrotliCompressorInputStreamTest.availableShouldReturnZero,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.2727272727272727
org.apache.commons.compress.compressors.brotli.BrotliCompressorInputStreamTest.shouldBeAbleToSkipAByte,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.2727272727272727
org.apache.commons.compress.archivers.zip.ScatterZipOutputStreamTest.putArchiveEntry,0.06898192197906755,0.03195187760236744,0.006688963210702341,0.22366314321657207
org.apache.commons.compress.archivers.zip.ZipFileTest.testDelayedOffsetsAndSizes,0.06898192197906755,0.04120825293093607,0.02147239263803681,0.20604126465468037
org.apache.commons.compress.archivers.ZipTestCase.testZipArchiveCreationInMemory,0.06898192197906755,0.02795654589862722,0.008896797153024912,0.19569582129039054
org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest.testWriteReadRoundtrip,0.06898192197906755,0.03882089752099992,0.0070052539404553416,0.1941044876049996
org.apache.commons.compress.archivers.ZipTestCase.testDirectoryEntryFromFile,0.06898192197906755,0.04499386451586892,0.019590382902938557,0.17997545806347567
org.apache.commons.compress.archivers.ZipTestCase.testUnixModeInAddRaw,0.06898192197906755,0.04499386451586892,0.019590382902938557,0.17997545806347567
org.apache.commons.compress.archivers.ZipTestCase.testExplicitDirectoryEntry,0.06898192197906755,0.04499386451586892,0.019590382902938557,0.17997545806347567
org.apache.commons.compress.archivers.ZipTestCase.testExplicitFileEntry,0.06898192197906755,0.04499386451586892,0.019590382902938557,0.17997545806347567
org.apache.commons.compress.archivers.ZipTestCase.testFileEntryFromFile,0.06898192197906755,0.04499386451586892,0.019590382902938557,0.17997545806347567
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorInputStreamTest.readBlaLz4,0.09259259259259259,0.058521154606563854,0.008896797153024912,0.17556346381969157
org.apache.commons.compress.compressors.lz4.FramedLZ4CompressorInputStreamTest.readBlaDumpLz4,0.09259259259259259,0.058521154606563854,0.008896797153024912,0.17556346381969157
