ClassName,Changes,TotalCommits
DateParser,6,53
StringUtils,349,3319
FastDateParserTest,5,53
FastDateParser,4,53
DatePrinter,3,53
FastDatePrinter,3,53
ReflectionToStringBuilderConcurrencyTest,5,101
ComparatorUtils,8,170
StringUtilsTest,155,3319
ReflectionToStringBuilderMutateInspectConcurrencyTest,4,98
ToStringStyleConcurrencyTest,4,102
ArrayUtils,121,3159
FastDateFormat_ParserTest,2,53
FastDatePrinterTest,2,53
CharSequenceUtils,18,490
StrBuilder,84,2298
StringEscapeUtils,97,2993
DateUtils,99,3080
ClassUtils,101,3156
Pair,30,943
MutableTripleTest,2,64
TripleTest,2,64
Triple,2,64
ComparatorChain,7,224
MethodUtils,42,1464
ExceptionUtils,94,3292
NumberUtils,93,3319
StrTokenizer,62,2319
AnnotationUtils,20,751
ObjectUtils,80,3319
ImmutablePair,14,589
Enum,77,3295
HashCodeBuilder,75,3283
ExtendedMessageFormat,37,1636
NumberUtilsTest,75,3319
Validate,69,3054
UnicodeUnescaper,29,1290
FixedOrderComparator,5,223
SystemUtils,73,3270
ToStringStyle,71,3221
ArrayUtilsTest,69,3158
FormattableUtils,9,419
StrBuilderTest,47,2194
StringEscapeUtilsTest,64,2993
FastDateFormat,65,3049
AnnotationUtilsTest,16,751
ComparatorChainTest,3,143
DurationFormatUtils,61,2910
EqualsBuilder,67,3236
ReflectionToStringBuilder,60,2918
ConstructorUtils,30,1464
DateUtilsTest,63,3080
EventListenerSupport,17,832
CharSequenceUtilsTest,10,490
MutablePair,12,589
ToStringBuilder,65,3221
ClassUtilsTest,62,3082
WordUtils,53,2655
BooleanUtils,61,3085
CompareToBuilder,61,3231
FastDateFormat_PrinterTest,1,53
Range,57,3073
CharSetUtils,61,3319
ToStringBuilderTest,59,3220
ReverseComparator,4,221
EventListenerSupportTest,15,832
NullComparator,4,222
TypeUtilsTest,20,1114
DurationFormatUtilsTest,52,2910
DefaultExceptionContext,22,1234
ComparableComparator,4,225
EnumUtils,57,3295
FieldUtils,25,1464
PairTest,16,943
ComparableComparatorTest,3,179
ReverseComparatorTest,3,183
UnicodeEscaper,21,1290
RandomStringUtils,54,3319
ContextedRuntimeException,20,1234
RangeTest,34,2113
CharSet,53,3319
MethodUtilsTest,23,1464
ExtendedMessageFormatTest,24,1528
ObjectUtilsTest,52,3319
MutableFloat,38,2427
ImmutableTriple,1,64
EventUtils,13,832
ImmutableTripleTest,1,64
MutableTriple,1,64
LocaleUtils,32,2070
ContextedException,19,1234
MutableDouble,37,2427
Entities,45,2979
AbstractExceptionContextTest,5,335
ExceptionUtilsTest,21,1410
JavaVersion,10,677
CharRange,49,3319
MutableLong,35,2427
