ClassName,Changes,TotalCommits
StringUtils,172,1682
StrBuilder,53,661
StrTokenizer,43,682
StrBuilderTest,35,557
StringUtilsTest,84,1682
Enum,73,1658
ArrayUtils,66,1522
VariableFormatter,20,506
StringEscapeUtils,53,1356
DurationFormatUtils,48,1273
NumberUtils,62,1682
DateUtils,53,1443
ClassUtils,55,1519
ExceptionUtils,59,1655
StrSubstitutor,9,255
LocaleUtilsTest,13,381
StrSubstitutorTest,8,255
SystemUtils,50,1633
ReflectionToStringBuilder,39,1281
ToStringStyle,48,1584
LocaleUtils,13,433
DurationFormatUtilsTest,37,1273
ToStringBuilder,45,1584
Entities,38,1342
CompositeFormat,9,321
FastDateFormat,39,1412
WordUtils,28,1018
StrTokenizerTest,18,682
DateUtilsTest,37,1443
NumberUtilsTest,43,1682
CharSetUtils,43,1682
HashCodeBuilder,41,1646
CompareToBuilder,39,1594
MutableBoolean,9,368
ArrayUtilsTest,37,1521
EnumTest,40,1658
CharUtils,21,872
ObjectUtils,40,1682
ValuedEnum,39,1658
EqualsBuilder,37,1599
LangTestSuite,38,1682
RandomStringUtils,38,1682
TextTestSuite,16,720
NestableDelegate,37,1682
CompositeFormatTest,7,321
VariableFormatterTest,11,506
ClassUtilsTest,31,1445
BooleanUtils,31,1448
StringEscapeUtilsTest,29,1356
StrBuilderAppendInsertTest,9,440
StringUtilsStartsEndsWithTest,1,51
Validate,27,1417
CharSet,32,1682
NumberRange,32,1682
MutableShort,15,790
MutableLong,15,790
MutableByte,15,790
MutableFloat,15,790
EnumUtils,31,1658
ValuedLanguageEnum,4,220
StopWatch,25,1427
Fraction,25,1434
ToStringBuilderTest,27,1583
MutableObject,13,765
MutableInt,13,769
WordUtilsTest,17,1018
StrLookup,4,240
StrLookupTest,4,240
MutableDouble,13,790
NestReferenced,15,922
NestLinked,15,922
NestBroken,15,922
Nest,15,922
ReflectionToStringBuilderExcludeTest,6,374
StrMatcherTest,7,440
StrMatcher,7,440
StandardToStringStyle,25,1584
Interpolation,12,774
NumberRangeTest,26,1682
CharRange,26,1682
BitField,22,1440
MutableTestSuite,12,790
ExceptionUtilsTestCase,25,1655
Broken3OperationEnum,16,1064
Broken5OperationEnum,16,1064
Broken4OperationEnum,16,1064
Broken1OperationEnum,16,1064
Broken2OperationEnum,16,1064
ArrayUtilsAddTest,13,870
FastDateFormatTest,21,1412
SystemUtilsTest,19,1297
IntHashMapTest,6,412
DummyEnum,16,1103
NotImplementedException,19,1318
JVMRandom,19,1326
StringUtilsTrimEmptyTest,24,1682
OperationEnum,20,1413
DateFormatUtilsTest,18,1273
DateFormatUtils,18,1273
MappedMessageFormat,10,722
EntitiesTest,18,1301
EqualsBuilderTest,22,1598
RandomStringUtilsTest,23,1682
CharSetUtilsTest,23,1682
NestableException,23,1682
