ClassName,Changes,TotalCommits
CharSequenceUtilsTest,1,8
Pair,4,32
CharSequenceUtils,1,8
StringUtils,242,2408
PairTest,2,32
MethodUtils,32,553
StrBuilder,74,1387
StringUtilsTest,123,2408
ArrayUtils,102,2248
UnicodeUnescaper,16,379
DefaultExceptionContext,13,323
ContextedRuntimeException,13,323
ExtendedMessageFormat,29,725
StrTokenizer,56,1408
StringEscapeUtils,82,2082
CallableBackgroundInitializerTest,7,178
CallableBackgroundInitializer,7,178
ClassUtils,86,2245
ExceptionUtilsTest,19,499
ContextedException,12,323
DateUtils,79,2169
ExceptionUtils,86,2381
BackgroundInitializer,8,222
UnicodeUnescaperTest,12,337
StrBuilderTest,45,1283
UnicodeEscaper,13,379
ExceptionContext,11,323
NumberUtils,79,2408
FieldUtils,18,553
Enum,77,2384
MultiBackgroundInitializerTest,7,221
EscapeUtils,12,379
BackgroundInitializerTest,7,222
ConstructorUtils,17,553
BasicThreadFactory,1,33
BasicThreadFactoryTest,1,33
GenericParent,6,203
TypeUtilsTest,6,203
TypeUtils,6,203
GenericTypeHolder,6,203
StringParameterizedChild,6,203
TimedSemaphoreTest,3,103
LazyInitializer,9,309
LookupTranslator,11,379
AggregateTranslator,11,379
ToStringStyle,66,2310
DurationFormatUtils,57,1999
ExtendedMessageFormatTest,17,617
NumericEntityEscaper,10,368
MultiBackgroundInitializer,6,221
HashCodeBuilder,64,2372
ConcurrentUtilsTest,8,300
ConcurrentUtils,8,301
ToStringBuilder,61,2310
CharSequenceTranslator,10,379
EntityArrays,10,379
SystemUtils,62,2359
Validate,56,2143
ReflectionToStringBuilder,52,2007
DateUtilsTest,56,2169
ArrayUtilsTest,57,2247
FastDateFormat,54,2138
CloneFailedException,1,40
NumberUtilsTest,60,2408
ContextedExceptionTest,8,323
ContextedRuntimeExceptionTest,8,323
DefaultExceptionContextTest,8,323
IDKey,13,528
WordUtils,42,1744
DurationFormatUtilsTest,48,1999
CodePointTranslator,9,379
UnicodeEscaperTest,8,337
EntityArraysTest,8,337
NumericEntityEscaperTest,8,337
ObjectUtils,57,2408
ClassUtilsTest,51,2171
ConcurrentException,7,301
EqualsBuilder,54,2325
StringEscapeUtilsTest,48,2082
MutableBoolean,25,1094
CompareToBuilder,53,2320
RangeTest,27,1202
CharSetUtils,54,2408
LookupTranslatorTest,8,360
Entities,45,2068
MemberUtils,12,553
MethodUtilsTest,12,553
LocaleUtils,25,1159
NumericEntityUnescaper,8,379
UnescapeUtils,8,379
MutableFloat,32,1516
DateUtilsRoundingTest,11,522
LocaleUtilsTest,23,1107
EnumUtils,49,2384
MutableByte,31,1516
MutableDouble,31,1516
Range,44,2162
CharUtilsPerfRun,6,299
MutableShort,30,1516
MutableLong,30,1516
BooleanUtils,43,2174
CharSet,47,2408
LazyInitializerTest,6,309
StrTokenizerTest,27,1408
RandomStringUtils,46,2408
StrBuilderAppendInsertTest,22,1166
ToStringBuilderTest,43,2309
StrSubstitutor,18,981
LangTestSuite,44,2408
CharRange,44,2408
CharUtils,29,1598
CompositeFormat,19,1047
ConstructorUtilsTest,10,553
MutableInt,27,1495
StrSubstitutorTest,17,981
DateUtilsFragmentTest,11,635
ValuedEnum,41,2384
NumberRange,41,2408
EnumTest,40,2384
Fraction,36,2160
WordUtilsTest,29,1744
FieldUtilsTest,9,553
VariableFormatter,20,1232
NestableDelegate,39,2408
FormatFactory,10,621
EqualsBuilderTest,37,2324
StopWatch,34,2153
ObjectUtilsTest,38,2408
StrMatcher,18,1166
ValidateTest,33,2143
SystemUtilsTest,31,2023
TextTestSuite,22,1446
MutableObject,22,1491
MutableBooleanTest,16,1094
StringUtilsTrimEmptyTest,35,2408
FastDateFormatTest,31,2138
StrLookup,14,966
ArrayUtilsAddTest,23,1596
CompositeFormatTest,15,1047
StandardToStringStyle,33,2310
CharSetUtilsTest,34,2408
HashCodeBuilderTest,33,2372
MutableByteTest,21,1516
EnumUtilsTest,33,2384
RandomStringUtilsTest,33,2408
StringUtilsSubstringTest,33,2408
IEEE754rUtilsTest,9,661
DateFormatUtilsTest,27,1999
BooleanUtilsTest,29,2174
MutableShortTest,20,1516
MutableDoubleTest,20,1516
MutableLongTest,20,1516
MutableFloatTest,20,1516
CharUtilsTest,21,1598
DateFormatUtils,26,1999
BitField,28,2166
StringUtilsEqualsIndexOfTest,31,2408
StringUtilsStartsEndsWithTest,10,777
CharRangeTest,23,1804
MutableIntTest,19,1492
PrivatelyShadowedChild,7,553
PublicChild,7,553
PubliclyShadowedChild,7,553
Parent,7,553
StaticContainer,7,553
SerializationUtils,30,2408
NumberRangeTest,30,2408
StrLookupTest,12,966
IEEE754rUtils,8,661
StrMatcherTest,14,1166
ReflectionToStringBuilderExcludeTest,13,1100
StopWatchTest,25,2153
FractionTest,25,2160
ShortPrefixToStringStyleTest,19,1653
MultiLineToStringStyleTest,26,2309
NotImplementedException,23,2044
CompareToBuilderTest,26,2318
Mutable,17,1516
ToStringStyleTest,15,1354
ExceptionUtilsTestCase,26,2381
Bar,6,553
ReflectTestSuite,6,553
StaticContainerChild,6,553
Foo,6,553
Ambig,6,553
StandardToStringStyleTest,25,2309
SerializationUtilsTest,26,2408
NestableException,26,2408
JVMRandom,22,2052
LongRange,23,2162
AllLangTestSuite,21,1993
CharSetTest,19,1804
NestLinked,17,1648
NestReferenced,17,1648
NestBroken,17,1648
Nest,17,1648
OperationEnum,22,2139
IntRange,22,2162
BitFieldTest,22,2166
ValuedEnumTest,24,2384
MutableObjectTest,15,1491
Broken4OperationEnum,18,1790
Broken2OperationEnum,18,1790
Broken1OperationEnum,18,1790
Broken5OperationEnum,18,1790
Broken3OperationEnum,18,1790
StringUtilsIsTest,24,2408
SerializationException,24,2408
NestableRuntimeException,24,2408
SimpleToStringStyleTest,23,2309
DefaultToStringStyleTest,23,2309
NoFieldNamesToStringStyleTest,23,2309
CharEncodingTest,14,1410
CharEncoding,14,1410
ArrayUtilsRemoveTest,15,1517
EntitiesTest,20,2027
DummyEnum,18,1829
TimedSemaphore,1,103
NestableError,22,2351
MutableTestSuite,14,1516
VariableFormatterTest,11,1232
HashCodeBuilderAndEqualsBuilderTest,19,2130
UnescapeUtilsTest,3,337
EscapeUtilsTest,3,337
RandomUtilsTest,18,2048
DoubleRange,19,2162
FloatRange,19,2162
Broken3Enum,19,2237
Broken2Enum,19,2237
Broken1Enum,19,2237
EnumTestSuite,20,2384
IllegalClassException,17,2044
NullArgumentException,17,2044
Nestable,20,2408
NestableDelegateTestCase,20,2408
AbstractMessageFormatTest,6,725
IntHashMap,16,1970
NestableExceptionTest,4,499
NestableDelegateTest,4,499
NestableRuntimeExceptionTest,4,499
AbstractNestableTest,4,499
NestableErrorTest,4,499
Interpolation,12,1500
ColorEnum,19,2384
ValuedColorEnum,19,2384
NestableRuntimeExceptionTestCase,19,2408
NestableExceptionTestCase,19,2408
IntRangeTest,17,2162
IncompleteArgumentException,16,2044
UnhandledException,16,2044
NotImplementedExceptionTest,16,2044
EntitiesPerformanceTest,15,2022
BuilderTestSuite,17,2322
Extended1Enum,15,2112
Extended2Enum,15,2112
Extended3Enum,15,2112
DoubleRangeTest,15,2162
MathTestSuite,15,2162
LongRangeTest,15,2162
FloatRangeTest,15,2162
TimeTestSuite,15,2164
MappedMessageFormat,10,1448
MessageFormatTest,5,725
NameKeyedMetaFormat,5,725
NumberMetaFormat,5,725
RandomUtils,14,2079
Tokenizer,11,1656
AbstractRangeTest,14,2162
UnhandledExceptionTest,13,2044
ExceptionTestSuite,15,2408
IntHashMapTest,7,1138
NestableErrorTestCase,14,2335
AbstractNestableTestCase,14,2337
EnumEqualsTest,9,1528
NullArgumentExceptionTest,12,2044
IllegalClassExceptionTest,12,2044
CharUtilsPerfTest,9,1536
ExtendedMessageFormatBaselineTest,4,725
ChoiceMetaFormat,4,725
TimeMetaFormat,4,725
MetaFormatSupport,4,725
DefaultMetaFormatFactory,4,725
DateMetaFormatSupport,4,725
DateMetaFormat,4,725
MessageFormatExtensionTest,4,725
MultiFormatTest,4,726
ReflectionUtils,12,2245
WordWrapUtils,11,2063
ValuedLanguageEnum,5,946
EscapeNonAsciiAsUnicode,2,379
EscapeNonAsciiAsNumericEntity,2,379
EscapeLowAsciiAsUnicode,2,379
CalendarUtilsTest,11,2168
IncompleteArgumentExceptionTest,10,2044
IdentifierUtils,10,2146
CalendarUtils,10,2168
DateFormatter,5,1114
DateFormatterTest,5,1115
StringPrintWriter,9,2082
MultiFormat,3,726
InterpolationTest,6,1500
MethodUtilsTestCase,8,2221
MutableInteger,5,1516
IdentifierUtilsTest,7,2146
UtilTestSuite,7,2166
ReflectionUtilsTestCase,6,2208
Notifier,6,2225
TestTransformerUtils,6,2235
MutableNumber,4,1516
LongIdentifierFactory,5,2041
IdentifierFactory,5,2041
StringIdentifierFactory,5,2041
TokenizerTest,4,1656
TestExecutorUtils,5,2230
TransformerUtils,5,2236
CharacterEncoding,3,1476
WordWrapUtilsTest,4,2063
ScopeBean,4,2208
PrimitiveBean,4,2221
NotifierException,4,2225
ExecutorUtils,4,2231
FactoryUtils,4,2236
PredicateUtils,4,2236
ReflectionException,4,2245
VariableFormat,2,1239
VariableFormatTest,2,1239
CharacterEncodingTest,2,1476
TestBean,3,2221
BetaBean,3,2221
AbstractParent,3,2221
PackageBean,3,2221
Child,3,2221
AlphaBean,3,2221
PrivateBean,3,2221
PrivateBeanFactory,3,2221
PrivateBeanSubclass,3,2221
PrivateDirect,3,2221
PrivateIndirect,3,2221
PublicSubBean,3,2221
AbstractChild,3,2221
Executor,3,2231
ExecutorException,3,2231
TestFactoryUtils,3,2235
FunctorTestSuite,3,2235
FactoryException,3,2236
Factory,3,2236
Predicate,3,2236
PredicateException,3,2236
TransformerException,3,2236
Transformer,3,2236
MutableNumberTest,2,1516
MutableIntegerTest,2,1516
HashCodeUtils,3,2388
TestPredicateUtils,2,2235
TestClosureUtils,2,2235
ClosureUtils,2,2236
ClosureException,2,2236
Closure,2,2236
HashCodeUtilsTest,2,2387
